institution;period;PMCID;PMID;DOI;Publisher;Journal title;ISSN;euro;is_hybrid
Wellcome Trust;2014;PMC3911697;24155369;10.1128/JVI.02595-13;American Society for Microbiology;Journal of Virology;0022-538X, 1098-5514;1775.01;TRUE
Wellcome Trust;2014;PMC4178896;24991001;10.1128/jvi.00898-14;American Society for Microbiology;Journal of Virology;0022-538X, 1098-5514;1710.78;TRUE
Wellcome Trust;2014;PMC4178883;24991012;10.1128/jvi.01641-14;American Society for Microbiology;Journal of Virology;0022-538X, 1098-5514;1611.70;TRUE
Wellcome Trust;2014;PMC3754118;23804647;10.1128/JVI.01234-13;American Society for Microbiology;Journal of Virology;0022-538X, 1098-5514;1526.30;TRUE
Wellcome Trust;2014;PMC3993829;24574395;10.1128/JVI.00014-14;American Society for Microbiology;Journal of Virology;0022-538X, 1098-5514;1513.28;TRUE
Wellcome Trust;2014;PMC3809565;24169578;10.1128/mBio.00810-13;American Society for Microbiology;MBIO;2150-7511;2499.19;FALSE
Wellcome Trust;2014;PMC3870252;24302254;10.1128/mBio.00800-13;American Society for Microbiology;MBIO;2150-7511;1661.33;FALSE
Wellcome Trust;2014;PMC3950513;24520061;10.1128/mBio.01001-13;American Society for Microbiology;MBIO;2150-7511;1635.45;FALSE
Wellcome Trust;2014;PMC3811882;23918801;10.1128/MCB.00498-13;American Society for Microbiology;Molecular and Cellular Biology;0270-7306, 1098-5549;2852.92;TRUE
Wellcome Trust;2014;PMC3993577;24515439;10.1128/mcb.01331-13;American Society for Microbiology;Molecular and Cellular Biology;0270-7306, 1098-5549;2638.54;TRUE
Wellcome Trust;2014;PMC3753908;23754746;10.1128/MCB.00145-13;American Society for Microbiology;Molecular and Cellular Biology;0270-7306, 1098-5549;1601.62;TRUE
Wellcome Trust;2014;PMC4135558;24958099;10.1128/MCB.00677-14;American Society for Microbiology;Molecular and Cellular Biology;0270-7306, 1098-5549;1474.52;TRUE
Wellcome Trust;2014;PMC4093863;24648455;10.1128/jvi.01979-13;American Society for Microbiology;Vitology;0022-538X, 1098-5514;2409.46;TRUE
Wellcome Trust;2014;PMC3837885;24080667;10.1128/AAC.01465-13;American Society for Microbiology ;Antimicrobial Agents and Chemotherapy;0066-4804, 1098-6596;1220.50;TRUE
Wellcome Trust;2014;PMC3807394;23885075;10.1128/JVI.01546-13;American Society for Microbiology ;Journal of Virology;0022-538X, 1098-5514;2350.17;TRUE
;;;;;;;;;
Wellcome Trust;2014;PMC3893728;24284440;10.3945/ajcn.111.027607;American Society for Nutrition;American Journal of Clinical Nutrition;0002-9165, 1938-3207;4403.94;TRUE
Wellcome Trust;2014;PMC4056647;24744312;10.3945/jn.113.183640;American Society for Nutrition;Journal of Nutrition;0022-3166, 1541-6100;4349.75;TRUE
Wellcome Trust;2014;;24590654;10.1200/JCO.2013.51.1857;American Society of Clinical Oncology;Journal of Clinical Oncology;0732-183X, 1527-7755;3992.20;TRUE
Wellcome Trust;2014;;24062397;10.1200/JCO.2013.50.0322;American Society of Clinical Oncology;Journal of Clinical Oncology;0732-183X, 1527-7755;2557.75;TRUE
Wellcome Trust;2014;PMC3931193;24408324;10.1182/blood-2013-08-520387;American Society of Hematology;Blood;0006-4971, 1528-0020;2043.78;TRUE
Wellcome Trust;2014;PMC3862284;24100448;10.1182/blood-2013-06-506873;American Society of Hematology;Blood;0006-4971, 1528-0020;1825.80;TRUE
Wellcome Trust;2014;PMC3894493;24196071;10.1182/blood-2013-05-500207;American Society of Hematology;Blood;0006-4971, 1528-0020;1776.72;TRUE
Wellcome Trust;2014;PMC3916878;24345756;10.1182/blood-2013-07-517151;American Society of Hematology;Blood;0006-4971, 1528-0020;1761.57;TRUE
Wellcome Trust;2014;PMC4064332;24735963;10.1182/blood-2014-02-553602;American Society of Hematology;Blood;0006-4971, 1528-0020;1736.12;TRUE
Wellcome Trust;2014;PMC3567342;23255555;10.1182/blood-2012-06-436436;American Society of Hematology;Blood;0006-4971, 1528-0020;1569.97;TRUE
Wellcome Trust;2014;PMC4183985;25150298;10.1182/blood-2014-05-572818;American Society of Hematology;Blood;0006-4971, 1528-0020;1546.20;TRUE
Wellcome Trust;2014;PMC3888287;24255917;10.1182/blood-2013-03-489732;American Society of Hematology;Blood;0006-4971, 1528-0020;1529.10;TRUE
Wellcome Trust;2014;PMC3995281;24021668;10.1182/blood-2013-07-515148;American Society of Hematology;Blood;0006-4971, 1528-0020;1470.22;TRUE
Wellcome Trust;2014;PMC3962167;24501222;10.1182/blood-2013-11-535963;American Society of Hematology;Blood;0006-4971, 1528-0020;1468.24;TRUE
Wellcome Trust;2014;PMC4005295;24436468;10.1681/ASN.2013030233;American Society of Nephrology;Journal of the American Society of Nephrology;1046-6673, 1533-3450;2611.16;TRUE
Wellcome Trust;2014;PMC4005312;24436469;10.1681/ASN.2013070795;American Society of Nephrology;Journal of the American Society of Nephrology;1046-6673, 1533-3450;2611.16;TRUE
Wellcome Trust;2014;PMC3854886;24080637;10.4269/ajtmh.13-0415;American Society of Tropical Medicine and Hygiene;American Journal of Tropical Medicine and Hygiene;0002-9637, 1476-1645;1961.70;TRUE
Wellcome Trust;2014;PMC4015592;24639300;10.4269/ajtmh.13-0496;American Society of Tropical Medicine and Hygiene;American Journal of Tropical Medicine and Hygiene;0002-9637, 1476-1645;1844.22;TRUE
Wellcome Trust;2014;;25422395;10.4269/ajtmh.14-0438;American Society of Tropical Medicine and Hygiene;American Journal of Tropical Medicine and Hygiene;0002-9637, 1476-1645;1881.66;TRUE
Wellcome Trust;2014;;24989778;10.1186/ar4600;BioMed Central;Arthritis Research & Therapy;1478-6354, 1478-6362;1607.25;FALSE
Wellcome Trust;2014;;;10.1186/s40359-014-0028-1;BioMed Central;BMC Psychology;;1724.15;FALSE
Wellcome Trust;2014;;;10.1186/2041-9139-5-34;BioMed Central;EvoDevo;;2228.02;FALSE
Wellcome Trust;2014;PMC3996066;24559032;10.1186/2051-5960-2-24;BioMed Central;Acta Neuropathologica Communications;2051-5960;1083.96;FALSE
Wellcome Trust;2014;PMC3978688;24286366;10.1186/ar4364;BioMed Central;Arthritis Research & Therapy;1478-6354, 1478-6362;1964.17;FALSE
Wellcome Trust;2014;PMC4095688;24886698;10.1186/ar4560;BioMed Central;Arthritis Research & Therapy;1478-6354, 1478-6362;1964.17;FALSE
Wellcome Trust;2014;PMC3978753;24467794;10.1186/ar4455;BioMed Central;Arthritis Research & Therapy;1478-6354, 1478-6362;1890.88;FALSE
Wellcome Trust;2014;PMC3868327;24220286;10.1186/1745-6150-8-29;BioMed Central;Biology Direct;1745-6150;1018.73;FALSE
Wellcome Trust;2014;PMC4029322;24447313;10.1186/2045-5380-4-1;BioMed Central;Biology of Mood & Anxiety Disorders;2045-5380;2053.95;FALSE
Wellcome Trust;2014;PMC4063694;24902592;10.1186/1471-2105-15-169;BioMed Central;BMC Bioinformatics;1471-2105;1650.86;FALSE
Wellcome Trust;2014;PMC4068158;24885147;10.1186/1741-7007-12-39;BioMed Central;BMC Biology;1741-7007;2323.29;FALSE
Wellcome Trust;2014;PMC4222894;24256843;10.1186/1472-6750-13-104;BioMed Central;BMC Biotechnology;1472-6750;1890.88;FALSE
Wellcome Trust;2014;PMC3828575;24209611;10.1186/1471-2148-13-246;BioMed Central;BMC Evolutionary Biology;1471-2148;1796.34;FALSE
Wellcome Trust;2014;PMC3726389;23879707;10.1186/1471-2164-14-500;BioMed Central;BMC Genomics;1471-2164;1964.17;FALSE
Wellcome Trust;2014;PMC4023411;24690385;10.1186/1471-2164-15-253;BioMed Central;BMC Genomics;1471-2164;1890.88;FALSE
Wellcome Trust;2014;PMC4029094;24720548;10.1186/1471-2164-15-274;BioMed Central;BMC Genomics;1471-2164;1607.25;FALSE
Wellcome Trust;2014;PMC4126352;25066510;10.1186/1471-2318-14-87;BioMed Central;BMC Geriatric Medicine;1471-2318;1964.17;FALSE
;;;;;;;;;
Wellcome Trust;2014;PMC3829100;24219137;10.1186/1471-2334-13-536;BioMed Central;BMC Infectious Diseases;1471-2334;1964.17;FALSE
Wellcome Trust;2014;PMC4021455;24666689;10.1186/1471-2334-14-165;BioMed Central;BMC Infectious Diseases;1471-2334;1796.34;FALSE
Wellcome Trust;2014;PMC4129106;25085078;10.1186/1471-2334-14-427;BioMed Central;BMC Infectious Diseases;1471-2334;1724.15;FALSE
Wellcome Trust;2014;PMC4261848;25231414;10.1186/1471-2334-14-505;BioMed Central;BMC Infectious Diseases;1471-2334;1724.15;FALSE
Wellcome Trust;2014;PMC3878446;24341669;10.1186/1471-2334-13-592;BioMed Central;BMC Infectious Diseases;1471-2334;1680.54;FALSE
Wellcome Trust;2014;PMC4147187;25127882;10.1186/1471-2334-14-441;BioMed Central;BMC Infectious Diseases;1471-2334;1553.75;FALSE
Wellcome Trust;2014;PMC4146449;25124199;10.1186/1472-6939-15-62;BioMed Central;BMC Medical Ethics;1472-6939;2015.48;FALSE
Wellcome Trust;2014;PMC4228267;24195717;10.1186/1472-6939-14-45;BioMed Central;BMC Medical Ethics;1472-6939;1964.17;FALSE
Wellcome Trust;2014;PMC3532175;23140272;10.1186/1471-2350-13-104;BioMed Central;BMC Medical Genetics;1471-2350;1876.22;FALSE
Wellcome Trust;2014;PMC4021181;24779534;10.1186/1471-2288-14-59;BioMed Central;BMC Medical Research Methodology;1471-2288;1747.97;FALSE
Wellcome Trust;2014;PMC4223414;25034889;10.1186/s12916-014-0120-7;BioMed Central;BMC Medicine;1741-7015;2396.58;FALSE
Wellcome Trust;2014;PMC4101869;24767094;10.1186/1741-7015-12-67;BioMed Central;BMC Medicine;1741-7015;2293.98;FALSE
Wellcome Trust;2014;PMC3710212;23849224;10.1186/1741-7015-11-163;BioMed Central;BMC Medicine;1741-7015;2220.69;FALSE
Wellcome Trust;2014;PMC3729414;23885887;10.1186/1741-7015-11-171;BioMed Central;BMC Medicine;1741-7015;2220.69;FALSE
Wellcome Trust;2014;PMC4177077;25300023;10.1186/s12916-014-0141-2;BioMed Central;BMC Medicine;1741-7015;2048.09;FALSE
Wellcome Trust;2014;PMC4007515;24621342;10.1186/1471-2180-14-63;BioMed Central;BMC Microbiology;1471-2180;1964.17;FALSE
Wellcome Trust;2014;PMC3880588;24373687;10.1186/1471-2199-14-29;BioMed Central;BMC Molecular Biology;1471-2199;1607.25;FALSE
Wellcome Trust;2014;PMC3833635;24229049;10.1186/1471-2377-13-176;BioMed Central;BMC Neurology;1471-2377;1890.88;FALSE
Wellcome Trust;2014;PMC4129427;25120381;10.1186/1472-6955-13-21;BioMed Central;BMC Nursing;1472-6955;1607.25;FALSE
Wellcome Trust;2014;PMC4261642;25193157;10.1186/1471-2393-14-308;BioMed Central;BMC Pregnancy and Childbirth;1471-2393;1942.19;FALSE
Wellcome Trust;2014;PMC4147181;25132124;10.1186/1471-2393-14-281;BioMed Central;BMC Pregnancy and Childbirth;1471-2393;1650.86;FALSE
Wellcome Trust;2014;PMC3897987;24373126;10.1186/1471-2393-13-245;BioMed Central;BMC Pregnancy and Childbirth;1471-2393;1607.25;FALSE
Wellcome Trust;2014;PMC3939637;24576187;10.1186/1471-2393-14-89;BioMed Central;BMC Pregnancy and Childbirth;1471-2393;1607.25;FALSE
Wellcome Trust;2014;PMC4016384;24606612;10.1186/1471-2393-14-99;BioMed Central;BMC Pregnancy and Childbirth;1471-2393;1607.25;FALSE
Wellcome Trust;2014;PMC4228283;24188251;10.1186/1471-2393-13-200;BioMed Central;BMC Pregnancy and Childbirth;1471-2393;1607.25;FALSE
Wellcome Trust;2014;PMC3851454;24103296;10.1186/1471-244x-13-250;BioMed Central;BMC Psychiatry;1471-244X;1605.78;FALSE
Wellcome Trust;2014;PMC4148962;25118074;10.1186/1471-2458-14-839;BioMed Central;BMC Public Health;1471-2458;2015.48;FALSE
Wellcome Trust;2014;PMC4041360;24767247;10.1186/1471-2458-14-402;BioMed Central;BMC Public Health;1471-2458;1964.17;FALSE
Wellcome Trust;2014;PMC4100058;25004868;10.1186/1471-2458-14-700;BioMed Central;BMC Public Health;1471-2458;1964.17;FALSE
Wellcome Trust;2014;PMC4131023;25074692;10.1186/1471-2458-14-765;BioMed Central;BMC Public Health;1471-2458;1724.15;FALSE
Wellcome Trust;2014;PMC3750243;23914878;10.1186/1471-2458-13-718;BioMed Central;BMC Public Health;1471-2458;1680.54;FALSE
Wellcome Trust;2014;PMC3751669;23947576;10.1186/1471-2458-13-761;BioMed Central;BMC Public Health;1471-2458;1680.54;FALSE
Wellcome Trust;2014;PMC3882289;24350889;10.1186/1471-2458-13-1197;BioMed Central;BMC Public Health;1471-2458;1680.54;FALSE
Wellcome Trust;2014;PMC4228357;24188462;10.1186/1471-2458-13-1039;BioMed Central;BMC Public Health;1471-2458;1680.54;FALSE
Wellcome Trust;2014;PMC4222753;24274070;10.1186/1471-2458-13-1092;BioMed Central;BMC Public Health;1471-2458;1680.17;FALSE
Wellcome Trust;2014;PMC4180980;25248469;10.1186/1471-2458-14-993;BioMed Central;BMC Public Health;1471-2458;1650.86;FALSE
Wellcome Trust;2014;PMC4118630;25027231;10.1186/1756-0500-7-452;BioMed Central;BMC Research Notes;1756-0500;1121.34;FALSE
Wellcome Trust;2014;PMC3975860;24598002;10.1186/1756-0500-7-124;BioMed Central;BMC Research Notes;1756-0500;964.13;FALSE
Wellcome Trust;2014;PMC4119183;25056485;10.1186/1756-0500-7-471;BioMed Central;BMC Research Notes;1756-0500;934.45;FALSE
Wellcome Trust;2014;PMC3927217;24410837;10.1186/1472-6807-14-1;BioMed Central;BMC Structural Biology;1472-6807;1964.17;FALSE
Wellcome Trust;2014;PMC3733939;23705825;10.1186/1471-2482-13-14;BioMed Central;BMC Surgery;1471-2482;1532.49;FALSE
;;;;;;;;;
Wellcome Trust;2014;PMC4022360;24766709;10.1186/1746-6148-10-95;BioMed Central;BMC Veterinary Research ;1746-6148;1796.34;FALSE
Wellcome Trust;2014;PMC3672613;23190744;10.1186/cc11883;BioMed Central;Critical Care;1364-8535, 1466-609X;1876.22;FALSE
Wellcome Trust;2014;PMC4068161;24963333;10.1186/1742-7622-11-5;BioMed Central;Emerging Themes in Epidemiology;1742-7622;1788.28;FALSE
Wellcome Trust;2014;PMC4131774;25126104;10.1186/1742-7622-11-10;BioMed Central;Emerging Themes in Epidemiology;1742-7622;728.87;FALSE
Wellcome Trust;2014;PMC4115480;25097667;10.1186/1756-8935-7-14;BioMed Central;Epigenetics & Chromatin;1756-8935;2228.02;FALSE
Wellcome Trust;2014;PMC3905155;24456010;10.1186/1471-2148-14-16;BioMed Central;Evolutionary Biology;1471-2148;1679.56;FALSE
Wellcome Trust;2014;PMC4189735;25201068;10.1186/s13059-014-0451-x;BioMed Central;Genome Biology;1465-6906, 1465-6914;2557.82;FALSE
Wellcome Trust;2014;PMC4054843;24565444;10.1186/gb-2014-15-2-r27;BioMed Central;Genome Biology;1465-6906, 1465-6914;2484.53;FALSE
Wellcome Trust;2014;PMC4062055;24598577;10.1186/gm536;BioMed Central;Genome Medicine;1756-994X;2111.85;FALSE
Wellcome Trust;2014;;;10.1186/1479-5868-10-137;BioMed Central;International Journal of Behavioral Nutrition and Physical Activity;0021-9258, 1083-351X;1904.81;FALSE
Wellcome Trust;2014;PMC3720205;23806008;10.1186/1479-5868-10-85;BioMed Central;International Journal of Behavioral Nutrition and Physical Activity;1479-5868;1742.84;FALSE
Wellcome Trust;2014;PMC3896827;24405936;10.1186/1479-5868-11-1;BioMed Central;International Journal of Behavioral Nutrition and Physical Activity;1479-5868;1742.47;FALSE
Wellcome Trust;2014;PMC3706268;23768212;10.1186/1479-5868-10-76;BioMed Central;International Journal of Behavioral Nutrition and Physical Activity;1479-5868;1680.54;FALSE
Wellcome Trust;2014;PMC4228490;24171709;10.1186/1476-072X-12-49;BioMed Central;International Journal of Health Geographics;1476-072X;1471.88;FALSE
Wellcome Trust;2014;PMC3723649;23816238;10.1186/1476-072x-12-33;BioMed Central;International Journal of Health Geographics;1476-072X;1462.50;FALSE
Wellcome Trust;2014;PMC4081802;24999419;10.1186/2050-2974-1-41;BioMed Central;Journal of Eating Disorders;2050-2974;1389.21;FALSE
Wellcome Trust;2014;PMC4126817;25110526;10.1186/1866-1955-6-21;BioMed Central;Journal of Neurodevelopmental Disorders;1866-1947, 1866-1955;1738.07;FALSE
Wellcome Trust;2014;PMC4021508;24731298;10.1186/1475-2875-13-144;BioMed Central;Malaria Journal;1475-2875;1949.51;FALSE
Wellcome Trust;2014;PMC4022538;24886586;10.1186/1475-2875-13-171;BioMed Central;Malaria Journal;1475-2875;1949.51;FALSE
Wellcome Trust;2014;PMC3835423;24228846;10.1186/1475-2875-12-418;BioMed Central;Malaria Journal;1475-2875;1868.90;FALSE
Wellcome Trust;2014;PMC3930350;24479555;10.1186/1475-2875-13-39;BioMed Central;Malaria Journal;1475-2875;1868.90;FALSE
Wellcome Trust;2014;PMC3842805;24206629;10.1186/1475-2875-12-404;BioMed Central;Malaria Journal;1475-2875;1795.61;FALSE
Wellcome Trust;2014;PMC4150949;25124718;10.1186/1475-2875-13-315;BioMed Central;Malaria Journal;1475-2875;1563.52;FALSE
Wellcome Trust;2014;PMC4132200;25091803;10.1186/1475-2875-13-298;BioMed Central;Malaria Journal;1475-2875;1526.26;FALSE
Wellcome Trust;2014;PMC3986881;24670151;10.1186/1475-2875-13-115;BioMed Central;Malaria Journal ;1475-2875;1705.82;FALSE
Wellcome Trust;2014;PMC3940728;24564958;10.1186/2040-2392-5-18;BioMed Central;Molecular Autism;2040-2392;2235.35;FALSE
Wellcome Trust;2014;PMC3928101;24517586;10.1186/1476-4598-13-28;BioMed Central;Molecular Cancer;1476-4598;1964.17;FALSE
Wellcome Trust;2014;PMC4080690;24947159;10.1186/1744-8069-10-39;BioMed Central;Molecular Pain;1744-8069;1956.11;FALSE
Wellcome Trust;2014;PMC4021616;24472155;10.1186/1744-8069-10-7;BioMed Central;Molecular Pain;1744-8069;1887.58;FALSE
Wellcome Trust;2014;PMC4127074;25074684;10.1186/1749-8104-9-18;BioMed Central;Neural Development;1749-8104;1967.10;FALSE
Wellcome Trust;2014;PMC3737057;23895693;10.1186/1749-8104-8-14;BioMed Central;Neural Development;1749-8104;1613.48;FALSE
Wellcome Trust;2014;PMC3936861;24559099;10.1186/1756-3305-7-78;BioMed Central;Parasites and Vectors;1756-3305;1839.58;FALSE
Wellcome Trust;2014;PMC4148136;25052008;10.1186/1756-3305-7-338;BioMed Central;Parasites and Vectors;1756-3305;1839.58;FALSE
Wellcome Trust;2014;PMC3843567;24330615;10.1186/1756-3305-6-311;BioMed Central;Parasites and Vectors;1756-3305;1758.96;FALSE
Wellcome Trust;2014;PMC3867219;24330720;10.1186/1756-3305-6-351;BioMed Central;Parasites and Vectors;1756-3305;1758.96;FALSE
;;;;;;;;;
Wellcome Trust;2014;PMC3937429;24533773;10.1186/1756-3305-7-71;BioMed Central;Parasites and Vectors;1756-3305;1685.67;FALSE
Wellcome Trust;2014;PMC4037555;24886747;10.1186/1756-3305-7-241;BioMed Central;Parasites and Vectors;1756-3305;1574.64;FALSE
Wellcome Trust;2014;PMC4230191;24690282;10.1186/1756-3305-7-153;BioMed Central;Parasites and Vectors;1756-3305;1413.03;FALSE
Wellcome Trust;2014;PMC4079919;24916278;10.1186/1756-3305-7-266;BioMed Central;Parasites and Vectors;1756-3305;750.66;FALSE
Wellcome Trust;2014;PMC4113599;25075205;10.1186/1546-0096-12-31;BioMed Central;Pediatric Rheumatology;1546-0096;1457.74;FALSE
Wellcome Trust;2014;PMC4113200;25071420;10.1186/1477-5956-12-25;BioMed Central;Proteome Science;1477-5956;1634.37;FALSE
Wellcome Trust;2014;PMC4247744;25146127;10.1186/1745-6215-15-332;BioMed Central;Trials;1745-6215;1457.74;FALSE
Wellcome Trust;2014;PMC3874643;24220146;10.1186/1743-422X-10-335;BioMed Central;Virology Journal;1743-422X;1964.17;FALSE
Wellcome Trust;2014;;24996765;10.1186/1745-6215-15-267;BioMed Central ;Trials;1745-6215;1457.74;FALSE
Wellcome Trust;2014;PMC4229740;24950788;10.1186/2051-5960-2-70;BioMed Central ;Acta Neuropathologica Communications;2051-5960;1151.02;FALSE
