institution,period,is_hybrid,DOI,euro
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0194515,1795.11
Wellcome Trust,2018,TRUE,10.1016/j.actbio.2017.10.035,3216.04
Wellcome Trust,2018,TRUE,10.1016/j.stem.2018.01.020,5488.21
Wellcome Trust,2018,FALSE,10.1038/s41398-017-0082-6,3254.98
Wellcome Trust,2018,TRUE,10.1136/heartjnl-2017-312699,2644.67
Wellcome Trust,2018,TRUE,10.1055/s-0043-124080,3323.42
Wellcome Trust,2018,FALSE,10.1186/s13073-017-0507-0,2481.92
Wellcome Trust,2018,FALSE,10.1016/j.celrep.2018.04.040,5257.67
Wellcome Trust,2018,FALSE,10.1038/s41598-018-19980-0,1505.43
Wellcome Trust,2018,TRUE,10.1016/j.socscimed.2018.04.019,3586.54
Wellcome Trust,2018,TRUE,10.1523/JNEUROSCI.3440-17.2018,2885.31
Wellcome Trust,2018,TRUE,10.1017/S1092852917000037,2536.17
Wellcome Trust,2018,FALSE,10.1016/j.celrep.2018.05.074,5257.67
Wellcome Trust,2018,TRUE,10.2196/10868,2782.91
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0196521,1473.31
Wellcome Trust,2018,FALSE,10.1016/j.celrep.2018.07.063,5332.06
Wellcome Trust,2018,FALSE,10.1371/journal.pbio.2005536,2974.14
Wellcome Trust,2018,TRUE,10.1016/j.addbeh.2018.02.017,2546.48
Wellcome Trust,2018,TRUE,10.1210/en.2017-00434,3120.78
Wellcome Trust,2018,TRUE,10.1210/jc.2017-01020,3079.09
Wellcome Trust,2018,FALSE,10.1038/s41467-017-02001-5,4272.16
Wellcome Trust,2018,TRUE,10.1016/j.socscimed.2017.12.033,3601.12
Wellcome Trust,2018,TRUE,10.1016/j.cmet.2018.08.013,5557.19
Wellcome Trust,2018,TRUE,10.1016/j.archger.2017.10.001,2679.09
Wellcome Trust,2018,TRUE,10.1016/j.immuni.2018.08.017,5598.63
Wellcome Trust,2018,TRUE,10.1097/cmr.0000000000000489,3500.34
Wellcome Trust,2018,FALSE,10.1038/s41598-018-22383-w,1580.02
Wellcome Trust,2018,TRUE,10.1162/jocn_a_01234,1260.74
Wellcome Trust,2018,FALSE,10.1016/j.molmet.2018.01.021,2329.12
Wellcome Trust,2018,TRUE,10.1128/jvi.01775-17,2308.06
Wellcome Trust,2018,TRUE,10.1038/s41416-018-0033-x,2712.48
Wellcome Trust,2018,TRUE,10.1161/HYPERTENSIONAHA.117.10003,4882.80
Wellcome Trust,2018,FALSE,10.1038/s41398-018-0186-7,3417.72
Wellcome Trust,2018,FALSE,10.1038/s41598-017-17746-8,1505.43
Wellcome Trust,2018,TRUE,10.1242/dev.168112,3390.60
Wellcome Trust,2018,TRUE,10.1016/j.foodpol.2017.09.002,1502.41
Wellcome Trust,2018,TRUE,10.1016/j.cogpsych.2017.12.001,1928.96
Wellcome Trust,2018,TRUE,10.1042/cs20171285,2373.42
Wellcome Trust,2018,TRUE,10.1016/j.biomaterials.2018.07.050,3994.76
Wellcome Trust,2018,TRUE,10.1016/j.jad.2018.02.006,3377.65
Wellcome Trust,2018,TRUE,10.1016/j.devcel.2018.01.007,5538.43
Wellcome Trust,2018,TRUE,10.1016/j.ijpara.2017.11.003,2343.19
Wellcome Trust,2018,FALSE,10.1038/s41598-018-28363-4,1580.02
Wellcome Trust,2018,TRUE,10.3390/ijerph14111290,1263.97
Wellcome Trust,2018,TRUE,10.1016/j.jaci.2018.01.048,3715.67
Wellcome Trust,2018,TRUE,10.1007/s00705-018-3794-x,2662.97
Wellcome Trust,2018,TRUE,10.1016/j.exphem.2017.09.011,2814.80
Wellcome Trust,2018,TRUE,10.1242/dev.158501,3395.91
Wellcome Trust,2018,TRUE,10.1016/j.devcel.2018.01.020,5490.42
Wellcome Trust,2018,TRUE,10.1210/jc.2017-00840,3098.07
Wellcome Trust,2018,TRUE,10.1242/dev.164640,3871.43
Wellcome Trust,2018,FALSE,10.1099/mgen.0.000221,806.96
Wellcome Trust,2018,FALSE,10.1371/journal.pmed.1002484,2922.49
Wellcome Trust,2018,TRUE,10.1016/j.neuron.2018.03.010,5457.74
Wellcome Trust,2018,FALSE,10.3389/fonc.2018.00388,6454.59
Wellcome Trust,2018,FALSE,10.1186/s12889-017-4985-1,1925.86
Wellcome Trust,2018,TRUE,10.1177/0959683618798116,2983.73
Wellcome Trust,2018,TRUE,10.1016/j.stem.2018.07.002,5563.65
Wellcome Trust,2018,TRUE,10.1016/j.peptides.2017.11.008,3216.04
Wellcome Trust,2018,FALSE,10.1038/s41598-018-29255-3,1580.02
Wellcome Trust,2018,TRUE,10.1016/j.ajhg.2018.04.013,6691.65
Wellcome Trust,2018,FALSE,10.1038/s41467-018-03770-3,4272.16
Wellcome Trust,2018,FALSE,10.1167/17.12.1,1928.80
Wellcome Trust,2018,FALSE,10.1016/j.nicl.2017.08.007,1672.94
Wellcome Trust,2018,FALSE,10.3390/v9110342,1195.24
Wellcome Trust,2018,FALSE,10.1186/s13014-018-1015-0,1647.15
Wellcome Trust,2018,FALSE,10.1038/s41598-018-25127-y,1580.02
Wellcome Trust,2018,TRUE,10.1016/j.immuni.2017.11.024,5475.66
Wellcome Trust,2018,FALSE,10.1038/s41467-017-01644-8,4272.16
Wellcome Trust,2018,TRUE,10.1523/JNEUROSCI.2645-17.2017,3008.75
Wellcome Trust,2018,TRUE,10.1038/s41431-018-0226-z,2712.48
Wellcome Trust,2018,TRUE,10.1523/JNEUROSCI.2919-17.2018,4400.52
Wellcome Trust,2018,TRUE,10.1128/jcm.01520-17,3173.94
Wellcome Trust,2018,TRUE,10.1016/j.stem.2018.05.001,5454.58
Wellcome Trust,2018,TRUE,10.1093/brain/awx168,3119.35
Wellcome Trust,2018,TRUE,10.1136/jmedgenet-2017-104947,2644.67
Wellcome Trust,2018,FALSE,10.1038/s41598-018-25851-5,1580.02
Wellcome Trust,2018,FALSE,10.1038/s41598-017-12260-3,1505.43
Wellcome Trust,2018,TRUE,10.1136/bmj.k2738,4068.72
Wellcome Trust,2018,TRUE,10.1039/c8nr02177e,1844.49
Wellcome Trust,2018,TRUE,10.1017/S0033291717002185,2536.17
Wellcome Trust,2018,FALSE,10.1186/s12889-018-5459-9,1647.15
Wellcome Trust,2018,TRUE,10.1016/j.concog.2018.07.011,2502.94
Wellcome Trust,2018,FALSE,10.1186/s12966-018-0699-8,2305.61
Wellcome Trust,2018,TRUE,10.1016/j.ejvs.2017.11.007,3567.82
Wellcome Trust,2018,TRUE,10.1016/j.neuron.2018.06.004,8271.95
Wellcome Trust,2018,TRUE,10.1016/j.bpj.2017.10.015,1960.20
Wellcome Trust,2018,TRUE,10.1016/j.cgh.2018.03.007,3147.41
Wellcome Trust,2018,TRUE,10.1098/rsif.2017.0131,1729.21
Wellcome Trust,2018,FALSE,10.1038/s41598-017-08324-z,1207.05
Wellcome Trust,2018,TRUE,10.1016/j.ejvs.2018.03.028,3481.06
Wellcome Trust,2018,FALSE,10.3389/fimmu.2018.01006,2488.45
Wellcome Trust,2018,TRUE,10.1177/1049732318764386,3024.99
Wellcome Trust,2018,TRUE,10.1016/j.ccell.2018.03.013,5455.53
Wellcome Trust,2018,TRUE,10.1016/j.devcel.2018.06.028,5512.96
Wellcome Trust,2018,TRUE,10.1128/AAC.01575-17,3130.63
Wellcome Trust,2018,TRUE,10.1101/gr.214296.116,2165.63
Wellcome Trust,2018,FALSE,10.1098/rsob.170217,1220.62
Wellcome Trust,2018,TRUE,10.1016/j.devcel.2018.04.012,5485.30
Wellcome Trust,2018,TRUE,10.1016/j.jval.2017.05.018,2973.44
Wellcome Trust,2018,TRUE,10.1016/j.dadm.2018.08.005,1079.08
Wellcome Trust,2018,TRUE,10.1074/jbc.RA118.003290,2124.88
Wellcome Trust,2018,FALSE,10.7554/eLife.31377,2381.57
Wellcome Trust,2018,TRUE,10.1017/S0033291718000831,2536.17
Wellcome Trust,2018,TRUE,10.1074/jbc.M117.807859,2018.85
Wellcome Trust,2018,TRUE,10.1016/j.molcel.2018.06.003,5456.01
Wellcome Trust,2018,FALSE,10.1186/s12883-018-1058-8,1925.86
Wellcome Trust,2018,TRUE,10.1016/j.jcp.2017.10.058,2761.69
Wellcome Trust,2018,FALSE,10.3389/fneur.2018.00815,1205.22
Wellcome Trust,2018,FALSE,10.1038/s41598-018-21737-8,1580.02
Wellcome Trust,2018,FALSE,10.1038/s41467-018-06442-4,4475.59
Wellcome Trust,2018,TRUE,10.1016/j.socscimed.2017.12.034,3580.24
Wellcome Trust,2018,FALSE,10.1242/bio.033944,1361.55
Wellcome Trust,2018,FALSE,10.1038/s41598-018-23056-4,1580.02
Wellcome Trust,2018,TRUE,10.1172/jci.insight.120626,3519.21
Wellcome Trust,2018,TRUE,10.1212/wnl.0000000000005610,4050.31
Wellcome Trust,2018,TRUE,10.1016/j.jim.2018.02.006,3483.21
Wellcome Trust,2018,TRUE,10.1161/STROKEAHA.118.020811,4776.33
Wellcome Trust,2018,TRUE,10.1556/2006.7.2018.30,586.78
Wellcome Trust,2018,FALSE,10.1186/s13071-017-2585-7,1925.86
Wellcome Trust,2018,FALSE,10.1186/s12915-018-0503-x,2119.80
Wellcome Trust,2018,TRUE,10.1016/j.chom.2018.07.011,5538.43
,,,,
Wellcome Trust,2018,FALSE,10.1371/journal.pgen.1007490,2336.61
,,,,
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0200747,1556.09
Wellcome Trust,2018,FALSE,10.1038/s41467-018-03045-x,4272.16
Wellcome Trust,2018,FALSE,10.1038/s41598-018-31937-x,1580.02
Wellcome Trust,2018,TRUE,10.1016/j.virol.2017.12.017,2377.29
Wellcome Trust,2018,TRUE,10.1021/acschemneuro.8b00250,2068.22
Wellcome Trust,2018,TRUE,10.1162/jocn_a_01180,1275.63
Wellcome Trust,2018,FALSE,10.1016/j.celrep.2018.04.100,5290.62
Wellcome Trust,2018,TRUE,10.1136/bmj.k1310,4068.72
Wellcome Trust,2018,TRUE,10.1074/jbc.RA118.002791,2729.70
Wellcome Trust,2018,TRUE,10.1101/gr.221366.117,2547.79
Wellcome Trust,2018,FALSE,10.1016/j.omtn.2017.11.008,3430.45
Wellcome Trust,2018,TRUE,10.1016/j.jaci.2018.01.039,3521.66
Wellcome Trust,2018,FALSE,10.1038/s41598-018-30776-0,1580.02
Wellcome Trust,2018,FALSE,10.3390/ijms19020534,1688.37
Wellcome Trust,2018,TRUE,10.1096/fj.201701350rr,6592.46
Wellcome Trust,2018,FALSE,10.1038/s41467-018-05190-9,2237.80
Wellcome Trust,2018,FALSE,10.1016/j.stemcr.2018.03.003,3005.67
Wellcome Trust,2018,TRUE,10.1017/s0033291717003464,2419.42
Wellcome Trust,2018,FALSE,10.1038/s41419-018-1041-8,2990.51
Wellcome Trust,2018,TRUE,10.1016/j.envint.2017.07.009,3717.65
Wellcome Trust,2018,TRUE,10.1161/STROKEAHA.117.020536,4789.84
Wellcome Trust,2018,TRUE,10.1099/jgv.0.000946,1216.10
Wellcome Trust,2018,FALSE,10.7554/eLife.30413,2420.94
Wellcome Trust,2018,TRUE,10.1242/jcs.217133,3390.60
Wellcome Trust,2018,FALSE,10.1038/s41467-018-03111-4,4272.16
Wellcome Trust,2018,TRUE,10.1016/j.jaci.2018.07.011,3788.01
Wellcome Trust,2018,TRUE,10.1089/neu.2017.5459,4113.26
Wellcome Trust,2018,TRUE,10.1080/02646838.2018.1509303,606.25
Wellcome Trust,2018,TRUE,10.1016/j.psychres.2017.12.004,3351.59
Wellcome Trust,2018,FALSE,10.1186/s12874-018-0529-3,1647.15
Wellcome Trust,2018,FALSE,10.1038/s41598-017-14775-1,1505.43
Wellcome Trust,2018,FALSE,10.7554/elife.32467,2463.75
Wellcome Trust,2018,TRUE,10.1016/j.cell.2017.10.040,5426.53
Wellcome Trust,2018,FALSE,10.1186/s12974-018-1206-5,1804.14
Wellcome Trust,2018,TRUE,10.1099/jgv.0.001065,2420.89
Wellcome Trust,2018,FALSE,10.1186/s12889-018-5655-7,1925.86
Wellcome Trust,2018,TRUE,10.1016/j.media.2018.01.001,3264.35
Wellcome Trust,2018,TRUE,10.1242/dmm.030981,3396.25
Wellcome Trust,2018,FALSE,10.1016/j.molmet.2018.08.001,2560.52
Wellcome Trust,2018,TRUE,10.1016/j.ijcard.2018.05.051,3680.36
Wellcome Trust,2018,TRUE,10.1039/c8cc04007a,1152.80
Wellcome Trust,2018,TRUE,10.1053/j.seminoncol.2018.06.001,3185.33
Wellcome Trust,2018,TRUE,10.1007/s00415-017-8647-0,2130.43
Wellcome Trust,2018,TRUE,10.1161/hypertensionaha.118.11363,4870.73
Wellcome Trust,2018,TRUE,10.1039/c8sm00717a,1844.49
Wellcome Trust,2018,TRUE,10.1016/j.jhep.2018.05.028,3166.82
Wellcome Trust,2018,TRUE,10.1016/j.envres.2018.06.030,3604.94
Wellcome Trust,2018,FALSE,10.1038/s41598-018-26451-z,1580.02
Wellcome Trust,2018,TRUE,10.1016/j.bbi.2017.11.020,3001.64
Wellcome Trust,2018,TRUE,10.1093/brain/awy135,4068.72
Wellcome Trust,2018,FALSE,10.1038/s41523-018-0056-8,2495.48
Wellcome Trust,2018,TRUE,10.1136/bmjqs-2017-007579,2644.67
Wellcome Trust,2018,TRUE,10.1177/2398212818779646,813.74
Wellcome Trust,2018,TRUE,10.1016/j.molcel.2018.08.039,5652.46
Wellcome Trust,2018,TRUE,10.1016/j.jmb.2018.05.019,2471.10
Wellcome Trust,2018,FALSE,10.1038/s41598-018-19355-5,1505.43
Wellcome Trust,2018,TRUE,10.1016/j.ajpath.2018.07.027,3200.65
Wellcome Trust,2018,TRUE,10.1530/EJE-17-0132,7283.01
Wellcome Trust,2018,TRUE,10.1038/s41386-018-0056-2,3390.60
Wellcome Trust,2018,TRUE,10.1021/acs.jproteome.7b00699,2026.36
Wellcome Trust,2018,FALSE,10.1016/j.isci.2018.01.001,3184.20
Wellcome Trust,2018,FALSE,10.7554/eLife.34681,2463.75
Wellcome Trust,2018,TRUE,10.1523/jneurosci.1239-18.2018,5053.40
,,,,
Wellcome Trust,2018,TRUE,10.1016/j.cub.2018.05.044,5467.98
Wellcome Trust,2018,FALSE,10.1038/s41467-018-05790-5,4475.59
Wellcome Trust,2018,FALSE,10.1038/s41467-017-02245-1,4272.16
Wellcome Trust,2018,FALSE,10.1136/bmjopen-2018-025333,1836.24
Wellcome Trust,2018,TRUE,10.1136/jmedgenet-2018-105313,2983.73
Wellcome Trust,2018,FALSE,10.3389/fncel.2018.00044,2384.77
Wellcome Trust,2018,FALSE,10.1016/j.molmet.2018.06.009,2548.27
Wellcome Trust,2018,TRUE,10.1093/ije/dyy080,3062.39
Wellcome Trust,2018,FALSE,10.7554/elife.29428,2573.77
Wellcome Trust,2018,FALSE,10.1523/ENEURO.0382-17.2018,1947.45
Wellcome Trust,2018,FALSE,10.1038/s41467-018-04283-9,4475.59
Wellcome Trust,2018,TRUE,10.1016/j.cub.2018.08.060,5589.09
Wellcome Trust,2018,TRUE,10.1177/1747021817737727,542.50
Wellcome Trust,2018,FALSE,10.1136/bmjopen-2017-018539,1836.58
Wellcome Trust,2018,FALSE,10.1186/s12917-018-1332-4,1647.15
Wellcome Trust,2018,FALSE,10.3390/cancers9100141,545.47
Wellcome Trust,2018,TRUE,10.1017/s0950268817002710,2419.76
Wellcome Trust,2018,TRUE,10.1093/nar/gkx1083,481.47
Wellcome Trust,2018,TRUE,10.1039/c8nr04665d,1152.80
Wellcome Trust,2018,FALSE,10.1186/s13062-017-0195-0,1925.86
Wellcome Trust,2018,TRUE,10.1016/j.jhep.2018.06.009,3185.33
Wellcome Trust,2018,TRUE,10.1017/S2040174418000247,2536.17
Wellcome Trust,2018,TRUE,10.1016/j.bbrc.2018.08.031,2474.32
Wellcome Trust,2018,TRUE,10.1212/WNL.0000000000005175,3918.35
Wellcome Trust,2018,TRUE,10.1016/j.molcel.2018.01.034,5470.38
Wellcome Trust,2018,TRUE,10.1088/2050-6120/aa872e,2305.61
Wellcome Trust,2018,FALSE,10.1038/s41467-018-05388-x,4475.59
Wellcome Trust,2018,FALSE,10.1038/s41598-017-14017-4,1505.43
Wellcome Trust,2018,FALSE,10.1016/j.molmet.2017.11.005,2387.67
Wellcome Trust,2018,TRUE,10.1016/j.neuron.2018.01.027,4563.05
Wellcome Trust,2018,TRUE,10.1016/j.sste.2017.07.001,1168.40
,,,,
Wellcome Trust,2018,TRUE,10.3945/ajcn.116.148395,5451.02
Wellcome Trust,2018,TRUE,10.1136/bmj.k186,4068.72
Wellcome Trust,2018,TRUE,10.1038/s41386-018-0229-z,3390.60
Wellcome Trust,2018,TRUE,10.1016/j.ydbio.2018.05.016,2471.09
Wellcome Trust,2018,FALSE,10.1136/bmjopen-2018-022452,1836.24
Wellcome Trust,2018,FALSE,10.1016/j.molmet.2018.05.006,2525.90
Wellcome Trust,2018,FALSE,10.1186/s12977-018-0394-5,1871.95
Wellcome Trust,2018,TRUE,10.1093/nar/gkx1303,962.93
Wellcome Trust,2018,TRUE,10.1089/hum.2017.069,3073.85
Wellcome Trust,2018,FALSE,10.1186/s12888-018-1595-0,1647.15
Wellcome Trust,2018,TRUE,10.1016/j.neuropsychologia.2018.01.021,2579.87
Wellcome Trust,2018,FALSE,10.1186/s12916-018-1019-5,2481.92
Wellcome Trust,2018,FALSE,10.1128/mBio.01754-17,2330.27
Wellcome Trust,2018,FALSE,10.1038/s41421-018-0032-3,1783.46
Wellcome Trust,2018,FALSE,10.7554/eLife.31949,2441.82
Wellcome Trust,2018,FALSE,10.1371/journal.pmed.1002622,2998.93
Wellcome Trust,2018,FALSE,10.1038/s41598-018-30407-8,1580.02
Wellcome Trust,2018,TRUE,10.1093/schbul/sbx165,2882.01
Wellcome Trust,2018,FALSE,10.1016/j.nicl.2017.12.031,1701.92
Wellcome Trust,2018,TRUE,10.1242/dev.164079,3869.67
Wellcome Trust,2018,FALSE,10.1038/s41467-018-06069-5,4475.59
Wellcome Trust,2018,FALSE,10.1016/j.celrep.2018.03.018,5348.24
Wellcome Trust,2018,FALSE,10.1038/ncomms16058,4272.16
Wellcome Trust,2018,TRUE,10.1242/dev.159103,3390.60
Wellcome Trust,2018,TRUE,10.1016/j.cogpsych.2018.05.002,1892.77
Wellcome Trust,2018,TRUE,10.1016/j.psyneuen.2018.02.031,3418.90
Wellcome Trust,2018,TRUE,10.1097/YIC.0000000000000185,3386.93
Wellcome Trust,2018,TRUE,10.1016/j.tra.2018.04.014,1900.97
Wellcome Trust,2018,FALSE,10.1038/s41598-018-30107-3,1580.02
Wellcome Trust,2018,TRUE,10.1016/j.canep.2018.07.006,2708.74
Wellcome Trust,2018,FALSE,10.1016/j.celrep.2018.03.021,5245.71
Wellcome Trust,2018,TRUE,10.1242/jcs.217398,3395.91
,,,,
Wellcome Trust,2018,TRUE,10.1161/ATVBAHA.117.310042,4918.25
Wellcome Trust,2018,FALSE,10.1136/bmjopen-2017-017697,1836.58
Wellcome Trust,2018,TRUE,10.1210/jc.2018-00500,3122.34
Wellcome Trust,2018,FALSE,10.1038/s41467-017-02385-4,4272.16
Wellcome Trust,2018,FALSE,10.1186/s12864-017-4325-y,1647.15
Wellcome Trust,2018,FALSE,10.1186/s12942-017-0106-8,1925.86
Wellcome Trust,2018,TRUE,10.1016/j.ccell.2017.10.003,4531.41
Wellcome Trust,2018,TRUE,10.1016/j.bbadis.2017.07.007,4120.11
Wellcome Trust,2018,TRUE,10.1242/dev.162693,3390.60
Wellcome Trust,2018,TRUE,10.1242/jcs.220848,3395.91
Wellcome Trust,2018,TRUE,10.1016/j.ceca.2017.12.002,3429.23
Wellcome Trust,2018,FALSE,10.3389/fimmu.2018.00930,3027.38
Wellcome Trust,2018,TRUE,10.3390/ijerph14111359,1261.43
Wellcome Trust,2018,TRUE,10.1161/STROKEAHA.117.019970,4789.84
Wellcome Trust,2018,FALSE,10.1136/bmjopen-2017-018501,1836.24
Wellcome Trust,2018,FALSE,10.1136/bmjopen-2017-017717,1836.58
Wellcome Trust,2018,TRUE,10.1039/c7cc05379g,1152.80
Wellcome Trust,2018,TRUE,10.1016/j.aap.2018.03.003,3713.07
,,,,
Wellcome Trust,2018,TRUE,10.1017/S003329171800017X,2541.48
Wellcome Trust,2018,TRUE,10.1016/j.mad.2018.05.004,2800.82
Wellcome Trust,2018,TRUE,10.1021/acs.jpcb.5b09663,1288.71
Wellcome Trust,2018,FALSE,10.7554/elife.28755,2551.35
Wellcome Trust,2018,TRUE,10.1136/gutjnl-2017-314026,2650.32
Wellcome Trust,2018,TRUE,10.1242/dev.166207,3390.60
Wellcome Trust,2018,FALSE,10.1016/j.celrep.2018.02.015,5309.25
Wellcome Trust,2018,TRUE,10.1128/JVI.01773-17,2327.56
Wellcome Trust,2018,FALSE,10.1038/s41467-018-04052-8,4272.16
Wellcome Trust,2018,TRUE,10.1534/genetics.118.300790,2013.08
Wellcome Trust,2018,TRUE,10.1261/rna.060343.116,2038.24
,,,,
Wellcome Trust,2018,FALSE,10.3389/fmicb.2018.00950,2826.64
Wellcome Trust,2018,FALSE,10.1371/journal.pmed.1002517,2338.38
Wellcome Trust,2018,FALSE,10.1038/s41598-018-24400-4,1580.02
Wellcome Trust,2018,FALSE,10.1038/s41398-018-0250-3,3417.72
Wellcome Trust,2018,TRUE,10.1212/WNL.0000000000005551,4062.73
Wellcome Trust,2018,FALSE,10.1016/j.molmet.2018.07.011,2581.90
Wellcome Trust,2018,TRUE,10.1242/dev.155325,3390.60
Wellcome Trust,2018,FALSE,10.1038/s41467-017-01958-7,4272.16
Wellcome Trust,2018,TRUE,10.4049/jimmunol.1700886,3017.01
Wellcome Trust,2018,FALSE,10.1371/journal.pgen.1007126,2227.17
Wellcome Trust,2018,FALSE,10.1038/s41467-018-06891-x,4475.59
Wellcome Trust,2018,TRUE,10.1242/jcs.217034,3395.91
Wellcome Trust,2018,TRUE,10.1007/s00125-018-4694-z,2130.43
Wellcome Trust,2018,TRUE,10.1007/s10654-018-0384-x,2130.43
Wellcome Trust,2018,TRUE,10.1007/s00125-017-4538-2,2130.43
Wellcome Trust,2018,TRUE,10.1007/s10654-017-0354-8,2585.90
Wellcome Trust,2018,TRUE,10.1007/s00125-018-4606-2,2130.43
Wellcome Trust,2018,TRUE,10.1007/s00125-018-4586-2,2130.43
Wellcome Trust,2018,TRUE,10.3758/s13423-018-1504-z,2130.43
Wellcome Trust,2018,TRUE,10.1007/s00401-018-1907-y,2130.43
Wellcome Trust,2018,TRUE,10.1007/s10654-018-0424-6,2130.43
Wellcome Trust,2018,TRUE,10.1007/s10654-018-0439-z,2130.43
Wellcome Trust,2018,TRUE,10.1007/s00125-017-4491-0,2130.43
Wellcome Trust,2018,TRUE,10.1007/s12311-017-0895-0,2130.43
Wellcome Trust,2018,TRUE,10.1007/s11906-018-0892-9,2130.43
Wellcome Trust,2018,TRUE,10.1007/s00345-018-2286-7,2130.43
Wellcome Trust,2018,TRUE,10.1007/s10654-017-0343-y,2130.43
Wellcome Trust,2018,TRUE,10.1007/s40473-018-0141-1,2130.43
Wellcome Trust,2018,TRUE,10.1007/s10905-017-9641-1,2130.43
Wellcome Trust,2018,TRUE,10.1007/s00018-018-2752-9,2130.43
Wellcome Trust,2018,TRUE,10.1007/s00415-017-8641-6,2130.43
Wellcome Trust,2018,TRUE,10.1007/s00213-018-4907-7,2130.43
Wellcome Trust,2018,TRUE,10.1007/s00401-018-1914-z,2130.43
Wellcome Trust,2018,TRUE,10.1002/jor.23790,1695.30
Wellcome Trust,2018,TRUE,10.1002/stem.2722,847.65
Wellcome Trust,2018,TRUE,10.1016/j.molimm.2018.06.269,2919.89
Wellcome Trust,2018,TRUE,10.1111/1440-1681.12870,1752.09
Wellcome Trust,2018,FALSE,10.1111/hex.12686,1399.19
Wellcome Trust,2018,TRUE,10.1113/EP086589,1389.30
Wellcome Trust,2018,TRUE,10.1002/humu.23411,2415.80
Wellcome Trust,2018,TRUE,10.15252/embj.201899518,3560.13
Wellcome Trust,2018,TRUE,10.1111/cen.13827,2260.68
Wellcome Trust,2018,TRUE,10.1002/cbic.201800209,1991.98
Wellcome Trust,2018,TRUE,10.1002/chem.201803143,2246.27
Wellcome Trust,2018,TRUE,10.1002/stem.2919,847.65
Wellcome Trust,2018,TRUE,10.15252/emmm.201809323,2331.60
Wellcome Trust,2018,TRUE,10.1113/JP276419,2231.86
Wellcome Trust,2018,TRUE,10.1016/j.semcdb.2018.02.022,4166.78
Wellcome Trust,2018,TRUE,10.1016/j.socscimed.2018.01.028,3580.24
Wellcome Trust,2018,TRUE,10.1002/nbm.4004,2430.21
Wellcome Trust,2018,FALSE,10.1002/acn3.631,1599.23
Wellcome Trust,2018,TRUE,10.1002/1873-3468.13106,1589.34
Wellcome Trust,2018,TRUE,10.1111/obr.12690,2373.42
Wellcome Trust,2018,TRUE,10.1111/imm.12927,1695.30
Wellcome Trust,2018,TRUE,10.1002/bimj.201700125,2034.36
Wellcome Trust,2018,TRUE,10.1002/anie.201804046,2542.95
Wellcome Trust,2018,TRUE,10.15252/embr.201745603,3560.13
Wellcome Trust,2018,TRUE,10.1002/ana.25171,1695.30
Wellcome Trust,2018,TRUE,10.1016/j.bmc.2018.05.011,2478.94
Wellcome Trust,2018,TRUE,10.15252/embr.201744884,3560.13
Wellcome Trust,2018,TRUE,10.1002/rcm.8183,2316.63
Wellcome Trust,2018,TRUE,10.1016/j.radonc.2018.07.009,1694.99
Wellcome Trust,2018,TRUE,10.1002/cbic.201700093,1695.30
Wellcome Trust,2018,TRUE,10.15252/embr.201745642,3560.13
Wellcome Trust,2018,TRUE,10.1002/nbm.3901,2430.21
Wellcome Trust,2018,TRUE,10.1002/cbic.201700492,1695.30
Wellcome Trust,2018,TRUE,10.1111/bjh.15441,2119.13
Wellcome Trust,2018,TRUE,10.1002/anie.201710779,2542.95
Wellcome Trust,2018,TRUE,10.1111/jcpp.12866,2147.10
Wellcome Trust,2018,TRUE,10.1002/dvg.23215,1864.83
Wellcome Trust,2018,TRUE,10.15252/embj.201797840,3560.13
Wellcome Trust,2018,TRUE,10.1002/nbm.3892,2430.21
Wellcome Trust,2018,TRUE,10.1002/bem.22123,1695.30
Wellcome Trust,2018,TRUE,10.1111/dom.13304,2724.35
Wellcome Trust,2018,TRUE,10.1111/jth.13919,2119.13
Wellcome Trust,2018,TRUE,10.15252/emmm.201708274,2331.60
Wellcome Trust,2018,TRUE,10.1111/bju.14217,1695.30
Wellcome Trust,2018,TRUE,10.1002/imhj.21692,1695.30
Wellcome Trust,2018,TRUE,10.1002/imhj.21689,1695.30
Wellcome Trust,2018,FALSE,10.1111/acel.12773,1537.07
Wellcome Trust,2018,TRUE,10.1002/nbm.3866,2430.21
Wellcome Trust,2018,TRUE,10.15252/emmm.201707945,2331.60
Wellcome Trust,2018,TRUE,10.1113/jp275659,2231.86
Wellcome Trust,2018,TRUE,10.1093/brain/awx295,2469.49
Wellcome Trust,2018,TRUE,10.1093/bioinformatics/btx705,966.32
Wellcome Trust,2018,TRUE,10.1093/brain/awx347,2469.49
Wellcome Trust,2018,TRUE,10.1093/intqhc/mzx163,2086.18
Wellcome Trust,2018,TRUE,10.1093/schbul/sbx177,2281.59
Wellcome Trust,2018,TRUE,10.1093/brain/awx327,2469.49
Wellcome Trust,2018,TRUE,10.1093/brain/awy034,2469.49
Wellcome Trust,2018,TRUE,10.1093/cercor/bhx351,2537.13
Wellcome Trust,2018,TRUE,10.1093/pubmed/fdy045,1803.80
Wellcome Trust,2018,TRUE,10.1093/humrep/dey048,2281.59
Wellcome Trust,2018,TRUE,10.1093/nar/gky191,762.32
Wellcome Trust,2018,TRUE,10.1093/cercor/bhy074,2537.13
