institution;period;PMCID;PMID;DOI;Publisher;Journal title;ISSN;Euro;is_hybrid
Wellcome Trust;2015;PMC4256406;25474626;10.1371/journal.pone.0114289;PLOS;PLoS One;1932-6203;1365.55;FALSE
Wellcome Trust;2015;PMC4239054;25412251;10.1371/journal.pone.0113415;;PloS one;1932-6203;1365.74;FALSE
Wellcome Trust;2015;PMC4216014;25360813;10.1371/journal.pone.0111459;;PloS one;1932-6203;1365.74;FALSE
Wellcome Trust;2015;PMC4384783;25636201;10.1016/j.nlm.2015.01.007;Elsevier;Neurobiology of Learning and Memory;1074-7427, 1095-9564;1366.33;TRUE
Wellcome Trust;2015;PMC4261084;25512678;10.1016/j.lmot.2014.08.002;Elsevier;Learning and Motivation;0023-9690;1366.54;TRUE
Wellcome Trust;2015;PMC4245140;25426859;10.1371/journal.pone.0113402;PLOS;PLOS ONE;1932-6203;1367.28;FALSE
Wellcome Trust;2015;PMC4230991;25393739;10.1371/journal.pone.0110997;PLOS;PLOS One;1932-6203;1367.79;FALSE
Wellcome Trust;2015;PMC4326827;25505247;10.1074/jbc.M114.616664;ASBMB;Journal of Biological Chemistry;0021-9258, 1083-351X;1374.31;TRUE
Wellcome Trust;2015;PMC4595905;26112292;10.1093/bioinformatics/btv386;Oxford University Press;Bioinformatics;1367-4803, 1367-4811;1375.78;TRUE
Wellcome Trust;2015;PMC4424403;25755298;10.1074/mcp.M114.044594;ASBMB;Molecular & Cellular Proteomics;1535-9476, 1535-9484;1375.78;TRUE
Wellcome Trust;2015;PMC4495289;25777524;10.1093/bioinformatics/btv114;Oxford University Press;Bioinformatics;1367-4803, 1367-4811;1375.78;TRUE
Wellcome Trust;2015;PMC4308667;25319962;10.1093/bioinformatics/btu669;Oxford University Press;Bioinformatics;1367-4803, 1367-4811;1375.78;TRUE
;;;;;;;;;
Wellcome Trust;2015;PMC4653391;26249811;10.1093/bioinformatics/btv463;Oxford University Press;Bioinformatics;1367-4803, 1367-4811;1375.78;TRUE
Wellcome Trust;2015;PMC4251986;25460003;10.1371/journal.pone.0113555;PLOS;PLoS One;1932-6203;1379.11;FALSE
Wellcome Trust;2015;PMC4550250;26308086;10.1371/journal.pone.0136213;PLOS;PLOS ONE;1932-6203;1383.87;FALSE
Wellcome Trust;2015;PMC4547731;26302242;10.1371/journal.pone.0136179;PLOS;PLOS ONE;1932-6203;1383.87;FALSE
Wellcome Trust;2015;PMC4552867;26317864;10.1371/journal.pone.0136238;PLOS;PLOS ONE;1932-6203;1383.87;FALSE
Wellcome Trust;2015;PMC4549247;26305214;10.1371/journal.pone.0136566;PLOS;PLOS ONE;1932-6203;1383.87;FALSE
Wellcome Trust;2015;PMC4564281;26352146;10.1371/journal.pone.0137685;PLOS;PLOS ONE;1932-6203;1383.87;FALSE
Wellcome Trust;2015;PMC4546655;26295838;10.1371/journal.pone.0136152;PLOS;PLOS ONE;1932-6203;1383.87;FALSE
Wellcome Trust;2015;PMC4339681;25438770;10.1016/j.bmc.2014.09.036;Elsevier;Bioorganic & Medicinal Chemistry;0968-0896, 1464-3391;1386.16;TRUE
Wellcome Trust;2015;PMC4215396;25379430;10.1016/j.nicl.2014.08.005;Elsevier;NeuroImage: Clinical;2213-1582;1387.23;FALSE
Wellcome Trust;2015;PMC4575205;26382239;10.1371/journal.pone.0137834;PLOS;PLOS ONE;1932-6203;1387.92;FALSE
Wellcome Trust;2015;PMC4596480;26445281;10.1371/journal.pone.0140171;PLOS;PLOS ONE;1932-6203;1387.92;FALSE
Wellcome Trust;2015;PMC4545825;26287807;10.1371/journal.pone.0133618;PLOS;PLoS One;1932-6203;1389.45;FALSE
Wellcome Trust;2015;PMC4269406;25517119;10.1371/journal.pone.0114626;PLOS;PLOS ONE;1932-6203;1389.88;FALSE
Wellcome Trust;2015;PMC4312028;25635965;10.1371/journal.pone.0115355;PLOS;PLOS ONE;1932-6203;1389.88;FALSE
Wellcome Trust;2015;PMC4503731;26176222;10.1371/journal.pone.0132565;PLOS;PLOS One;1932-6203;1389.99;FALSE
Wellcome Trust;2015;PMC4272306;25526367;10.1371/journal.pone.0115213;PLOS;P L o S One;1932-6203;1392.02;FALSE
Wellcome Trust;2015;PMC4476701;26098299;10.1371/journal.pone.0129059;PLOS;PLOS One;1932-6203;1392.11;FALSE
Wellcome Trust;2015;PMC4237458;25409445;10.1371/journal.pone.0113750;PLOS;PLoS One;1932-6203;1392.29;FALSE
Wellcome Trust;2015;PMC4557947;;10.1371/journal.pone.0136717;PLOS;PLOS ONE;1932-6203;1392.29;FALSE
Wellcome Trust;2015;PMC4510387;26197235;10.1371/journal.pone.0128163;PLOS;PLoS One;1932-6203;1393.24;FALSE
Wellcome Trust;2015;PMC4226572;25384012;10.1371/journal.pone.0112407;PLOS;Plos One;1932-6203;1395.21;FALSE
Wellcome Trust;2015;PMC4334961;25693198;10.1371/journal.pone.0117016;PLOS;P L o S One;1932-6203;1397.60;FALSE
Wellcome Trust;2015;PMC4269459;25517503;10.1371/journal.pone.0115304;PLOS;PLOS ONE;1932-6203;1398.26;FALSE
Wellcome Trust;2015;PMC4537268;26274327;10.1371/journal.pone.0134865;PLOS;PLoS ONE;1932-6203;1398.99;FALSE
Wellcome Trust;2015;PMC4493012;26146992;10.1371/journal.pone.0132229;PLOS;Plos One;1932-6203;1398.99;FALSE
Wellcome Trust;2015;PMC4500466;;10.1371/journal.pone.0132240;PLOS;PLoS ONE;1932-6203;1400.05;FALSE
Wellcome Trust;2015;PMC4524635;26241311;10.1371/journal.pone.0134311;PLOS;PLoS One;1932-6203;1400.51;FALSE
Wellcome Trust;2015;PMC4274101;25531765;10.1371/journal.pone.0115728;;PLoS One;1932-6203;1401.30;FALSE
Wellcome Trust;2015;PMC4481470;26111016;10.1371/journal.pone.0130500;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4451072;26030924;10.1371/journal.pone.0128381;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4425676;25955164;10.1371/journal.pone.0126015;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4412635;25919034;10.1371/journal.pone.0124193;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4352030;25747703;10.1371/journal.pone.0119682;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4401748;25885273;10.1371/journal.pone.0125906;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4526676;26244986;10.1371/journal.pone.0133251;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4529206;26252650;10.1371/journal.pone.0135203;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4427507;25961297;10.1371/journal.pone.0126695;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4489836;26133560;10.1371/journal.pone.0130754;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4374784;25811611;10.1371/journal.pone.0122471;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4429125;25965584;10.1371/journal.pone.0125079;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4388684;25849462;10.1371/journal.pone.0121786;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4373871;25807143;10.1371/journal.pone.0120766;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4444350;26009884;10.1371/journal.pone.0127893;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4383582;25837791;10.1371/journal.pone.0123108;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4331538;25689281;10.1371/journal.pone.0117951;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4471189;26083250;10.1371/journal.pone.0130396;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4423836;25951190;10.1371/journal.pone.0125876;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4319892;25659123;10.1371/journal.pone.0115563;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4470590;26083449;10.1371/journal.pone.0129944;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4517793;26217927;10.1371/journal.pone.0134092;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4355077;25756213;10.1371/journal.pone.0119421;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4452699;26035178;10.1371/journal.pone.0128830;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4521932;26230510;10.1371/journal.pone.0133402;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4520611;26226395;10.1371/journal.pone.0134060;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4476782;26098105;10.1371/journal.pone.0131065;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4370678;25799540;10.1371/journal.pone.0121440;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4527827;26248313;10.1371/journal.pone.0134490;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4465629;26062124;10.1371/journal.pone.0123416;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4529215;26252776;10.1371/journal.pone.0134976;PLOS;PLOS ONE;1932-6203;1402.08;FALSE
Wellcome Trust;2015;PMC4410287;25261715;10.1016/j.ydbio.2014.09.016;Elsevier;Developmental Biology;0302-2838, 1873-7560;1402.97;TRUE
Wellcome Trust;2015;PMC4492579;26147748;10.1371/journal.pone.0132004;PLOS;PLoS One;1932-6203;1405.21;FALSE
Wellcome Trust;2015;PMC4505878;26186610;10.1371/journal.pone.0132930;PLOS;PLoS One;1932-6203;1406.72;FALSE
Wellcome Trust;2015;PMC4532367;26262842;10.1371/journal.pone.0134645;PLOS;PLoS One;1932-6203;1406.72;FALSE
Wellcome Trust;2015;PMC4265759;;10.1242/bio.201410363;Company of Biologists;Biology Open;2046-6390;1408.15;FALSE
Wellcome Trust;2015;PMC4423978;25951175;10.1371/journal.pone.0125994;PLOS;Plos One;1932-6203;1408.15;FALSE
Wellcome Trust;2015;PMC4163661;25171887;10.1242/bio.20149027;Company of Biologists;Biology Open;2046-6390;1408.15;FALSE
Wellcome Trust;2015;PMC4365485;25596274;10.1242/bio.201410843;Company of Biologists;Biology Open;2046-6390;1408.15;FALSE
Wellcome Trust;2015;PMC4309951;25685707;10.1016/j.nicl.2014.12.019;Elsevier;NeuroImage: Clinical;2213-1582;1409.68;FALSE
Wellcome Trust;2015;PMC4438066;;10.1371/journal.pone.0125998;PLOS;PLoS ONE;1932-6203;1409.79;FALSE
Wellcome Trust;2015;PMC4376733;25816008;10.1371/journal.pone.0115431;PLOS;PLOS One;1932-6203;1410.00;FALSE
Wellcome Trust;2015;PMC4516286;26214306;10.1371/journal.pone.0134168;PLOS;PLoS One;1932-6203;1410.89;FALSE
Wellcome Trust;2015;PMC4468057;26076364;10.1371/journal.pone.0128703;PLOS;PLOS One;1932-6203;1411.07;FALSE
Wellcome Trust;2015;PMC4521838;26230258;10.1371/journal.pntd.0003979;PLOS;PLoS Neglected Tropical Diseases;1935-2727, 1935-2735;1414.51;FALSE
Wellcome Trust;2015;PMC4570576;25819987;10.1093/biostatistics/kxv010;Oxford University Press;Biostatistics;1465-4644, 1468-4357;1416.24;TRUE
Wellcome Trust;2015;PMC4380971;25641882;10.1002/cam4.380;Wiley;Cancer Medicine;2045-7634;1417.86;FALSE
Wellcome Trust;2015;PMC4255321;25066001;10.1371/journal.pone.0122896;PLOS;PLoS One;0033-2917, 1469-8978;1418.86;TRUE
Wellcome Trust;2015;PMC4529192;26252389;10.1371/journal.pone.0134488;PLOS;PLOS ONE;1932-6203;1418.86;FALSE
Wellcome Trust;2015;PMC4532445;26262844;10.1371/journal.pone.0134997;PLOS;PLOS ONE;1932-6203;1418.88;FALSE
Wellcome Trust;2015;PMC4545585;26287823;10.1371/journal.pone.0135894;PLOS;PLoS One;1932-6203;1418.98;FALSE
Wellcome Trust;2015;PMC4339731;25710502;10.1371/journal.pone.0117816;PLOS;PLOS One;1932-6203;1419.14;FALSE
Wellcome Trust;2015;PMC4356586;25760857;10.1371/journal.pone.0117855;PLOS;PLOS One;1932-6203;1419.14;FALSE
Wellcome Trust;2015;PMC4356617;25760763;10.1371/journal.pone.0120013;PLOS;PLoS One;1932-6203;1420.06;FALSE
Wellcome Trust;2015;PMC4382050;25830353;10.1371/journal.pone.0122332;PLOS;PLoS One;1932-6203;1420.07;FALSE
Wellcome Trust;2015;PMC4517770;26218239;10.1371/journal.pone.0134037;PLOS;PLoS One;1932-6203;1420.10;FALSE
Wellcome Trust;2015;PMC4370669;25799199;10.1371/journal.pone.0118782;PLOS;PLOS One;1932-6203;1420.43;FALSE
Wellcome Trust;2015;PMC4332868;25692288;10.1371/journal.pone.0118096;PLOS;PLoS One;1932-6203;1422.28;FALSE
Wellcome Trust;2015;PMC4489434;26131691;10.1371/journal.pone.0130078;PLOS;PLoS One;1932-6203;1423.47;FALSE
Wellcome Trust;2015;PMC4383554;25837519;10.1371/journal.pone.0122166;PLOS;PLoS ONE;1932-6203;1423.70;FALSE
Wellcome Trust;2015;PMC4498896;26161748;10.1371/journal.pone.0131577;PLOS;PLOS One;1932-6203;1424.41;FALSE
Wellcome Trust;2015;PMC4256439;;10.1371/journal.pone.0114462;PLOS;PLoS ONE;1932-6203;1425.36;FALSE
Wellcome Trust;2015;PMC4207765;;10.1371/journal.pone.0111235;PLOS;PLOS1;1932-6203;1427.49;FALSE
Wellcome Trust;2015;PMC4416926;25932631;10.1371/journal.pone.0124277;PLOS;PLoS One;1932-6203;1428.45;FALSE
Wellcome Trust;2015;PMC4260857;25490401;10.1371/journal.pone.0114405;PLOS;PLOS One;1932-6203;1428.93;FALSE
Wellcome Trust;2015;PMC4492893;26147467;10.1371/journal.pone.0131130;PLOS;PLOS One;1932-6203;1429.07;FALSE
Wellcome Trust;2015;PMC4476783;26098361;10.1371/journal.pone.0131016;PLOS;PLOS One;1932-6203;1432.26;FALSE
Wellcome Trust;2015;PMC4477937;26103636;10.1371/journal.pone.0130036;PLOS;PLOS One;1932-6203;1432.48;FALSE
Wellcome Trust;2015;PMC4673239;26320186;10.18632/oncotarget.4879;Impact Journals LLC;Impact Journals LLCOncoTarget;1949-2553;1432.52;FALSE
Wellcome Trust;2015;PMC4356519;25761107;10.1371/journal.pone.0118027;PLOS;PLOS ONE;1932-6203;1433.77;FALSE
Wellcome Trust;2015;PMC4474892;26091104;10.1371/journal.pone.0130094;PLOS;PlosONE;1932-6203;1433.96;FALSE
Wellcome Trust;2015;PMC4495034;26151929;10.1371/journal.pone.0131885;PLOS;PLoS One;1932-6203;1435.84;FALSE
Wellcome Trust;2015;PMC4534318;26266935;10.1371/journal.pone.0135271;PLOS;PLoS One;1932-6203;1435.84;FALSE
Wellcome Trust;2015;PMC4432029;25131498;10.1016/j.yexcr.2014.08.011;Elsevier;Experimental Cell research;0014-4827, 1090-2422;1438.51;TRUE
Wellcome Trust;2015;PMC4303431;25612317;10.1371/journal.pone.0116863;PLOS;PLOS One;1932-6203;1438.98;FALSE
Wellcome Trust;2015;PMC4493829;26175912;10.1038/sdata.2015.35;Nature Publishing Group;Scientific Data;2052-4463;1440.52;FALSE
Wellcome Trust;2015;PMC4236742;25407686;10.1038/srep07107;Nature Publishing Group;Scientific Reports;2045-2322;1440.52;FALSE
Wellcome Trust;2015;PMC4245811;25429530;10.1038/srep07104;Nature Publishing Group;Scientific Reports;2045-2322;1440.52;FALSE
Wellcome Trust;2015;PMC4608777;26473733;10.1371/journal.pone.0140125;PLOS;PLoS ONE;1932-6203;1441.03;FALSE
Wellcome Trust;2015;PMC4472929;26086423;10.1371/journal.pone.0130390;PLOS;PLoS One;1932-6203;1441.07;FALSE
Wellcome Trust;2015;PMC4338296;25706862;10.1371/journal.pone.0118202;PLOS;PLOS One;1932-6203;1441.81;FALSE
Wellcome Trust;2015;PMC4401716;25884495;10.1371/journal.pone.0125438;PLOS;PLOS One;1932-6203;1442.85;FALSE
Wellcome Trust;2015;PMC4262444;25493563;10.1371/journal.pone.0114998;PLOS;PLoS One;1932-6203;1443.73;FALSE
Wellcome Trust;2015;PMC4207928;24601690;10.1210/jc.2013-3844;Endocrine Society;Journal of Clinical Endocrinology and Metabolism;0021-972X, 1945-7197;1444.03;TRUE
Wellcome Trust;2015;PMC4340615;25714554;10.1371/journal.pone.0117796;PLOS;PLOS One;1932-6203;1445.14;FALSE
Wellcome Trust;2015;PMC4270791;25522217;10.1371/journal.pone.0114870;PLOS;PLOS ONE;1932-6203;1447.55;FALSE
Wellcome Trust;2015;PMC4376912;25815718;10.1371/journal.pone.0119366;PLOS;P L o S One;1932-6203;1450.84;FALSE
Wellcome Trust;2015;PMC4553904;25563935;10.1016/j.concog.2014.12.003;Elsevier;Consciousness and Cognition;1053-8100, 1090-2376;1452.32;TRUE
Wellcome Trust;2015;PMC4275277;25536067;10.1371/journal.pone.0115670;;PLOS ONE;1932-6203;1454.01;FALSE
Wellcome Trust;2015;PMC4450265;25994354;10.1098/rsob.140220;Royal Society Publishing;Open Biology;2046-2441;1456.70;FALSE
Wellcome Trust;2015;PMC4593668;26400472;10.1098/rsob.150105;Royal Society;Open Biology;2046-2441;1456.70;FALSE
Wellcome Trust;2015;PMC4374765;25811453;10.1371/journal.pone.0120101;PLOS;PLoS One;1932-6203;1457.38;FALSE
Wellcome Trust;2015;PMC4467193;25910937;10.1242/bio.201410884;Company of Biologists;Biology Open;2046-6390;1458.09;FALSE
Wellcome Trust;2015;PMC4368632;25793374;10.1371/journal.pone.0121285;PLOS;PLoS ONE;1932-6203;1464.80;FALSE
Wellcome Trust;2015;PMC4561815;26441961;10.3389/fimmu.2015.00456;Frontiers;Frontiers in Immunology;1664-3224;1468.43;FALSE
Wellcome Trust;2015;PMC4522516;26284013;10.3389/fpsyg.2015.01090;Frontiers Research Foundation;Frontiers in Psychology;1664-1078;1468.60;FALSE
Wellcome Trust;2015;PMC4465326;26061067;10.1371/journal.pone.0127756;PLOS;PLoS One;1932-6203;1471.49;FALSE
Wellcome Trust;2015;PMC4416709;25933397;10.1371/journal.pone.0126608;PLOS;PLoS One;1932-6203;1471.50;FALSE
Wellcome Trust;2015;PMC4363731;25781997;10.1371/journal.pone.0120363;PLOS;PLoS One;1932-6203;1471.92;FALSE
Wellcome Trust;2015;PMC4373267;25859236;10.3389/fpsyg.2015.00338;Frontiers;Frontiers in Psychology;1664-1078;1476.13;FALSE
Wellcome Trust;2015;PMC4401548;25886387;10.1371/journal.pone.0123532;PLOS;PLoS One;1932-6203;1476.53;FALSE
Wellcome Trust;2015;PMC4418696;25938522;10.1371/journal.pone.0124165;PLOS;Plos One;1932-6203;1479.34;FALSE
Wellcome Trust;2015;PMC4320035;;10.1371/journal.pone.0117557;PLOS;PLoS One;1932-6203;1479.74;FALSE
Wellcome Trust;2015;PMC4479794;;10.3389/fimmu.2015.00330;Frontiers;Frontiers in Immunology;1664-3224;1481.33;FALSE
Wellcome Trust;2015;PMC4379172;25822951;10.1371/journal.pone.0119880;PLOS;PLoS One;1932-6203;1483.81;FALSE
Wellcome Trust;2015;PMC4548307;;10.3389/fncel.2015.00330;Frontiers;Frontiers in Cellular Neuroscience;1662-5102;1487.94;FALSE
Wellcome Trust;2015;PMC4517378;26284072;10.3389/fimmu.2015.00388;Frontiers;Frontiers in Immunology;1664-3224;1489.26;FALSE
Wellcome Trust;2015;PMC4370580;;10.1371/journal.pone.0121676;PLOS;PLOS One;1932-6203;1489.45;FALSE
Wellcome Trust;2015;PMC4552633;26317613;10.1371/journal.ppat.1005141;PLOS;PLOS Pathogens;1553-7366, 1553-7374;1493.12;FALSE
Wellcome Trust;2015;PMC4591484;;10.3389/fpsyg.2015.01440;Frontiers;Frontiers in Neuroscience;1664-1078;1494.48;FALSE
;;;;;;;;;
;;;;;;;;;
Wellcome Trust;2015;PMC4463001;26124758;10.3389/fimmu.2015.00302;Frontiers;Frontiers in Immunology;1664-3224;1496.71;FALSE
Wellcome Trust;2015;PMC4265517;25525287;10.1155/2014/529456;Hindawi Publishing Corporation;Disease Markers;0278-0240, 1875-8630;1498.68;FALSE
Wellcome Trust;2015;PMC4591478;26483724;10.3389/fpsyg.2015.01465;Frontiers Media SA;Psychology for Clinical Settings;1664-1078;1501.59;FALSE
Wellcome Trust;2015;PMC4331696;25810777;10.1186/1758-2946-7-S1-S6;Chemistry Central;Journal of Cheminformatics;1758-2946;1513.35;FALSE
Wellcome Trust;2015;PMC4534312;26102480;10.1016/j.ydbio.2015.06.017;Elsevier;Developmental Biology;0012-1606, 1095-564X;1514.14;TRUE
Wellcome Trust;2015;PMC4457359;25936759;10.1016/j.jtbi.2015.04.027;Elsevier;Journal of Theoretical Biology;0022-5193, 1095-8541;1516.05;TRUE
Wellcome Trust;2015;PMC4451476;25930216;10.1016/j.bbr.2015.04.035;Elsevier;Behavioural Brain Research;0166-4328, 1872-7549;1516.05;TRUE
Wellcome Trust;2015;PMC4534181;26011795;10.1002/pro.2706;Wiley;Protein Science;0961-8368, 1469-896X;1517.40;TRUE
Wellcome Trust;2015;PMC4143561;25091430;10.1186/1471-2164-15-649;BioMed Central;BMC Genomics;1471-2164;1523.06;FALSE
Wellcome Trust;2015;PMC4304242;25559746;10.1186/1475-925X-13-S2-S1;BioMed Central;BioMedical Engineering OnLine;1475-925X;1524.68;FALSE
Wellcome Trust;2015;PMC4156502;25007214;10.4161/rna.29196;Landes Bioscience;RNA Biology;1547-6286, 1555-8584;1534.77;TRUE
Wellcome Trust;2015;PMC4557543;;10.1016/j.bandl.2014.11.006;Elsevier;Brain and Language;0093-934X, 1090-2155;1535.49;TRUE
Wellcome Trust;2015;PMC4430133;25576774;10.1016/j.resmic.2014.12.005;Elsevier;Research in Microbiology;0923-2508, 1769-7123;1537.63;TRUE
Wellcome Trust;2015;PMC4251999;25425237;10.1128/mBio.02158-14;American Society for Mircrobiology;mBio;2150-7511;1537.71;FALSE
Wellcome Trust;2015;PMC4473851;26106549;10.1016/j.nicl.2015.04.018;Elsevier;NeuroImage: Clinical;2213-1582;1542.03;FALSE
Wellcome Trust;2015;PMC4373788;25682026;10.1016/j.atherosclerosis.2015.01.028;Elsevier;Atherosclerosis;0021-9150, 1879-1484;1552.47;TRUE
Wellcome Trust;2015;PMC4375644;25844319;10.1016/j.nicl.2015.02.012;Elsevier;NeuroImage: Clinical;2213-1582;1556.42;FALSE
Wellcome Trust;2015;PMC4499112;26024738;10.1007/s00125-015-3627-3;Springer;Diabetologia;0012-186X, 1432-0428;1557.11;TRUE
Wellcome Trust;2015;PMC4377944;25764057;10.3390/ijerph120302941;MDPI;International Journal of Environmental Research and Public Health;1661-7827, 1660-4601;1560.04;FALSE
Wellcome Trust;2015;PMC4513187;26236629;10.1016/j.nicl.2015.06.005;Elsevier;NeuroImage: Clinical;2213-1582;1560.91;FALSE
Wellcome Trust;2015;PMC4614541;25486354;10.4161/15384101.2014.950151;Taylor & Francis;Cell Cycle;1538-4101, 1551-4005;1560.93;TRUE
Wellcome Trust;2015;PMC4332198;25501439;10.14814/phy2.12194;Wiley;Physiological Reports;2051-817X;1561.91;FALSE
Wellcome Trust;2015;PMC4275574;25463459;10.1016/j.neuroimage.2014.11.021;Elsevier;Neuroimage;1053-8119, 1095-9572;1562.29;TRUE
Wellcome Trust;2015;PMC4174441;25171822;10.1261/rna.045849.114;Cold Spring Harbor Laboratory Press;RNA;1355-8382, 1469-9001;1562.33;TRUE
Wellcome Trust;2015;PMC4433704;26065008;10.1155/2015/901679;Hindawi Publishing Corporation;Journal of Immunology Research;2314-8861, 2314-7156;1564.73;FALSE
Wellcome Trust;2015;PMC4513131;25969539;10.1074/jbc.M115.640524;ASBMB;The Journal of Biological Chemistry;0021-9258, 1083-351X;1575.70;TRUE
;;;;;;;;;
;;;;;;;;;
Wellcome Trust;2015;PMC4352972;25551772;10.4161/15384101.2014.988027;Taylor & Francis;Cell Cycle;1538-4101, 1551-4005;1583.71;TRUE
Wellcome Trust;2015;PMC4362764;25781015;10.1371/journal.pntd.0003608;PLOS;PLoS Neglected Tropical Diseases;1935-2727, 1935-2735;1585.11;FALSE
Wellcome Trust;2015;PMC4505424;25995448;10.1074/jbc.M115.660613;American Society for Biochemistry and Molecular Biology;Journal of Biological Chemistry;0021-9258, 1083-351X;1591.08;TRUE
