institution;period;PMCID;PMID;DOI;Publisher;Journal title;ISSN;euro;is_hybrid
Wellcome Trust;2016;PMC5021395;27440884;10.1128/jvi.00819-16;American Society for Microbiology;Journal of virology;0022-538X, 1098-5514;1935.80;TRUE
Wellcome Trust;2016;PMC4810621;26739048;10.1128/jvi.02614-15;American Society for Microbiology;Journal of virology;0022-538X, 1098-5514;1987.21;TRUE
Wellcome Trust;2016;PMC4645334;26401037;10.1128/jvi.03664-14;American Society for Microbiology;Journal of virology;0022-538X, 1098-5514;2028.14;TRUE
Wellcome Trust;2016;PMC4645642;26339045;10.1128/jvi.01873-15;American Society for Microbiology;Journal of virology;0022-538X, 1098-5514;2058.58;TRUE
Wellcome Trust;2016;PMC4621119;26311877;10.1128/jvi.01950-15;American Society for Microbiology;Journal of virology;0022-538X, 1098-5514;2129.02;TRUE
Wellcome Trust;2016;PMC4859703;26937032;10.1128/jvi.03174-15;American Society for Microbiology;Journal of virology;0022-538X, 1098-5514;2149.25;TRUE
Wellcome Trust;2016;PMC4810533;26865725;10.1128/jvi.02449-15;American Society for Microbiology;Journal of virology;0022-538X, 1098-5514;2170.60;TRUE
Wellcome Trust;2016;PMC4984645;27226379;10.1128/jvi.00826-16;American Society for Microbiology;Journal of virology;0022-538X, 1098-5514;2188.99;TRUE
Wellcome Trust;2016;PMC4810542;26842472;10.1128/jvi.02858-15;American Society for Microbiology;Journal of virology;0022-538X, 1098-5514;2263.38;TRUE
Wellcome Trust;2016;PMC4580203;26269176;10.1128/jvi.01102-15;American Society for Microbiology;Journal of virology;0022-538X, 1098-5514;2389.55;TRUE
Wellcome Trust;2016;PMC5008107;27384665;10.1128/jvi.01075-16;American Society for Microbiology;Journal of virology;0022-538X, 1098-5514;2569.70;TRUE
Wellcome Trust;2016;PMC4702540;26446602;10.1128/jvi.02247-15;American Society for Microbiology;Journal of virology;0022-538X, 1098-5514;1740.54;TRUE
Wellcome Trust;2016;PMC4958240;27406559;10.1128/mbio.00474-16;American Society for Microbiology;mBio;2150-7511;1545.39;FALSE
Wellcome Trust;2016;PMC4807372;27006459;10.1128/mbio.02162-15;American Society for Microbiology;mBio;2150-7511;1786.09;FALSE
Wellcome Trust;2016;PMC5040112;27677790;10.1128/mbio.01053-16;American Society for Microbiology;mBio;2150-7511;3144.40;FALSE
Wellcome Trust;2016;PMC4807356;27025248;10.1128/mbio.00029-16;American Society for Microbiology;mBio;2150-7511;2181.48;FALSE
Wellcome Trust;2016;PMC4916385;27329754;10.1128/mbio.00819-16;American Society for Microbiology;mBio;2150-7511;2384.85;FALSE
Wellcome Trust;2016;PMC4959517;27073088;10.1128/mbio.00020-16;American Society for Microbiology;mBio;2150-7511;2820.47;FALSE
Wellcome Trust;2016;PMC4937209;27353752;10.1128/mbio.00525-16;American Society for Microbiology;mBio;2150-7511;2838.70;FALSE
Wellcome Trust;2016;PMC4628070;26391951;10.1128/mcb.00432-15;American Society for Microbiology;Molecular and cellular biology;0270-7306, 1098-5549;2053.79;TRUE
Wellcome Trust;2016;PMC4625583;26354544;10.3945/ajcn.114.100529;American Society for Nutrition;The American journal of clinical nutrition;0002-9165, 1938-3207;4471.58;TRUE
Wellcome Trust;2016;PMC4588736;26354545;10.3945/ajcn.114.095117;American Society for Nutrition;The American journal of clinical nutrition;0002-9165, 1938-3207;4517.08;TRUE
Wellcome Trust;2016;PMC4658462;26561631;10.3945/ajcn.115.116095;American Society for Nutrition;The American journal of clinical nutrition;0002-9165, 1938-3207;4635.93;TRUE
Wellcome Trust;2016;PMC4658459;26511225;10.3945/ajcn.115.111989;American Society for Nutrition;The American journal of clinical nutrition;0002-9165, 1938-3207;4710.60;TRUE
Wellcome Trust;2016;PMC4880999;27169835;10.3945/ajcn.115.128132;American Society for Nutrition;The American journal of clinical nutrition;0002-9165, 1938-3207;4771.47;TRUE
Wellcome Trust;2016;PMC4807699;26961927;10.3945/ajcn.115.118216;American Society for Nutrition;The American journal of clinical nutrition;0002-9165, 1938-3207;4782.08;TRUE
Wellcome Trust;2016;PMC4733260;26718412;10.3945/ajcn.115.119834;American Society for Nutrition;The American journal of clinical nutrition;0002-9165, 1938-3207;4856.83;TRUE
Wellcome Trust;2016;PMC4691671;26675767;10.3945/ajcn.115.117382;American Society for Nutrition;The American journal of clinical nutrition;0002-9165, 1938-3207;4863.48;TRUE
Wellcome Trust;2016;PMC4807704;26864359;10.3945/ajcn.115.122945;American Society for Nutrition;The American journal of clinical nutrition;0002-9165, 1938-3207;4873.83;TRUE
Wellcome Trust;2016;PMC4516769;26136589;10.3945/jn.115.211250;American Society for Nutrition;The Journal of nutrition;0022-3166, 1541-6100;3802.30;TRUE
Wellcome Trust;2016;PMC4926845;27306894;10.3945/jn.115.220137;American Society for Nutrition;The Journal of nutrition;0022-3166, 1541-6100;4297.95;TRUE
Wellcome Trust;2016;PMC4807647;26962182;10.3945/jn.115.224659;American Society for Nutrition;The Journal of nutrition;0022-3166, 1541-6100;4895.95;TRUE
Wellcome Trust;2016;PMC4815360;26956245;10.1124/pr.115.011833;American Society for Pharmacology & Experimental Therapeutics (ASPET);Pharmacological reviews;0031-6997, 1521-0081;2787.66;TRUE
Wellcome Trust;2016;;26669427;10.1124/jpet.115.230011;American Society for Pharmacology & Experimental Therapeutics (ASPET);The Journal of pharmacology and experimental therapeutics;0022-3565, 1521-0103;2826.48;TRUE
Wellcome Trust;2016;PMC5098845;26644535;10.1200/jco.2015.63.8221;American Society of Clinical Oncology (ASCO);Journal of clinical oncology : official journal of the American Society of Clinical Oncology;0732-183X, 1527-7755;4016.65;TRUE
Wellcome Trust;2016;unknown;27432915;10.1200/jco.2015.66.0001;American Society of Clinical Oncology (ASCO);Journal of clinical oncology : official journal of the American Society of Clinical Oncology;0732-183X, 1527-7755;3566.81;TRUE
Wellcome Trust;2016;PMC4598192;25795918;10.1182/blood-2014-11-611905;American Society of Hematology;Blood;0006-4971, 1528-0020;1534.57;TRUE
Wellcome Trust;2016;4884102;26490391;10.1681/asn.2015010100;American Society of Nephrology (ASN);Journal of the American Society of Nephrology : JASN;1046-6673, 1533-3450;2844.94;TRUE
Wellcome Trust;2016;PMC4674243;26503278;10.4269/ajtmh.14-0767;American Society of Tropical Medicine and Hygiene;The American journal of tropical medicine and hygiene;0002-9637, 1476-1645;1901.66;TRUE
Wellcome Trust;2016;PMC4674260;26458775;10.4269/ajtmh.15-0383;American Society of Tropical Medicine and Hygiene;The American journal of tropical medicine and hygiene;0002-9637, 1476-1645;2270.72;TRUE
Wellcome Trust;2016;PMC5280061;27367606;10.1044/2015_jslhr-s-14-0282;American Speech Language Hearing Association;Journal of speech, language, and hearing research : JSLHR;1092-4388, 1558-9102;2385.59;TRUE
Wellcome Trust;2016;PMC4849871;27092718;10.1167/iovs.16-19067;Association for Research in Vision and Ophthalmology (ARVO);Investigative ophthalmology & visual science;0146-0404, 1552-5783;1534.20;TRUE
Wellcome Trust;2016;PMC4855826;27124316;10.1167/iovs.16-19332;Association for Research in Vision and Ophthalmology (ARVO);Investigative ophthalmology & visual science;0146-0404, 1552-5783;1495.34;TRUE
Wellcome Trust;2016;PMC5024667;27604067;10.1167/16.11.4;Association for Research in Vision and Ophthalmology (ARVO);Journal of vision;1534-7362;1957.77;FALSE
Wellcome Trust;2016;PMC4993241;26894512;10.1167/16.3.28;Association for Research in Vision and Ophthalmology (ARVO);Journal of vision;1534-7362;1931.23;FALSE
Wellcome Trust;2016;PMC5015923;27617181;10.1167/tvst.5.4.15;Association for Research in Vision and Ophthalmology (ARVO);Translational vision science & technology;2164-2591;1666.44;TRUE
Wellcome Trust;2016;PMC5155399;27964754;10.1186/s13058-016-0754-9;BioMed Central;Breast cancer research : BCR;1465-5411, 1465-542X;2246.28;FALSE
Wellcome Trust;2016;PMC5002965;26864459;10.1530/ec-16-0004;BioScientifica;Endocrine connections;2049-3614;1170.65;FALSE
Wellcome Trust;2016;PMC4697192;26574572;10.1530/erc-15-0386;BioScientifica;Endocrine-related cancer;1351-0088, 1479-6821;1859.27;TRUE
Wellcome Trust;2016;PMC5065077;27257145;10.1530/eje-16-0461;BioScientifica;European journal of endocrinology;0804-4643, 1479-683X;1859.27;TRUE
Wellcome Trust;2016;PMC4761956;26586839;10.1530/eje-15-0866;BioScientifica;European journal of endocrinology;0804-4643, 1479-683X;3718.55;TRUE
Wellcome Trust;2016;PMC4982111;26183892;10.1530/rep-15-0258;BioScientifica;Reproduction (Cambridge, England);1470-1626, 1741-7899;3787.41;TRUE
Wellcome Trust;2016;PMC5064764;27535945;10.1530/joe-16-0258;BioScientifica;The Journal of endocrinology;0022-0795, 1479-6805;1859.27;TRUE
Wellcome Trust;2016;PMC5264217;27117700;10.1136/annrheumdis-2015-208456;BMJ;Annals of the rheumatic diseases;0003-4967, 1468-2060;2685.62;TRUE
Wellcome Trust;2016;PMC5264213;27245864;10.1136/annrheumdis-2015-208849;BMJ;Annals of the rheumatic diseases;0003-4967, 1468-2060;1342.81;TRUE
Wellcome Trust;2016;PMC5264234;27165180;10.1136/annrheumdis-2015-208886;BMJ;Annals of the rheumatic diseases;0003-4967, 1468-2060;2015.65;TRUE
Wellcome Trust;2016;PMC5099200;26698846;10.1136/annrheumdis-2015-208268;BMJ;Annals of the rheumatic diseases;0003-4967, 1468-2060;1902.31;TRUE
Wellcome Trust;2016;PMC5099197;26882927;10.1136/annrheumdis-2015-208387;BMJ;Annals of the rheumatic diseases;0003-4967, 1468-2060;2282.78;TRUE
Wellcome Trust;2016;PMC5036240;26659717;10.1136/annrheumdis-2015-208356;BMJ;Annals of the rheumatic diseases;0003-4967, 1468-2060;1902.31;TRUE
Wellcome Trust;2016;PMC5036245;26659718;10.1136/annrheumdis-2015-208495;BMJ;Annals of the rheumatic diseases;0003-4967, 1468-2060;2631.91;TRUE
Wellcome Trust;2016;PMC5136719;26916345;10.1136/annrheumdis-2015-208640;BMJ;Annals of the rheumatic diseases;0003-4967, 1468-2060;2688.93;TRUE
Wellcome Trust;2016;unknown;27489225;10.1136/annrheumdis-2016-209428;BMJ;Annals of the rheumatic diseases;0003-4967, 1468-2060;1342.81;TRUE
Wellcome Trust;2016;PMC5256401;27831912;10.1136/archdischild-2016-311419;BMJ;Archives of disease in childhood;0003-9888, 1468-2044;2685.62;TRUE
Wellcome Trust;2016;PMC5256404;27496911;10.1136/archdischild-2015-309381;BMJ;Archives of disease in childhood;0003-9888, 1468-2044;2685.62;TRUE
Wellcome Trust;2016;PMC4853609;26553907;10.1136/archdischild-2014-307217;BMJ;Archives of disease in childhood;0003-9888, 1468-2044;1902.31;TRUE
Wellcome Trust;2016;PMC4752649;26515228;10.1136/archdischild-2014-307908;BMJ;Archives of disease in childhood;0003-9888, 1468-2044;2282.78;TRUE
Wellcome Trust;2016;PMC4789707;26718815;10.1136/archdischild-2015-309754;BMJ;Archives of disease in childhood;0003-9888, 1468-2044;2282.78;TRUE
Wellcome Trust;2016;PMC4862069;26948824;10.1136/archdischild-2015-309212;BMJ;Archives of disease in childhood;0003-9888, 1468-2044;2282.78;TRUE
Wellcome Trust;2016;PMC5013085;27117837;10.1136/archdischild-2015-310347;BMJ;Archives of disease in childhood;0003-9888, 1468-2044;2282.78;TRUE
Wellcome Trust;2016;PMC4975805;26857824;10.1136/archdischild-2014-306746;BMJ;Archives of disease in childhood;0003-9888, 1468-2044;2685.62;TRUE
Wellcome Trust;2016;PMC4975808;27162002;10.1136/archdischild-2015-309465;BMJ;Archives of disease in childhood;0003-9888, 1468-2044;2685.62;TRUE
Wellcome Trust;2016;unknown;27831910;10.1136/archdischild-2016-311248;BMJ;Archives of disease in childhood;0003-9888, 1468-2044;2014.21;TRUE
Wellcome Trust;2016;PMC4975809;27059283;10.1136/archdischild-2016-310459;BMJ;Archives of disease in childhood. Education and practice edition;1743-0585, 1743-0593;2685.62;TRUE
Wellcome Trust;2016;unknown;unknown;10.1136/svn-2016-000035;BMJ;BMJ;2059-8688;1463.32;TRUE
Wellcome Trust;2016;unknown;27370543;10.1136/bmj.i3319;BMJ;BMJ (Clinical Research Ed);0959-8138, 1756-1833;4131.72;TRUE
Wellcome Trust;2016;PMC4925917;27353418;10.1136/bmj.i3283;BMJ;BMJ (Clinical research ed.);0959-8138, 1756-1833;3098.79;TRUE
Wellcome Trust;2016;PMC4575810;26387520;10.1136/bmj.h4708;BMJ;BMJ (Clinical research ed.);0959-8138, 1756-1833;3098.79;TRUE
Wellcome Trust;2016;PMC4875244;27207165;10.1136/bmj.i2587;BMJ;BMJ (Clinical research ed.);0959-8138, 1756-1833;3098.79;TRUE
Wellcome Trust;2016;PMC5008696;27586237;10.1136/bmj.i4351;BMJ;BMJ (Clinical research ed.);0959-8138, 1756-1833;3511.96;TRUE
Wellcome Trust;2016;PMC4647185;26578347;10.1136/bmj.h5948;BMJ;BMJ (Clinical research ed.);0959-8138, 1756-1833;3511.96;TRUE
Wellcome Trust;2016;PMC4783516;26956984;10.1136/bmj.i582;BMJ;BMJ (Clinical research ed.);0959-8138, 1756-1833;4131.72;TRUE
Wellcome Trust;2016;PMC4870382;27188404;10.1136/bmj.i2403;BMJ;BMJ (Clinical research ed.);0959-8138, 1756-1833;4131.72;TRUE
Wellcome Trust;2016;PMC4452930;26037950;10.1136/bmj.h2388;BMJ;BMJ (Clinical research ed.);0959-8138, 1756-1833;4131.72;TRUE
Wellcome Trust;2016;PMC4868367;27185754;10.1136/bmj.i2648;BMJ;BMJ (Clinical research ed.);0959-8138, 1756-1833;4131.72;TRUE
Wellcome Trust;2016;;26508518;10.1136/bmj.h5085;BMJ;BMJ (Clinical research ed.);0959-8138, 1756-1833;4131.72;TRUE
Wellcome Trust;2016;PMC5013477;27566630;10.1136/bmjopen-2016-011300;BMJ;BMJ open;2044-6055;0.00;FALSE
Wellcome Trust;2016;PMC4932306;27297009;10.1136/bmjopen-2015-010508;BMJ;BMJ open;2044-6055;0.00;FALSE
Wellcome Trust;2016;PMC5030546;27633634;10.1136/bmjopen-2016-011677;BMJ;BMJ open;2044-6055;1032.93;FALSE
Wellcome Trust;2016;PMC4025454;24793252;10.1136/bmjopen-2013-004633;BMJ;BMJ open;2044-6055;1162.05;FALSE
Wellcome Trust;2016;PMC4611206;26482768;10.1136/bmjopen-2015-007925;BMJ;BMJ open;2044-6055;1316.99;FALSE
Wellcome Trust;2016;PMC4679899;26646829;10.1136/bmjopen-2015-009799;BMJ;BMJ open;2044-6055;1377.24;FALSE
Wellcome Trust;2016;PMC5020752;27601493;10.1136/bmjopen-2016-011661;BMJ;BMJ open;2044-6055;1377.24;FALSE
Wellcome Trust;2016;PMC4735219;26792218;10.1136/bmjopen-2015-009849;BMJ;BMJ open;2044-6055;1377.24;FALSE
Wellcome Trust;2016;PMC4885467;27235304;10.1136/bmjopen-2016-012209;BMJ;BMJ open;2044-6055;1391.59;FALSE
Wellcome Trust;2016;PMC4785319;26932143;10.1136/bmjopen-2015-010355;BMJ;BMJ open;2044-6055;1394.46;FALSE
Wellcome Trust;2016;PMC4932306;27297009;10.1136/bmjopen-2015-010508;BMJ;BMJ open;2044-6055;1394.46;FALSE
Wellcome Trust;2016;PMC5020862;27591023;10.1136/bmjopen-2016-012102;BMJ;BMJ open;2044-6055;1394.46;FALSE
Wellcome Trust;2016;PMC4932264;27354069;10.1136/bmjopen-2015-010393;BMJ;BMJ open;2044-6055;1394.46;FALSE
Wellcome Trust;2016;PMC5030539;27633633;10.1136/bmjopen-2016-011075;BMJ;BMJ open;2044-6055;1394.46;FALSE
Wellcome Trust;2016;PMC4735315;26769786;10.1136/bmjopen-2015-009812;BMJ;BMJ open;2044-6055;1580.38;FALSE
Wellcome Trust;2016;PMC4710813;26719320;10.1136/bmjopen-2015-009635;BMJ;BMJ open;2044-6055;1580.38;FALSE
Wellcome Trust;2016;PMC4823443;27053273;10.1136/bmjopen-2015-010622;BMJ;BMJ open;2044-6055;1580.38;FALSE
Wellcome Trust;2016;PMC4853970;27130167;10.1136/bmjopen-2016-011063;BMJ;BMJ open;2044-6055;1580.38;FALSE
Wellcome Trust;2016;PMC4885280;27230998;10.1136/bmjopen-2015-010129;BMJ;BMJ open;2044-6055;1580.38;FALSE
Wellcome Trust;2016;PMC5073629;27707829;10.1136/bmjopen-2016-012447;BMJ;BMJ open;2044-6055;1580.38;FALSE
Wellcome Trust;2016;PMC5073590;27742626;10.1136/bmjopen-2016-012425;BMJ;BMJ open;2044-6055;1580.38;FALSE
Wellcome Trust;2016;PMC4710823;26715480;10.1136/bmjopen-2015-009476;BMJ;BMJ open;2044-6055;1580.38;FALSE
Wellcome Trust;2016;PMC4735307;26810999;10.1136/bmjopen-2015-010132;BMJ;BMJ open;2044-6055;1580.38;FALSE
Wellcome Trust;2016;PMC4809090;27009148;10.1136/bmjopen-2015-010521;BMJ;BMJ open;2044-6055;1580.38;FALSE
Wellcome Trust;2016;PMC4838699;27053274;10.1136/bmjopen-2015-010723;BMJ;BMJ open;2044-6055;1580.38;FALSE
Wellcome Trust;2016;PMC4838720;27067891;10.1136/bmjopen-2015-010366;BMJ;BMJ open;2044-6055;1580.38;FALSE
Wellcome Trust;2016;PMC5051389;27683512;10.1136/bmjopen-2016-011511;BMJ;BMJ open;2044-6055;1580.38;FALSE
Wellcome Trust;2016;PMC4593156;26419679;10.1136/bmjopen-2015-007609;BMJ;BMJ open;2044-6055;1822.09;FALSE
Wellcome Trust;2016;PMC4809094;27006343;10.1136/bmjopen-2015-010354;BMJ;BMJ open;2044-6055;1850.17;FALSE
Wellcome Trust;2016;PMC4716170;26747030;10.1136/bmjopen-2015-008881;BMJ;BMJ open;2044-6055;1859.27;FALSE
Wellcome Trust;2016;PMC4716169;26739725;10.1136/bmjopen-2015-008931;BMJ;BMJ open;2044-6055;1859.27;FALSE
Wellcome Trust;2016;PMC4716154;26743707;10.1136/bmjopen-2015-009973;BMJ;BMJ open;2044-6055;1859.27;FALSE
Wellcome Trust;2016;PMC4735298;26792216;10.1136/bmjopen-2015-009461;BMJ;BMJ open;2044-6055;1859.27;FALSE
Wellcome Trust;2016;PMC4735146;26801459;10.1136/bmjopen-2015-007690;BMJ;BMJ open;2044-6055;1859.27;FALSE
Wellcome Trust;2016;PMC4885436;27217288;10.1136/bmjopen-2016-011577;BMJ;BMJ open;2044-6055;1859.27;FALSE
Wellcome Trust;2016;PMC5129050;27836873;10.1136/bmjopen-2016-012335;BMJ;BMJ open;2044-6055;1859.27;FALSE
Wellcome Trust;2016;PMC4636673;26503396;10.1136/bmjopen-2015-009625;BMJ;BMJ open;2044-6055;1859.27;FALSE
Wellcome Trust;2016;PMC4769413;26908513;10.1136/bmjopen-2015-009070;BMJ;BMJ open;2044-6055;1859.27;FALSE
Wellcome Trust;2016;PMC4985909;27496230;10.1136/bmjopen-2015-011000;BMJ;BMJ open;2044-6055;1859.27;FALSE
Wellcome Trust;2016;PMC5051403;27670520;10.1136/bmjopen-2016-012308;BMJ;BMJ open;2044-6055;1859.27;FALSE
Wellcome Trust;2016;PMC4654280;26576806;10.1136/bmjopen-2015-007808;BMJ;BMJ open;2044-6055;1859.27;FALSE
Wellcome Trust;2016;PMC4893864;27256090;10.1136/bmjopen-2015-010975;BMJ;BMJ open;2044-6055;1859.27;FALSE
Wellcome Trust;2016;PMC4885443;27225649;10.1136/bmjopen-2015-010712;BMJ;BMJ open;2044-6055;1860.71;FALSE
