"University";"PMCID";"PMID";"DOI";"Article title";"Journal title";"Pure Open Access";"ISSN";"EISSN";"Publication Date";"Electronic Publication Date";"Publisher";"Publisher Licence";"Licence";"EPMC Licence";"Licence Source";"EPMC Licence Source";"Fulltext in EPMC?";"XML Fulltext?";"AAM?";"Open Access";"Compliance Wellcome Standard";"Compliance Wellcome Deluxe";"Date of APC payment";"APC paid (actual currency) excluding VAT";"Currency of APC";"APC paid (£) including VAT if charged";"Additional publication costs (£)";"Discounts, memberships & pre-payment agreements";"Amount of APC charged to COAF grant (including VAT if charged) in £";"Amount of APC charged to RCUK OA fund (including VAT if charged) in £";"Licence";"Ahead of Print?"
"Birmingham";"PMC7055508 ";31378119;"10.1080/09537104.2019.1648781";"SLFN14 gene mutations associated with bleeding";"Platelets";FALSE;"0953-7104, 1369-1635";"1369-1635";"2020-01-01T00:00:00Z";"2019-08-04T00:00:00Z";"Informa UK Limited";"Unknown";"cc-by";"cc-by";"epmc_api";"epmc_api";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1695.75;"GBP";2034.9;;"JiscCollections_Taylor & Francis";2034.9;;"CC BY";FALSE
"Birmingham";"PMC6918062";31372656;"10.1093/cvr/cvz202";"Long-lasting blood pressure lowering effects of nitrite are NO-independent and mediated by hydrogen peroxide, persulfides and oxidation of protein kinase G 1a redox signaling";"Cardiovascular research";FALSE;"0008-6363, 1755-3245";"1755-3245";"2020-01-01T00:00:00Z";"Unknown";"Oxford University Press (OUP)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;2258;"GBP";2709.6;;"None";0;2709.6;"CC BY";"Unknown"
"Birmingham";"PMC6676537";31370858;"10.1186/s13075-019-1962-3";"Therapeutic Glucocorticoids Prevent Bone Loss but Drive Muscle Wasting When Administered in Chronic Polyarthritis";"Arthritis research & therapy";TRUE;"1478-6354, 1478-6362";"1478-6362";"2019-08-01T00:00:00Z";"2019-08-01T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1589.5;"GBP";1907.4;;"Institutional_Prepayment";1907.4;;"CC BY";"Unknown"
"Birmingham";"PMC6857441";31362062;"10.1016/j.jsbmb.2019.105439";"Human steroid biosynthesis, metabolism and excretion are differentially reflected by serum and urine steroid metabolomes: A comprehensive review";"The Journal of steroid biochemistry and molecular biology";FALSE;"0960-0760, 1879-1220";"1879-1220";"2019-11-01T00:00:00Z";"2019-07-27T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;3100;"GBP";3100;;"None";3100;;"CC BY";"Unknown"
"Birmingham";"PMC6635887";31354532;"10.3389/fphys.2019.00901";"Diurnal variations in endothelial function are influenced by habitual wake up time";"Frontiers in physiology";TRUE;"1664-042X";"1664-042X";"2019-01-01T00:00:00Z";"2019-07-10T00:00:00Z";"Frontiers Media SA";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1757.5;"USD";1691.35;;"Institutional_Prepayment";0;1691.35;"CC BY";"Unknown"
"Birmingham";"PMC6767686";31328796;"10.1113/JP278528";"Exercise - not as hot as you think";"The Journal of physiology";FALSE;"0022-3751, 1469-7793";"1469-7793";"2019-09-01T00:00:00Z";"2019-08-06T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1974.75;"GBP";2369.7;;"Institutional_Prepayment";2369.7;;"CC BY";"Unknown"
"Birmingham";"PMC6852297";31287944;"10.1111/febs.14985";"C-type lectin domain group 14 proteins in vascular biology, cancer and inflammation";"The FEBS journal";FALSE;"1742-464X, 1742-4658";"1742-4658";"2019-09-01T00:00:00Z";"2019-07-29T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1900.5;"GBP";2280.6;;"Institutional_Prepayment";2280.6;;"CC BY";"Unknown"
"Birmingham";"PMC6593073";31275945;"10.3389/fcvm.2019.00080";"Inherited thrombocytopenia: Update on genes and genetic variants associated with bleeding";"Frontiers in Cardiovascular Medicine";TRUE;"2297-055X";"2297-055X";"2019-01-01T00:00:00Z";"2019-06-19T00:00:00Z";"Frontiers Media SA";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;831.25;"USD";897.43;;"Institutional_Prepayment";897.43;;"CC BY";"Unknown"
"Birmingham";"PMC6767854";31240719;"10.1113/JP277899";"Using optically pumped magnetometers to measure magnetoencephalographic signals in the human cerebellum";"The Journal of physiology";FALSE;"0022-3751, 1469-7793";"1469-7793";"2019-08-01T00:00:00Z";"2019-07-18T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1974.75;"GBP";2369.7;;"Institutional_Prepayment";0;2369.7;"CC BY";"Unknown"
"Birmingham";"PMC6711343";31239278;"10.1136/heartjnl-2019-315138";"Coronary microvascular dysfunction: a key step in the development of uraemic cardiomyopathy?";"Heart (British Cardiac Society)";FALSE;"1355-6037, 1468-201X";"1468-201X";"2019-09-01T00:00:00Z";"2019-06-25T00:00:00Z";"BMJ";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1657.5;"GBP";1989;;"Institutional_Prepayment";1989;;"CC BY";"Unknown"
"Birmingham";"Unknown";31233017;"10.3791/59663";"High-throughput analysis of optical mapping data using an open source software ElectroMap";"Journal of visualized experiments : JoVE";FALSE;"1940-087X";"1940-087X";"2019-06-01T00:00:00Z";"2019-06-04T00:00:00Z";"MyJove Corporation";"Unknown";"Unknown";"Unknown";"Unknown";"Unknown";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;4200;"USD";3908.25;;"None";3908.25;;"CC BY";FALSE
"Birmingham";"PMC6568211";31231365;"10.3389/fimmu.2019.01150";"Classical and non-classical presentations of complement factor I deficiency diagnosed via genetic and genomic methods";"Frontiers in immunology";TRUE;"1664-3224";"1664-3224";"2019-01-01T00:00:00Z";"2019-06-07T00:00:00Z";"Frontiers Media SA";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1757.5;"USD";1691.35;;"Institutional_Prepayment";1691.35;;"CC BY";"Unknown"
"Birmingham";"PMC6772007";31216061;"10.1002/bjs.11204";"Mechanisms of immunogenicity in colorectal cancer";"The British journal of surgery";FALSE;"0007-1323, 1365-2168";"1365-2168";"2019-09-01T00:00:00Z";"2019-06-19T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;2137.5;"GBP";2565;;"Institutional_Prepayment";2565;;"CC BY";"Unknown"
"Birmingham";"PMC6567624";31196202;"10.1186/s12910-019-0377-7";"Mention of ethical review and informed consent in the reports of research undertaken during the armed conflict in Darfur (2004-2012): a systematic review";"BMC medical ethics";TRUE;"1472-6939";"1472-6939";"2019-06-01T00:00:00Z";"2019-06-13T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1164.5;"GBP";1397.4;;"Institutional_Prepayment";1397.4;;"CC BY";"Unknown"
"Birmingham";"PMC6528378";31113362;"10.1186/s12872-019-1105-4";"Development and external validation of predictive models for prevalent and recurrent atrial fibrillation: A protocol for the analysis of the CATCH ME combined dataset";"BMC cardiovascular disorders";TRUE;"1471-2261";"1471-2261";"2019-05-01T00:00:00Z";"2019-05-21T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1334.5;"GBP";1601.4;;"Institutional_Prepayment";1601.4;;"CC BY";"Unknown"
"Birmingham";"PMC6642865";31107965;"10.1111/cei.13329";"Metabolism at the centre of the hostÂ–microbe relationship";"Clinical and experimental immunology";FALSE;"0009-9104, 1365-2249";"1365-2249";"2019-08-01T00:00:00Z";"2019-06-07T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1500;"GBP";1800;;"Institutional_Prepayment";1800;;"CC BY";"Unknown"
"Birmingham";"PMC6503915";31098021;"10.1107/S2052252519002926";"Determination of the Molecular Basis for Coprogen Import by Gram Negative Bacteria";"IUCrJ";TRUE;"2052-2525";"2052-2525";"2019-05-01T00:00:00Z";"2019-04-05T00:00:00Z";"International Union of Crystallography (IUCr)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1500;"USD";1642.96;;"None";1642.96;;"CC BY";"Unknown"
"Birmingham";"PMC6887546";31097785;"10.1038/s41375-019-0478-9";"SPHINGOSINE-1-PHOSPHATE SIGNALLING DRIVES AN ANGIOGENIC TRANSCRIPTIONAL PROGRAMME IN DIFFUSE LARGE B CELL LYMPHOMA";"Leukemia";FALSE;"0887-6924, 1476-5551";"1476-5551";"2019-12-01T00:00:00Z";"2019-05-16T00:00:00Z";"Springer Science and Business Media LLC";"cc-by";"cc-by";"non-standard-licence";"publisher_splash_page";"epmc_xml_permissions";TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;;2980;"GBP";3576;;"None";3576;;"CC BY";"Unknown"
"Birmingham";"PMC6772022";31077629;"10.1111/bju.14808";"Targeted deep sequencing of urothelial bladder cancers and associated urinary DNA: a 23-gene panel with utility for non-invasive diagnosis and risk stratification";"BJU international";FALSE;"1464-4096, 1464-410X";"1464-410X";"2019-09-01T00:00:00Z";"2019-06-19T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1500;"GBP";1800;;"Institutional_Prepayment";1800;;"CC BY";"Unknown"
"Birmingham";"PMC6771789";31077410;"10.1002/pd.5475";"MicroRNA changes in maternal serum from pregnancies complicated by twin-twin transfusion syndrome: a discovery study";"Prenatal diagnosis";FALSE;"0197-3851, 1097-0223";"1097-0223";"2019-07-01T00:00:00Z";"2019-06-18T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;2100;"GBP";2520;;"Institutional_Prepayment";2520;;"CC BY";"Unknown"
"Birmingham";"PMC6656693";31071367;"10.1016/j.jhep.2019.04.011";"Outcomes of Liver Transplantation for Non-alcoholic Steatohepatitis: a European Liver Transplant Registry Study";"Journal of hepatology";FALSE;"0168-8278, 1600-0641";"1600-0641";"2019-08-01T00:00:00Z";"2019-05-07T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;2590;"EUR";2900.25;;"None";2900.25;;"CC BY";"Unknown"
"Birmingham";"PMC6803816";31062860;"10.1093/cvr/cvz118";"Imaging the injured beating heart intravitally and the vasculoprotection afforded by haematopoietic stem cells";"Cardiovascular research";FALSE;"0008-6363, 1755-3245";"1755-3245";"2019-11-01T00:00:00Z";"Unknown";"Oxford University Press (OUP)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;2258;"GBP";2709.6;;"None";2709.6;;"CC BY";"Unknown"
"Birmingham";"PMC6618122";31062466;"10.1111/hel.12587";"Complete genome sequence of Helicobacter pylori B128 7.13 and generation of unmarked mutations using a novel single-step method";"Helicobacter";FALSE;"1083-4389, 1523-5378";"1523-5378";"2019-08-01T00:00:00Z";"2019-05-07T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1500;"GBP";1800;;"Institutional_Prepayment";1800;;"CC BY";"Unknown"
"Birmingham";"PMC6497229";31048903;"10.1371/journal.pcbi.1006395";"Balance of mechanical forces drives endothelial gap formation and may facilitate cancer and immune-cell extravasation";"PLoS computational biology";TRUE;"1553-734X, 1553-7358";"1553-7358";"2019-05-01T00:00:00Z";"2019-05-02T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;2350;"USD";2448.18;;"Institutional_Prepayment";2448.18;;"CC BY";"Unknown"
"Birmingham";"PMC6544897";31039693;"10.1098/rsif.2018.0344";"Excitatory versus inhibitory feedback in Bayesian formulations of scene construction";"Journal of the Royal Society, Interface";FALSE;"1742-5689, 1742-5662";"1742-5662";"2019-05-01T00:00:00Z";"Unknown";"The Royal Society";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1530;"GBP";1836;;"Institutional_Prepayment";1836;;"CC BY";"Unknown"
"Birmingham";"PMC6501899";30955493;"10.1098/rstb.2018.0289";"Modelling human papillomavirus biology in oropharyngeal keratinocytes";"Philosophical transactions of the Royal Society of London. Series B, Biological sciences";FALSE;"0962-8436, 1471-2970";"1471-2970";"2019-05-01T00:00:00Z";"Unknown";"The Royal Society";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1530;"GBP";1836;;"Institutional_Prepayment";0;1836;"CC BY";"Unknown"
"Birmingham";"PMC6447634";30944325;"10.1038/s41467-019-09558-3";"Recollection in the human hippocampal-entorhinal cell circuitry";"Nature communications";TRUE;"2041-1723";"2041-1723";"2019-04-01T00:00:00Z";"2019-04-03T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;3490;"GBP";4188;;"None";4188;;"CC BY";"Unknown"
"Birmingham";"PMC6428734";30930902;"10.3389/fimmu.2019.00468";"CD117 (c-Kit) is Expressed During CD8+ T Cell Priming and Stratifies Sensitivity to Apoptosis According to Strength of TCR Engagement";"Frontiers in immunology";TRUE;"1664-3224";"1664-3224";"2019-01-01T00:00:00Z";"2019-03-15T00:00:00Z";"Frontiers Media SA";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;2802.5;"USD";2558.004;;"Institutional_Prepayment";0;2558.004;"CC BY";"Unknown"
"Birmingham";"PMC6547046";30930309;"10.1016/j.neuroimage.2019.03.056";"Probing cortical excitability using rapid frequency tagging";"NeuroImage";FALSE;"1053-8119, 1095-9572";"1095-9572";"2019-07-01T00:00:00Z";"2019-03-28T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;2590;"EUR";2677.24;;"None";2677.24;;"CC BY";"Unknown"
"Birmingham";"PMC6432979";30909165;"10.1530/EDM-18-0151";"Double Trouble Â– two cases of dual pathologies in one adrenal mass";"Endocrinology, diabetes & metabolism case reports";TRUE;"2052-0573";"2052-0573";"2019-03-01T00:00:00Z";"2019-03-23T00:00:00Z";"Bioscientifica";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;598.8;"GBP";598.8;;"None";598.8;;"CC BY";"Unknown"
"Birmingham";"PMC6447362";30907728;"10.7554/eLife.41444";"The RNA helicase UPF1 associates with mRNAs co-transcriptionally and is required for the release of mRNAs from gene loci";"eLife";TRUE;"2050-084X";"2050-084X";"2019-03-01T00:00:00Z";"2019-03-25T00:00:00Z";"eLife Sciences Publications, Ltd";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;2500;"USD";2370.17;;"None";0;2370.17;"CC BY";"Unknown"
"Birmingham";"PMC6416196";30899227;"10.3389/fphys.2019.00182";"Cardiac optogenetics and optical mapping Â– Overcoming spectral congestion in all-optical cardiac electrophysiology";"Frontiers in Physiology";TRUE;"1664-042X";"1664-042X";"2019-01-01T00:00:00Z";"2019-03-07T00:00:00Z";"Frontiers Media SA";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;2802.5;"USD";2558;;"Institutional_Prepayment";2558;;"CC BY";"Unknown"
"Birmingham";"PMC6425657";30894192;"10.1186/s12984-019-0513-0";"Boosting robot-assisted rehabilitation of stroke hemiparesis by individualized selection of upper limb movements - a pilot study";"Journal of neuroengineering and rehabilitation";TRUE;"1743-0003";"1743-0003";"2019-03-01T00:00:00Z";"2019-03-20T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1215.5;"GBP";1458.6;;"Institutional_Prepayment";0;1458.6;"CC BY";"Unknown"
"Birmingham";"PMC6407428";30881306;"10.3389/fphar.2019.00184";"Triggering the resolution of immune mediated inflammatory diseases: Can targeting leukocyte migration be the answer?";"Frontiers in Pharmacology";TRUE;"1663-9812";"1663-9812";"2019-01-01T00:00:00Z";"2019-03-01T00:00:00Z";"Frontiers Media SA";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1092.5;"USD";997.188;;"Institutional_Prepayment";0;997.188;"CC BY";"Unknown"
"Birmingham";"PMC6478369";30880378;"10.1021/acsami.9b00420";"Tuneable Metamaterial-like Platforms for Surface Enhanced Raman Scattering via Three-Dimensional Block Copolymer Based Nanoarchitectures";"ACS applied materials & interfaces";FALSE;"1944-8244, 1944-8252";"1944-8252";"2019-04-01T00:00:00Z";"2019-04-05T00:00:00Z";"American Chemical Society (ACS)";"not applicable";"cc-by";"cc-by";"epmc_xml_permissions";"epmc_xml_permissions";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;4000;"USD";3686.06;;"None";3686.06;;"CC BY";"Unknown"
"Birmingham";"PMC6421631";30877232;"10.26508/lsa.201800207";"Dependence on Myb expression is attenuated in myeloid leukaemia with N-terminal CEBPA mutations";"Life science alliance";TRUE;"2575-1077";"2575-1077";"2019-04-01T00:00:00Z";"2019-03-15T00:00:00Z";"Life Science Alliance, LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;2400;"USD";2211.64;;"None";2211.64;;"CC BY";"Unknown"
"Birmingham";"PMC6411139";30856207;"10.1371/journal.pone.0213162";"Tify: a quality-based frame selection tool for improving the output of unstable biomedical imaging";"PloS one";TRUE;"1932-6203";"1932-6203";"2019-01-01T00:00:00Z";"2019-03-11T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1595;"USD";1518.28;;"Institutional_Prepayment";1518.28;;"CC BY";"Unknown"
"Birmingham";"PMC7034533";30849265;"10.1080/09537104.2019.1585526";"Comparison of the GPVI inhibitors losartan and honokiol";"Platelets";FALSE;"0953-7104, 1369-1635";"1369-1635";"2020-01-01T00:00:00Z";"2019-03-08T00:00:00Z";"Informa UK Limited";"Unknown";"cc-by";"cc-by";"epmc_api";"epmc_api";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1695.75;"GBP";2034.9;;"JiscCollections_Taylor & Francis";2034.9;;"CC BY";FALSE
"Birmingham";"PMC6618030";30821045;"10.1002/lt.25439";"Manipulation of lipid metabolism during normothermic machine perfusion: Effect of defatting therapies on donor liver functional recovery";"Liver transplantation : official publication of the American Association for the Study of Liver Diseases and the International Liver Transplantation Society";FALSE;"1527-6465, 1527-6473";"1527-6473";"2019-07-01T00:00:00Z";"Unknown";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;825;"GBP";990;;"Institutional_Prepayment";990;;"CC BY";"Unknown"
"Birmingham";"PMC6864596";30808575;"10.1016/j.clinre.2019.01.005";"Clinical presentations of Hepatitis E: a clinical review with representative case histories";"Clinics and research in hepatology and gastroenterology";FALSE;"2210-7401, 2210-741X";"2210-741X";"2019-11-01T00:00:00Z";"2019-02-23T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;2000;"EUR";2068.25;;"None";2068.25;;"CC BY";"Unknown"
"Birmingham";"PMC6494975";30797674;"10.1016/S1470-2045(18)30903-3";"Risk of subsequent primary neoplasms in survivors of adolescent and young adult cancer (Teenage and Young Adult Cancer Survivor Study): a population-based, cohort study";"The Lancet. Oncology";FALSE;"1470-2045, 1474-5488";"1474-5488";"2019-04-01T00:00:00Z";"2019-02-21T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;;4312.2;"EUR";4838.92;;"None";4838.92;;"CC BY";"Unknown"
"Birmingham";"PMC6385278";30792403;"10.1038/s41598-018-37525-3";"A framework for tracer-based metabolism in mammalian cells by NMR";"Scientific reports";TRUE;"2045-2322";"2045-2322";"2019-02-01T00:00:00Z";"2019-02-21T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1165;"GBP";1398;;"None";1398;;"CC BY";"Unknown"
"Birmingham";"Unknown";30782970;"10.1042/bcj20180828";"Structure of SPH (Self-Incompatibility Protein Homologue) proteins, a widespread family of small, highly stable, secreted proteins";"The Biochemical journal";FALSE;"0264-6021, 1470-8728";"1470-8728";"2019-03-01T00:00:00Z";"2019-03-12T00:00:00Z";"Portland Press Ltd.";"cc-by";"cc-by";"Unknown";"publisher_splash_page";"Unknown";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1500;"GBP";1800;;"None";1800;;"CC BY";FALSE
"Birmingham";"PMC6767425";30773735;"10.1002/jmri.26689";"Variation in Cardiovascular Magnetic Resonance Myocardial Contouring: Insights from an International Survey";"Journal of magnetic resonance imaging : JMRI";FALSE;"1053-1807, 1522-2586";"1522-2586";"2019-10-01T00:00:00Z";"2019-02-17T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1875;"GBP";2250;;"Institutional_Prepayment";2250;;"CC BY";"Unknown"
"Birmingham";"PMC6613741";30772822;"10.1136/heartjnl-2018-314428";"Trends in surgical and catheter interventions for isolated congenital shunt lesions in UK & Ireland";"Heart (British Cardiac Society)";FALSE;"1355-6037, 1468-201X";"1468-201X";"2019-07-01T00:00:00Z";"2019-02-16T00:00:00Z";"BMJ";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1657.5;"GBP";1989;;"Institutional_Prepayment";1989;;"CC BY";"Unknown"
"Birmingham";"PMC6410684";30763274;"10.1530/EJE-18-0693";"Increased risk of obstructive sleep apnoea in women with polycystic ovary syndrome: a population-based cohort study";"European journal of endocrinology";FALSE;"0804-4643, 1479-683X";"1479-683X";"2019-04-01T00:00:00Z";"Unknown";"Bioscientifica";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1500;"GBP";1800;;"None";1800;;"CC BY";"Unknown"
