Institution,PubMed Central (PMC) ID,PubMed ID,DOI,Publisher,Journal,ISSN,is_hybrid,period,euro,Licence
Imperial College London,PMC3928170,24558387,10.1371/journal.pone.0088378,PLOS,PLOS One,1932-6203,FALSE,2014,1199.70,CC BY
Imperial College London,,,10.1080/10407790.2013.849996,Taylor & Francis,"Numerical Heat Transfer, Part B: Fundamentals",1040-7790 ,TRUE,2014,2621.56,CC BY
Imperial College London,,,10.1175/JHM-D-13-094.1,American Meteorological Society,Journal of Hydrometeorology,1525-7541 ,TRUE,2014,604.13,CC BY
Imperial College London,PMC3905776,24423728,10.1038/ncomms4039,Nature Publishing Group,Nature Communications,2041-1723,FALSE,2014,4691.36,CC BY
Imperial College London,,,10.1002/2013JA019211,American Geophysical Union,Journal of Geophysical Research: Space Physics,2169-9402,TRUE,2014,3110.32,CC BY
Imperial College London,,,10.3390/rs6031973,MDPI,Remote Sensing,2072-4292,FALSE,2014,983.73,Unknown
Imperial College London,,,10.3390/ijms15034492,MDPI,International Journal of Molecular Sciences,1422-0067,FALSE,2014,1614.34,CC BY
Imperial College London,,,10.2147/CEG.S58157,Dove Medical Press,Clinical and Experimental Gastroenterology,1178-7023 ,TRUE,2014,1757.40,CC BY
Imperial College London,PMC3953477,24626195,10.1371/journal.ppat.1004006,PLOS,PLOS Pathogens,1553-7366,FALSE,2014,1999.49,CC BY
Imperial College London,PMC3956463,24637882,10.1371/journal.pone.0090777,PLOS,PLOS One,1932-6203,FALSE,2014,1169.70,CC BY
Imperial College London,,,10.1136/thoraxjnl-2013-204574,BMJ,Thorax,1468-3296  ,TRUE,2014,2904.17,CC BY
Imperial College London,,,10.1111/ejn.12570,Wiley,European Journal of Neuroscience,1460-9568,TRUE,2014,2665.98,CC BY
Imperial College London,PMC4152000,24636086,10.1016/j.jaci.2014.02.002,Elsevier,Journal of Allergy and Clinical Immunology,1097-6825,TRUE,2014,2710.26,CC BY
Imperial College London,PMC3943578,24568655,10.1186/1472-6963-14-87,BioMed Central,BMC Health Services Research,1472-6963  ,FALSE,2014,1945.80,CC BY
Imperial College London,PMC3983068,24722420,10.1371/journal.pcbi.1003561,PLOS,PLOS Computational Biology,1553-7358,FALSE,2014,1999.49,CC BY
Imperial College London,,,10.1002/adsc.201300787,Wiley,Advanced Synthesis and Catalysis,1615-4169,TRUE,2014,3097.59,CC BY-NC-ND
Imperial College London,,24664535,10.1136/thoraxjnl-2014-205127,BMJ,Thorax,1468-3296,TRUE,2014,2831.57,CC BY-NC
Imperial College London,PMC4056321,24669784,10.1186/cc13801,BioMed Central,Critical Care,1466-609X  ,FALSE,2014,1664.81,CC BY
Imperial College London,,,10.1530/JOE-13-0249,Bioscientifica,Journal of Endocrinology,1479-6805,TRUE,2014,1489.32,CC BY
Imperial College London,,24612056,10.1111/cmi.12283,Wiley,Cellular Microbiology,1462-5822,TRUE,2014,2679.93,CC BY
Imperial College London,,,10.1016/j.bulsci.2013.12.001,Elsevier,Bulletin des Sciences Mathématiques,1952-4773  ,TRUE,2014,683.77,Unknown
Imperial College London,PMC3958076,24352438,10.1128/JVI.02789-13,American Society for Microbiology,Journal of Virology,0022-538X,TRUE,2014,2679.93,CC BY
Imperial College London,PMC4101869,24767094,10.1186/1741-7015-12-67,BioMed Central,BMC Medicine,1741-7015,FALSE,2014,2330.79,CC BY
Imperial College London,,,10.1007/s10915-014-9832-2,Springer,Journal of Scientific Computing,1573-7691  ,TRUE,2014,2708.75,CC BY
Imperial College London,,,10.1039/C3MH00066D ,Royal Society of Chemistry,Materials Horizons,2051-6355,TRUE,2014,1265.92,CC BY
Imperial College London,,,10.1021/om400679n,American Chemical Society,Organometallics,1520-6041  ,TRUE,2014,1786.61,CC BY
Imperial College London,,,10.1080/01431161.2014.903352,Taylor & Francis,International Journal of Remote Sensing,1366-5901  ,TRUE,2014,2635.26,CC BY
Imperial College London,PMC3977671,24694003,10.1186/1471-230X-14-60,BioMed Central,BMC Gastroenterology,1471-230X,FALSE,2014,1947.66,CC BY
Imperial College London,,,10.1103/PhysRevLett.112.165501,American Physical Society,Physical Review Letters,1079-7114,TRUE,2014,2411.94,CC BY
Imperial College London,PMC4136801,24688069,10.1093/infdis/jiu182,Oxford University Press,Journal of Infectious Diseases,0022-1899,TRUE,2014,3258.63,CC BY
Imperial College London,PMC3991416,24370641,10.1016/j.actbio.2013.12.030,Elsevier,Acta Biomaterialia,1742-7061,TRUE,2014,2718.78,CC BY
Imperial College London,,,10.1016/j.nicl.2014.02.004,Elsevier,Neuroimage: Clinical,,TRUE,2014,1367.56,CC BY
Imperial College London,PMC3973652,24694949,10.1371/journal.pone.0092205,PLOS,PLOS One,1932-6203,FALSE,2014,1175.82,CC BY
Imperial College London,PMC4077410,24556715,10.1378/chest.13-2247,American College of Chest Physicians,Chest,1931-3543,TRUE,2014,4466.55,Unknown
Imperial College London,,25048247,10.2196/jmir.3050,JMIR Publications Inc,Journal of Medical Internet Research,1438-8871,FALSE,2014,1654.86,CC BY
Imperial College London,,,10.1111/cobi.12277,Wiley,Conservation Biology,0888-8892,TRUE,2014,2679.93,CC BY
Imperial College London,PMC4157696,24706936,10.1093/infdis/jiu205,Oxford University Press,Journal of Infectious Diseases,0022-1899,TRUE,2014,3258.63,CC BY
Imperial College London,,,10.1039/C3CC49158G ,Royal Society of Chemistry,Chemical Communications,1359-7345,TRUE,2014,1265.92,CC BY
Imperial College London,,,10.1109/TBCAS.2014.2313087,IEEE,IEEE Transactions on BioMedical Circuits and Systems,1932-4545,TRUE,2014,1328.80,CC BY
Imperial College London,,,10.1038/ncomms4611,Nature Publishing Group,Nature Communications,2041-1723,FALSE,2014,4691.36,CC BY
Imperial College London,PMC4066952,24631198,10.1016/j.tube.2014.01.004,Elsevier,Tuberculosis,1873-281X  ,TRUE,2014,2265.65,CC BY
Imperial College London,,,10.1016/j.apenergy.2014.01.061,Elsevier,Applied Energy,0306-2619,TRUE,2014,3008.62,CC BY
Imperial College London,,,10.1186/1741-7007-12-32,BioMed Central,BMC Biology,1741-7007,FALSE,2014,2080.95,CC BY
Imperial College London,,,10.1103/PhysRevA.89.053416,American Physical Society,Physical Review A,1094-1622,TRUE,2014,1521.74,CC BY
Imperial College London,,,10.1002/cphc.201301103,Wiley,ChemPhysChem,1439-7641,TRUE,2014,2569.23,CC BY
Imperial College London,,24715121,10.7861/clinmedicine.14-2-122,Royal College of Physicians,Clinical Medicine,1473-4893  ,TRUE,2014,1489.32,Unknown
Imperial College London,,,10.1088/0741-3335/55/12/124009,IOP Publishing,Plasma Physics and Controlled Fusion,1361-6587  ,TRUE,2014,2531.84,CC BY
Imperial College London,,,10.1021/jm500066b,American Chemical Society,Journal of Medicinal Chemistry,1520-4804  ,TRUE,2014,1763.98,CC BY
Imperial College London,,,10.1088/1367-2630/16/3/033033,IOP Publishing,New Journal of Physics,1367-2630  ,TRUE,2014,802.64,CC BY
Imperial College London,PMC4088334,24662695,10.1038/ijo.2014.48,Nature Publishing Group,International Journal of Obesity,0307-0565,TRUE,2014,4065.84,CC BY
Imperial College London,,,10.1080/00268976.2014.905719,Taylor & Francis,Molecular Physics,1362-3028,TRUE,2014,2662.90,CC BY
Imperial College London,,,10.5751/ES-06490-190252,The Resilience Alliance,Ecology and Society,1708-3087  ,TRUE,2014,1096.42,Unknown
Imperial College London,PMC4024063,24304423,10.1021/ic402233g,American Chemical Society,Inorganic Chemistry,0020-1669,TRUE,2014,1763.98,CC BY
Imperial College London,PMC3954060,24672449,10.3389/fnbeh.2014.00086,Frontiers,Frontiers in Behavioural Neuroscience,1662-5153,FALSE,2014,1144.68,CC BY
Imperial College London,PMC3963998,24664109,10.1371/journal.pone.0093097,PLOS,PLOS One,1932-6203,FALSE,2014,1160.92,CC BY
Imperial College London,PMC4093949,24639329,10.1002/pro.2456,Wiley,Protein Science,1469-896X,TRUE,2014,2204.98,CC BY
Imperial College London,,,10.1074/jbc.M113.536144,American Society for Biochemistry and Molecular Biology,Journal of Biological Chemistry,0021-9258,TRUE,2014,2028.57,CC BY
Imperial College London,PMC3978753,24467794,10.1186/ar4455,BioMed Central,Arthritis Research & Therapy,1478-6354,FALSE,2014,1921.22,CC BY
Imperial College London,PMC3989066,23790572,10.1016/j.gaitpost.2013.05.019,Elsevier,Gait & Posture,1879-2219,TRUE,2014,2716.68,CC BY
Imperial College London,,24533786,10.1111/dme.12413,Wiley,Diabetic Medicine,1464-5491  ,TRUE,2014,2579.82,Unknown
Imperial College London,,,10.1136/bmjopen-2014-004853,BMJ,BMJ Open,2044-6055,FALSE,2014,1960.32,CC BY-NC
Imperial College London,PMC4064332,24735963,10.1182/blood-2014-02-553602,American Society of Hematology,Blood,1528-0020,TRUE,2014,1763.98,Unknown
Imperial College London,,,10.1016/j.apenergy.2014.03.060,Elsevier,Applied Energy,0306-2619,TRUE,2014,2913.66,CC BY
Imperial College London,,,10.1016/j.intermet.2013.10.022,Elsevier,Intermetallics,1879-0216  ,TRUE,2014,926.21,CC BY-NC-ND
Imperial College London,,,10.1016/j.cub.2014.03.024,Cell Press,Current Biology,0960-9822,TRUE,2014,4527.81,CC BY
Imperial College London,,,10.1016/j.worlddev.2014.03.008,Elsevier,World Development,0305-750X,TRUE,2014,1630.01,CC BY
Imperial College London,,24828261,10.1038/srep04954,Nature Publishing Group,Scientific Reports,2045-2322,FALSE,2014,1325.49,CC BY
Imperial College London,PMC4047413,24753245,10.1074/jbc.M114.558932,American Society for Biochemistry and Molecular Biology,Journal of Biological Chemistry,0021-9258,TRUE,2014,1322.99,CC BY
Imperial College London,,,10.1002/fld.3909,Wiley,International Journal for Numerical Methods in Fluids,1097-0363,TRUE,2014,2645.98,CC BY
Imperial College London,,,10.1038/ncomms4777,Nature Publishing Group,Nature Communications,2041-1723,FALSE,2014,4691.36,CC BY
Imperial College London,,,10.1371/journal.pcbi.1003615,PLOS,PLOS Computational Biology,1553-7358,FALSE,2014,1984.47,CC BY
Imperial College London,PMC3873535,24217250,10.1074/jbc.M113.528000,American Society for Biochemistry and Molecular Biology,Journal of Biological Chemistry,0021-9258,TRUE,2014,2132.10,CC BY
Imperial College London,,,10.1093/beheco/aru025,Oxford University Press,Behavioral Ecology,1465-7279,TRUE,2014,2606.31,CC BY
Imperial College London,,,10.1103/PhysRevLett.112.245002,American Physical Society,Physical Review Letters,1079-7114,TRUE,2014,2401.02,CC BY
Imperial College London,,,10.1002/chem.201304013,Wiley,Chemistry - A European Journal,0947-6539,TRUE,2014,3083.09,CC BY
Imperial College London,,,10.1016/j.gca.2014.04.018,Elsevier,Geochimica et Cosmochimica Acta,0016-7037,TRUE,2014,2119.02,CC BY
Imperial College London,,,10.1002/2013GC005186,American Geophysical Union,"Geochemistry, Geophysics, Geosystems",1525-2027,TRUE,2014,3086.98,CC BY
Imperial College London,,,10.1109/TCYB.2014.2322310,IEEE,Transactions on Cybernetics,2168-2267,TRUE,2014,1429.65,Unknown
Imperial College London,PMC4135321,24801544,10.1089/dia.2014.0009,Mary Ann Liebert,Diabetes Technology and Therapeutics,1557-8593,TRUE,2014,2822.36,Unknown
Imperial College London,,,10.1109/TII.2014.2310594,IEEE,IEEE Transactions on Industrial Informatics,1941-0050  ,TRUE,2014,1279.16,Unknown
Imperial College London,PMC4063693,24945836,10.1371/journal.pcbi.1003646,PLOS,PLOS Computational Biology,1553-7358,FALSE,2014,1984.47,CC BY
Imperial College London,PMC4029136,24506272,10.1089/ten.tea.2013.0307,Mary Ann Liebert,Tissue Engineering: Part A,1937-335X,TRUE,2014,1978.21,CC BY
Imperial College London,,,10.1002/admi.201300123,Wiley,Advanced Materials Interfaces,2196-7350,TRUE,2014,2579.82,Unknown
Imperial College London,PMC4096384,24607323,10.1016/j.yfrne.2014.02.002,Elsevier,Frontiers in Neuroendocrinology,0091-3022,,2014,2263.90,CC BY
Imperial College London,,,10.1049/el.2013.4196,Institution of Engineering and Technology,Electronics Letters,1350-911X,TRUE,2014,862.14,CC BY
Imperial College London,,,10.5194/gmd-7-1945-2014,Copernicus,Geoscientific Model Development,1991-9603,TRUE,2014,1338.89,CC BY
Imperial College London,PMC4047414,24753248,10.1074/jbc.M114.559047,American Society for Biochemistry and Molecular Biology,Journal of Biological Chemistry,0021-9258,TRUE,2014,1322.99,CC BY
Imperial College London,,,10.1103/PhysRevLett.113.020402,American Physical Society,Physical Review Letters,1079-7114,TRUE,2014,1985.40,CC BY
Imperial College London,PMC4041360,24767247,10.1186/1471-2458-14-402,BioMed Central,BMC Public Health,1471-2458,FALSE,2014,1995.69,CC BY
Imperial College London,PMC4207927,24517142,10.1210/jc.2013-1569,Endocrine Society,Journal of Clinical Endocrinology and Metabolism,0021-972X,TRUE,2014,2665.98,Unknown
Imperial College London,PMC4059138,24790092,10.1074/jbc.M113.539114,American Society for Biochemistry and Molecular Biology,Journal of Biological Chemistry,0021-9258,TRUE,2014,1331.81,CC BY
Imperial College London,PMC4067287,24955766,10.1371/journal.pone.0099462,PLOS,PLOS One,1932-6203,FALSE,2014,1168.67,CC BY
Imperial College London,,,10.1093/nar/gkt915,Oxford University Press,Nucleic Acids Research,0305-1048,FALSE,2014,2114.83,CC BY
Imperial College London,,,10.1017/S0956792514000126,Cambridge University Press,European Journal of Applied Mathematics,1469-4425,TRUE,2014,2524.40,CC BY
Imperial College London,,,10.1038/ncomms4933,Nature Publishing Group,Nature Communications,2041-1723,FALSE,2014,4691.36,CC BY
Imperial College London,,,10.1136/sextrans-2013-051401,BMJ,Sexually Transmitted Infections,1368-4973,TRUE,2014,2904.17,CC BY
Imperial College London,,24977887,10.1364/OE.22.016386,Optical Society of America,Optics Express,1094-4087,FALSE,2014,1630.94,Unknown
Imperial College London,PMC4150019,25034565,10.1183/09031936.00023414,European Respiratory Society,European Respiratory Journal,0903-1936,TRUE,2014,2904.17,CC BY-NC
Imperial College London,PMC3966921,24379000,10.1097/HJH.0000000000000082,Wolters Kluwer/Lippincott Williams & Wilkins,Journal of Hypertension,1473-5598,TRUE,2014,2307.17,CC BY
Imperial College London,,24802620,10.1007/s10334-014-0446-3,Springer,"Magnetic Resonance Materials in Physics, Biology and Medicine",1352-8661,TRUE,2014,2643.12,CC BY
Imperial College London,,24813243,10.1111/hex.12204,Wiley,Health Expectations,1369-7625,TRUE,2014,2597.04,CC BY-NC-ND
Imperial College London,PMC4266541,24874182,10.1016/j.jbi.2014.04.014,Elsevier,Journal of BioMedical Informatics,1532-0464,TRUE,2014,1924.26,CC BY-NC-ND
Imperial College London,,,10.1007/s10530-014-0668-3,Springer,Biological Invasions,1573-1464,TRUE,2014,2643.12,CC BY
Imperial College London,,,10.1002/cnm.2633,Wiley,International Journal for Numerical Methods in BioMedical Engineering,2040-7939,TRUE,2014,2663.62,CC BY
Imperial College London,,,10.1002/2013GC005185,American Geophysical Union,"Geochemistry, Geophysics, Geosystems",1525-2027,TRUE,2014,3107.55,CC BY
Imperial College London,,,10.1007/s00041-014-9322-9,Springer,Journal of Fourier Analysis and Applications,1531-5851,TRUE,2014,2668.08,CC BY
Imperial College London,PMC4163030,24974382,10.1093/brain/awu163,Oxford University Press,Brain ,0006-8950,TRUE,2014,2978.64,CC BY
Imperial College London,PMC4168818,24852369,10.1093/hmg/ddu246,Oxford University Press,Human Molecular Genetics,1460-2083,TRUE,2014,2541.15,CC BY
Imperial College London,,24534474,10.1016/j.cis.2014.01.017,Elsevier,Advances in Colloid and Interface Science,1873-3727,TRUE,2014,2869.16,CC BY-NC-ND
Imperial College London,,24768577,10.1016/j.jneumeth.2014.04.011,Elsevier,Journal of Neuroscience Methods,0165-0270,TRUE,2014,1574.40,CC BY-NC-ND
,,,,,,,,,,
Imperial College London,,,10.1021/cs500326e,American Chemical Society,ACS Catalysis,2155-5435,TRUE,2014,3396.89,CC BY
,,,,,,,,,,
Imperial College London,,,10.1016/j.ijadhadh.2014.05.009,Elsevier,International Journal of Adhesion & Adhesives,0143-7496,TRUE,2014,2960.41,CC BY
Imperial College London,,,10.1111/ddi.12222,Wiley,Diversity and Distributions,1472-4642,TRUE,2014,2663.62,CC BY
Imperial College London,PMC4104782,24625293,10.1080/09540121.2014.892564,Taylor & Francis,AIDS Care,1360-0451,TRUE,2014,2662.90,CC BY
Imperial College London,PMC4096107,24785238,10.1093/cid/ciu307,Oxford University Press,Clinical Infectious Diseases,1058-4838,TRUE,2014,3258.63,CC BY
Imperial College London,,,10.1088/1367-2630/15/11/113005,IOP Publishing,New Journal of Physics,1367-2630  ,TRUE,2014,716.74,CC BY
Imperial College London,,,10.1088/1367-2630/16/1/013005,IOP Publishing,New Journal of Physics,1367-2630  ,TRUE,2014,1228.69,CC BY
Imperial College London,PMC4235572,25082664,10.1093/bja/aeu255,Oxford University Press,British Journal of Anaesthesia,1471-6771,TRUE,2014,2904.17,CC BY-NC
Imperial College London,,,10.1128/JVI.00333-14 ,American Society for Microbiology,Journal of Virology,0022-538X,TRUE,2014,1775.74,CC BY
Imperial College London,,,10.1109/TCBB.2014.2316010,IEEE,IEEE/ACM Transactions on Computational Biology and Bioinformatics,1557-9964,TRUE,2014,1514.94,Unknown
Imperial College London,PMC4037555,24886747,10.1186/1756-3305-7-241,BioMed Central,Parasites & Vectors,1756-3305,FALSE,2014,1599.90,CC BY
Imperial College London,PMC4053385,24919187,10.1371/journal.pone.0099133,PLOS,PLOS One,1932-6203,FALSE,2014,1198.63,CC BY
Imperial College London,PMC4068985,24959751,10.1371/journal.pmed.1001667,PLOS,PLOS Medicine,1549-1676,FALSE,2014,2510.46,CC BY
Imperial College London,,,10.1021/ma500163u,American Chemical Society,Macromolecules,0024-9297,TRUE,2014,1775.74,CC BY
Imperial College London,PMC4212717,25478175,10.1136/bmjresp-2014-000023,BMJ,BMJ Open Respiratory Research,2052-4439,TRUE,2014,1960.32,CC BY-NC
Imperial College London,PMC4162330,24845154,10.1097/QAD.0000000000000316,Wolters Kluwer/Lippincott Williams & Wilkins,AIDS,1473-5571,TRUE,2014,3373.92,CC BY-NC-ND
Imperial College London,,,10.1371/journal.pone.0096235,PLOS,PLOS One,1932-6203,FALSE,2014,1205.96,CC BY
Imperial College London,PMC4083418,24954736,10.1038/ncomms5160,Nature Publishing Group,Nature Communications,2041-1723,FALSE,2014,4573.45,CC BY
Imperial College London,,,10.1016/j.proci.2014.05.048,Elsevier,Proceedings of the Combustion Institute,1540-7489,TRUE,2014,1749.33,CC BY
Imperial College London,PMC4073729,24982496,10.3399/bjgp14X680533,Royal College of General Practitioners,British Journal of General Practice,1478-5242,TRUE,2014,2468.55,CC BY
Imperial College London,PMC4174012,24748372,10.1136/bmjqs-2014-002875,BMJ,BMJ Quality and Safety,2044-5423,TRUE,2014,2831.57,CC BY-NC
Imperial College London,,,10.1016/j.jbiomech.2014.03.035,Elsevier,Journal of Biomechanics,0021-9290,TRUE,2014,2691.28,CC BY
Imperial College London,,,10.1038/ncomms5328,Nature Publishing Group,Nature Communications,2041-1723,FALSE,2014,4691.36,CC BY
Imperial College London,,,10.1074/jbc.M114.563429 ,American Society for Biochemistry and Molecular Biology,Journal of Biological Chemistry,0021-9258,TRUE,2014,2240.26,CC BY
Imperial College London,PMC4170720,24927738,10.1093/hmg/ddu284,Oxford University Press,Human Molecular Genetics,1460-2083,TRUE,2014,2606.31,CC BY
Imperial College London,PMC4096383,24981331,10.1016/j.chom.2014.06.002,Cell Press,Cell Host & Microbe,1934-6069,TRUE,2014,4415.04,CC BY
Imperial College London,,25070481,10.1002/ejp.541,Wiley,European Journal of Pain,1532-2149,TRUE,2014,2613.00,CC BY
Imperial College London,PMC4233404,24841074,10.1111/all.12447,Wiley,European Journal of Allergy and Clinical Immunology (Allerg,1398-9995,TRUE,2014,2613.00,CC BY
Imperial College London,,,10.1111/gcb.12602,Wiley,Global Change Biology,1365-2486,TRUE,2014,2613.00,Unknown
Imperial College London,,,10.1038/ncomms5115,Nature Publishing Group,Nature Communications,2041-1723,FALSE,2014,4691.36,CC BY
Imperial College London,,,10.1016/j.actbio.2014.05.020,Elsevier,Acta Biomaterialia,1742-7061,TRUE,2014,2649.03,CC BY
,,,,,,,,,,
Imperial College London,,,10.1109/JPHOT.2014.2326652,IEEE,IEEE Photonics Journal,1943-0655,TRUE,2014,1146.45,Unknown
