"Institution","PubMed Central (PMC) ID","PubMed ID","DOI","Publisher","Journal","ISSN","is_hybrid","period","euro","Licence"
"Cardiff University","","","10.3389/fendo.2014.00208","Frontiers","Frontiers in Endocrinology: Bone Research","","","2015","205.09","CC BY"
"Cardiff University","PMC4523888","26300741","10.3389/fnana.2015.00103","Frontiers","Frontiers in Neuroanatomy","1662-5129",FALSE,"2015","2040.24","CC BY"
"Cardiff University","","","10.3389/fnbeh.2015.00011","Frontiers","Frontiers in Behavioral Neuroscience","","","2015","2057.63","CC BY"
"Cardiff University","","","10.3389/fnbeh.2015.00126","Frontiers","Frontiers in Behavioral Neuroscience","","","2015","2022.65","CC BY"
"Cardiff University","","","10.3389/fncel.2015.00400","Frontiers","Frontiers in Cellular Neuroscience","1662-5102",FALSE,"2015","1572.12","CC BY"
"Cardiff University","","","10.3389/fncom.2015.00128","Frontiers","Frontiers in Computational Neuroscience","1662-5188",FALSE,"2015","2083.52","CC BY"
"Cardiff University","","","10.3389/fpsyg.2015.00201","Frontiers","Frontiers in Psychology","","","2015","1197.97","CC BY"
"Cardiff University","","","10.3389/fpsyg.2015.00293","Frontiers","Frontiers in Psychology: Cognition","","","2015","1146.02","CC BY"
"","","","","","","","","","",""
"Cardiff University","","","10.1130/g37000.1","Geological Society of America","Geology","0091-7613",TRUE,"2015","2751.13","CC BY"
"Cardiff University","","","10.1144/jgs2014-112","Geological Society of London","Journal of the Geological Society of London","","","2015","2067.75","CC BY"
"Cardiff University","","","10.1109/jstqe.2015.2403716","IEEE","IEEE Journal of Selected Topics in Quantum Electronics","","","2015","1809.97","CC BY"
"Cardiff University","","","10.1109/tase.2015.2490141","IEEE","IEEE Transactions on Automation Science and Engineering","1545-5955",TRUE,"2015","1622.25","None"
"Cardiff University","","","10.1109/tfuzz.2014.2321594","IEEE","IEEE Transactions on Fuzzy Systems","1063-6706",TRUE,"2015","1266.01","None"
"Cardiff University","","","10.1109/tie.2015.2436360","IEEE","IEEE Transactions on Industrial Electronics","","","2015","1389.53","CC BY"
"Cardiff University","","","10.1109/tim.2015.2450296","IEEE","IEEE Transactions on Instrumentation and Measurement","0018-9456",TRUE,"2015","1266.01","CC BY"
"Cardiff University","","","10.1109/tmag.2015.2496315","IEEE","IEEE Transactions on Magnetics","0018-9464",TRUE,"2015","1949.65","None"
"Cardiff University","PMC4641327","26568639","10.1109/tmtt.2015.2472019","IEEE","IEEE Transactions on microwave theory and techniques","0018-9480",TRUE,"2015","1626.55","CC BY"
"Cardiff University","","","10.1109/tmtt.2015.2472417","IEEE","IEEE Transactions on Microwave Theory and Techniques","0018-9480",TRUE,"2015","1828.41","CC BY"
"Cardiff University","","","10.1109/tmtt.2015.2478004","IEEE","IEEE Transactions on Microwave Theory and Techniques","0018-9480",TRUE,"2015","1619.37","CC BY"
"Cardiff University","","","10.1109/tmtt.2015.2495156","IEEE","IEEE Transactions on Microwave Theory and Techniques","0018-9480",TRUE,"2015","1266.01","CC BY"
"Cardiff University","","","10.1109/tmtt.2015.2495247","IEEE","IEEE Transactions on Microwave Theory and Techniques","0018-9480",TRUE,"2015","1639.55","CC BY"
"Cardiff University","","","10.1109/tpwrs.2015.2440336","IEEE","IEEE Transactions on Power Systems","","","2015","1312.33","CC BY"
"Cardiff University","","","10.1109/tpwrs.2015.2466435","IEEE","IEEE Transactions on Power Systems","0885-8950",TRUE,"2015","1266.01","CC BY"
"","","","","","","","","","",""
"Cardiff University","","26433463","10.18632/oncotarget.5584","Impact Journals","Oncotarget","1949-2553",TRUE,"2015","3136.20","CC BY"
"Cardiff University","","","10.1088/0268-1242/30/10/105035","Institute of Physics Publishing","Semiconductor Science & Technology","0268-1242",TRUE,"2015","2812.14","CC BY"
"Cardiff University","","","10.1049/iet-opt.2015.0062","Institution of Engineering and Technology","IET Optoelectronics","1751-8776",TRUE,"2015","1595.66","CC BY"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"Cardiff University","","","10.1179/1465313315y.0000000012","Maney Publishing","Journal of Orthodontics","1465-3125",TRUE,"2015","1723.13","CC BY-NC"
"","","","","","","","","","",""
"Cardiff University","","","10.3390/brainsci5030369","MDPI","Brain Sciences","2076-3425",FALSE,"2015","683.54","CC BY"
"Cardiff University","","","10.3390/nu7115441","MDPI","Nutrients","2072-6643",FALSE,"2015","1575.64","CC BY"
"Cardiff University","","","10.1180/minmag.2015.079.4.03","Mineralogical Society of Great Britain and Ireland","Mineralogical Magazine","0026-461X",TRUE,"2015","2067.75","CC BY"
"Cardiff University","","","10.1260/1478-0771.13.2.195","Multi-Science","International Journal of Architectural Computing","1478-0771",TRUE,"2015","909.81","None"
"Cardiff University","","","10.1073/pnas.1513698112","National Academy of Sciences","Proceedings of the National Academy of Sciences","1091-6490",TRUE,"2015","1113.19",""
"Cardiff University","","","10.1038/cmi.2014.134","Nature Publishing Group","Cellular and Molecular Immunology","","","2015","1520.91","CC BY-NC-SA"
"","","","","","","","","","",""
"","","","","","","","","","",""
"Cardiff University","","","10.1038/ismej.2015.38","Nature Publishing Group","The ISME Journal","","","2015","4631.76","CC BY"
"Cardiff University","","","10.1038/jcbfm.2014.219","Nature Publishing Group","Journal of Cerebral Blood Flow and Metabolism","","","2015","3142.98","CC BY"
"Cardiff University","","","10.1038/mp.2015.143","Nature Publishing Group","Molecular Psychiatry","1359-4184",TRUE,"2015","3970.08","CC BY"
"Cardiff University","","26573769","10.1038/mp.2015.163","Nature Publishing Group","Molecular Psychiatry","1359-4184",TRUE,"2015","3970.08","CC BY"
"Cardiff University","","","10.1038/mt.2015.178","Nature Publishing Group","Molecular Therapy","1525-0016",TRUE,"2015","3142.98","CC BY"
"","","","","","","","","","",""
"Cardiff University","","","10.1038/sj.bdj.2015.919","Nature Publishing Group","British Dental Journal","0007-0610",TRUE,"2015","4466.34","CC BY"
"Cardiff University","","","10.1038/srep14103","Nature Publishing Group","Scientific Reports","2045-2322",FALSE,"2015","1637.66","CC BY"
"Cardiff University","","","10.1038/srep16322","Nature Publishing Group","Scientific Reports","2045-2322",FALSE,"2015","1637.66","CC BY"
"Cardiff University","PMC4643252","26564109","10.1038/srep16615","Nature Publishing Group","Scientific Reports","2045-2322",FALSE,"2015","1637.66","CC BY"
"Cardiff University","PMC4664922","26619814","10.1038/srep17478","Nature Publishing Group","Scientific Reports","2045-2322",FALSE,"2015","1637.66","CC BY"
"Cardiff University","","26758806","10.1038/srep18851","Nature Publishing Group","Scientific Reports","2045-2322",FALSE,"2015","1637.66",""
"Cardiff University","","","10.1038/tp.2015.195","Nature Publishing Group","Translational Psychiatry","2158-3188",FALSE,"2015","3970.08","CC BY"
"Cardiff University","","","10.1038/tp.2015.5","Nature Publishing Group","Translational Psychiatry","","","2015","3970.08","CC BY"
"Cardiff University","","","10.1038/tp.2015.53","Nature Publishing Group","Translational Psychiatry","","","2015","3970.08","CC BY"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"Cardiff University","","","10.1364/oe.23.003308","Optical Society","Optics Express","","","2015","2085.04","Unknown"
"Cardiff University","","","10.1364/oe.23.027282","Optical Society","Optics Express","1094-4087",FALSE,"2015","2078.50",""
"Cardiff University","","","10.1093/bjc/azv001","Oxford University Press","British Journal of Criminology","","","2015","3308.40","CC BY"
"Cardiff University","","","10.1093/bjc/azv011","Oxford University Press","British Journal of Criminology","","","2015","3308.40","CC BY"
"Cardiff University","","","10.1093/bjc/azv059","Oxford University Press","British Journal of Criminology","","","2015","3308.40","CC BY"
"","","","","","","","","","",""
"Cardiff University","","","10.1093/bmb/ldv037","Oxford University Press","British Medical Bulletin","0007-1420",TRUE,"2015","3308.40","CC BY"
"Cardiff University","","","10.1093/cjres/rsv002","Oxford University Press","Cambridge Journal of Regions, Economy and Society","","","2015","2481.30","CC BY"
"Cardiff University","","","10.1093/femsec/fiv084","Oxford University Press","FEMS Microbiology Ecology","0168-6496",TRUE,"2015","3101.63","CC BY"
"Cardiff University","","","10.1093/jnci/djv001","Oxford University Press","Journal of the National Cancer Institute","","","2015","3515.18","CC BY"
"Cardiff University","","","10.1093/molehr/gav042","Oxford University Press","Molecular Human Reproduction","1360-9947",TRUE,"2015","3101.63","CC BY-NC"
"Cardiff University","","","10.1093/schbul/sbv168","Oxford University Press","Schizophrenia Bulletin","0586-7614",TRUE,"2015","3515.18","CC BY"
"","","","","","","","","","",""
"Cardiff University","","","10.1057/biosoc.2015.35","Palgrave Macmillan","Biosocieties","1745-8552",TRUE,"2015","2646.72","CC BY"
"Cardiff University","","","10.1057/ejdr.2015.62","Palgrave Macmillan","European Journal of Development Research","0957-8811",TRUE,"2015","2646.72","CC BY"
"Cardiff University","","","10.1057/jors.2015.98","Palgrave Macmillan","Journal of the Operational Research Society","0160-5682",TRUE,"2015","2646.72","CC BY"
"Cardiff University","","","10.1057/sth.2015.10","Palgrave Macmillan","Social Theory and Health","","","2015","2646.72","CC BY"
"Cardiff University","","","10.1371/journal.pone.0115545","Public Library of Science","PLOS ONE","","","2015","1505.34","CC BY"
"Cardiff University","","","10.1371/journal.pone.0120101","Public Library of Science","PLOS ONE","","","2015","1241.23","CC BY"
"Cardiff University","","","10.1371/journal.pone.0124798","Public Library of Science","PLOS ONE","","","2015","1553.29","CC BY"
"Cardiff University","","","10.1371/journal.pone.0127504","Public Library of Science","PLOS ONE","","","2015","1437.14","CC BY"
"Cardiff University","","","10.1371/journal.pone.0132035","Public Library of Science","PLOS ONE","","","2015","1452.19","CC BY"
"Cardiff University","","","10.1371/journal.pone.0134417","Public Library of Science","PLOS ONE","1932-6203",FALSE,"2015","1449.35","CC BY"
"Cardiff University","","","10.1371/journal.pone.0141133","Public Library of Science","PLOS ONE","1932-6203",FALSE,"2015","1472.29","CC BY"
"Cardiff University","","","10.1371/journal.pone.0142209","Public Library of Science","PLOS ONE","1932-6203",FALSE,"2015","1498.77","CC BY"
"Cardiff University","","","10.1371/journal.pone.0144172","Public Library of Science","PLOS ONE","1932-6203",FALSE,"2015","1498.77","CC BY"
"Cardiff University","","","10.1371/journal.pone.0144864","Public Library of Science","PLOS ONE","1932-6203",FALSE,"2015","1521.96","CC BY"
"Cardiff University","","","10.1371/journal.pone.0145104","Public Library of Science","PLOS ONE","1932-6203",FALSE,"2015","1521.96","CC BY"
"Cardiff University","","","10.1371/journal.ppat.1004641","Public Library of Science","PLOS Pathogens","","","2015","2073.97","CC BY"
"","","","","","","","","","",""
"Cardiff University","","","10.1192/apt.bp.114.014035","Royal College of Psychiatrists","BJPsych Advances","2056-4686",TRUE,"2015","1240.65","None"
"","","","","","","","","","",""
"Cardiff University","","","10.1098/rsif.2014.0717","Royal Society","Journal of the Royal Society Interface","","","2015","1786.54","CC BY"
"Cardiff University","","","10.1098/rsif.2015.0066","Royal Society","Journal of the Royal Society Interface","","","2015","1985.04","CC BY"
"Cardiff University","","","10.1098/rsif.2015.0486","Royal Society","Journal of the Royal Society Interface","1742-5689",TRUE,"2015","2109.11","CC BY"
"Cardiff University","","","10.1098/rspa.2015.0107","Royal Society","Proceedings of the Royal Society A","","","2015","1985.04","CC BY"
"Cardiff University","","","10.1098/rstb.2015.0082","Royal Society","Philosophical Transactions of the Royal Society B","1364-503X",TRUE,"2015","2109.11","CC BY"
"","","","","","","","","","",""
"Cardiff University","","","10.1039/c5cc01814e","Royal Society of Chemistry","Chemical Communications","1359-7345",TRUE,"2015","2117.38","CC BY"
"","","","","","","","","","",""
"","","","","","","","","","",""
"Cardiff University","","","10.1039/c5cp00794a","Royal Society of Chemistry","Physical Chemistry Chemical Physics","1463-9076",TRUE,"2015","2117.38","CC BY"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"Cardiff University","","","10.1039/c5cy01650a","Royal Society of Chemistry","Catalysis Science & Technology","2044-4753",TRUE,"2015","2117.38","CC BY"
"","","","","","","","","","",""
"Cardiff University","","","10.1039/c5fd00079c","Royal Society of Chemistry","Faraday Discussions","1359-6640",TRUE,"2015","2117.38","CC BY"
"Cardiff University","","","10.1039/c5fd00186b","Royal Society of Chemistry","Faraday Discussions","1359-6640",TRUE,"2015","2117.38","CC BY"
"","","","","","","","","","",""
"","","","","","","","","","",""
"Cardiff University","","","10.1177/0038038515587652","Sage","Sociology","","","2015","275.70","CC BY"
"Cardiff University","","","10.1177/0038038515590756","Sage","Sociology","","","2015","275.70","Unknown"
"Cardiff University","","","10.1177/0143624415613954","Sage","Building Services Engineering Research and Technology","0143-6244",TRUE,"2015","2646.72","CC BY"
"Cardiff University","","","10.1177/0146167215594122","Sage","Personality and Social Psychology Bulletin","","","2015","275.70","CC BY"
"","","","","","","","","","",""
"","","","","","","","","","",""
"Cardiff University","","","10.1177/0308518x15605329","Sage","Environment and Planning A","0308-518X",TRUE,"2015","2646.72","CC BY-NC"
"Cardiff University","","","10.1177/0730888415580650","Sage","Work and Occupations","","","2015","275.70","CC BY"
"Cardiff University","","","10.1177/0952076715581876","Sage","Public Policy and Administration","","","2015","275.70","CC BY"
"","","","","","","","","","",""
"Cardiff University","","","10.1177/2041731415586318","Sage","Journal of Tissue Engineering","","","2015","647.90","CC BY-NC-ND"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"Cardiff University","","","10.1523/jneurosci.1152-14.2015","Society for Neuroscience","Journal of Neuroscience","","","2015","2616.13","Unknown"
"Cardiff University","PMC4659821","26609149","10.1523/jneurosci.2740-15.2015","Society for Neuroscience","Journal of Neuroscience","0270-6474",TRUE,"2015","3092.38","CC BY"
"Cardiff University","","","10.1523/jneurosci.3603-14.2015","Society for Neuroscience","Journal of Neuroscience","","","2015","2570.83","Unknown"
"Cardiff University","","","10.1523/jneurosci.4945-14.2015","Society for Neuroscience","Journal of Neuroscience","","","2015","2592.79","Unknown"
"","","","","","","","","","",""
"Cardiff University","","","10.3892/ijmm.2015.2390","Spandidos","International Journal of Molecular Medicine","1107-3756",TRUE,"2015","1985.04","CC BY-NC-ND"
"Cardiff University","","","10.3892/ijmm.2015.2434","Spandidos","International Journal of Molecular Medicine","1107-3756",TRUE,"2015","1985.04","None"
"Cardiff University","","","10.3892/ijo.2016.3339","Spandidos","International Journal of Oncology","1019-6439",TRUE,"2015","545.89","None"
"","","","","","","","","","",""
"","","","","","","","","","",""
"Cardiff University","","","10.1007/s00410-015-1117-8","Springer","Contributions to Mineralogy and Petrology","","","2015","2241.96","CC BY"
"Cardiff University","","","10.1007/s00417-015-3160-6","Springer","Graefe's Archive for Clinical and Experimental Ophthalmology","0721-832X",TRUE,"2015","2585.24","CC BY"
"Cardiff University","","","10.1007/s00430-015-0411-4","Springer","Medical Microbiology and Immunology","","","2015","2669.44","CC BY"
"Cardiff University","","","10.1007/s00526-015-0932-0","Springer","Calculus of Variations and Partial Differential Equations","0944-2669",TRUE,"2015","2682.02","CC BY"
