"PublicationID","Article Title","DOI","PMC ID","Publication Date","Article URL","Open Access Status","Copyright License","Type","Journal Title","Publisher","APC Amount","Other Payments","Entry Point","Publication Year"
"D3B808A2-0D36-410C-B7B7-42885C02719B","Model fidelity of group antenatal and postnatal care: a process analysis of the first implementation of this innovative service model in Rwanda","10.12688/gatesopenres.13090.1","Pending Publisher Submission",1/7/2020,"https://gatesopenresearch.org/articles/4-7","gold","CC-BY",,"Gates Open Research","Bill & Melinda Gates Foundation",1000,0,"Journal Finder",2020
"1347267F-F90B-48CA-A7B7-10FCA658B444","Evidence of gut enteropathy and factors associated with undernutrition among slum-dwelling adults in Bangladesh","10.1093/ajcn/nqz327","Pending Publisher Submission",1/7/2020,"https://onlinelibrary.wiley.com/doi/full/10.1111/mcn.12257",,,"Journal article","American Journal of Clinical Nutrition","Oxford University Press",5000,0,"Post submission",2020
"6B784AD9-D47B-479B-B695-37C3E8EF3B2C","Provision of Lipid-Based Nutrient Supplements to Mothers during Pregnancy and 6 Months Postpartum and to Their Infants from 6 to 18 Months Promotes Infant Gut Microbiota Diversity at 18 Months of Age but Not Microbiota Maturation in a Rural Malawian Setting: Secondary Outcomes of a Randomized Trial","10.1093/jn/nxz298","Pending Publisher Submission",1/7/2020,"https://academic.oup.com/jn/advance-article/doi/10.1093/jn/nxz298/5698017",,,"Journal article","Journal of Nutrition","Oxford University Press",5000,0,"APC Request",2020
"C9C2D2FF-F355-47C6-928F-7A4F3202B7A3","Recurrence of World Health Organization defined Fast Breathing Pneumonia among Infants, its Occurrence and Predictors in Pakistan- A Nested Case Control Analysis","10.1136/bmjopen-2019-035277","Pending Publisher Submission",1/7/2020,"https://bmjopen.bmj.com/content/10/1/e035277",,,"Journal article","BMJ Open","BMJ Publishing Group",2200,0,"APC Request",2020
"CF809EAC-A594-45DD-A579-BDAEE03CC0B4","Identification of Plasmodium falciparum proteoforms from liver stage models.","10.1186/s12936-019-3093-3","Pending Publisher Submission",1/7/2020,,"gold","CC-BY","journal article","Malaria Journal","BioMed Central",0,0,"Imported",2020
"FF2EBCBF-5BB2-4949-92CC-12D52CF227DB","Addressing diversity and complexity in the community engagement literature: The rationale for a realist review","10.12688/wellcomeopenres.15525.1","Pending Publisher Submission",1/7/2020,,"gold","CC-BY","journal article","Wellcome Open Research","F1000Research",0,0,"Imported",2020
"8A0B6865-2DD5-4793-A75E-8D076280BA30","Enhanced lipid production by Yarrowia lipolytica cultured with synthetic and waste-derived high-content volatile fatty acids under alkaline conditions","10.1186/s13068-019-1645-y","PMC6945533",1/6/2020,"https://biotechnologyforbiofuels.biomedcentral.com/articles/10.1186/s13068-019-1645-y??utm_source=other_website&utm_medium=cpm&utm_content=leaderboard&utm_campaign=BSCN_2_DD_X-molfeed_MLS","gold","CC-BY","Journal article","Biotechnology for Biofuels","BioMed Central",2450,75,"APC Request",2020
"ED6E4EB9-BDC3-4815-8786-9034A52ADA15","Photosynthesis in the fleeting shadows: An overlooked opportunity for increasing crop productivity?","10.1111/tpj.14663","Pending Publisher Submission",1/6/2020,"https://onlinelibrary.wiley.com/doi/10.1111/tpj.14663",,,,"Plant Journal","Wiley",4000,0,"Journal Finder",2020
"A0F528A1-C737-4EC2-94B5-B85D2F3F89EF","Variation in Occurrence and Aflatoxigenicity of Aspergillus flavus from Two Climatically Varied Regions in Kenya","10.3390/toxins12010034","Pending Publisher Submission",1/6/2020,"https://www.mdpi.com/2072-6651/12/1/34","gold","CC-BY",,"Toxins","MDPI",1845.34,-277.88,"Journal Finder",2020
"2D9A9D03-074C-48D3-BFAF-A13344695E9C","Cost-effectiveness of using environmental surveillance to target the roll-out typhoid conjugate vaccine.","10.1016/j.vaccine.2019.12.061","Pending Publisher Submission",1/6/2020,,"hybrid","CC-BY-NC-ND","journal article","Vaccine","Elsevier",0,0,"Imported",2020
"E7689048-AAFD-4249-AF81-82B5299B932F","Assessment of facility and health worker readiness to provide quality antenatal, intrapartum and postpartum care in rural Southern Nepal.","10.1186/s12913-019-4871-x","Pending Publisher Submission",1/6/2020,,"gold","CC-BY","journal article","BMC Health Services Research","BioMed Central",0,0,"Imported",2020
"FCE88309-4704-4A1B-8329-7E3CE80607B0","Lessons from New York City's Small Schools of Choice about High School Features that Promote Graduation for Disadvantaged Students","10.1002/pam.22192","Pending Publisher Submission",1/5/2020,,"bronze","UNKNOWN","journal article","Journal of Policy Analysis and Management","Wiley",0,0,"Imported",2020
"22294D3D-A6F2-4051-995C-60D96C08F87A","Phase 1 HIV vaccine trial to evaluate the safety and immunogenicity of HIV subtype C DNA and MF59-adjuvanted subtype C Env protein","10.1093/cid/ciz1239","Pending Publisher Submission",1/4/2020,"https://academic.oup.com/cid/advance-article/doi/10.1093/cid/ciz1239/5695901","hybrid","CC-BY","Journal article","Clinical Infectious Diseases","Oxford University Press",3859,0,"APC Request",2020
"2CEA8446-51C9-4157-83F5-DA4CA5A11146","The comparative virulence of an atoxigenic strain of Aspergillus flavus (Eurotiales: Trichocomaceae) and the commercial ICIPE 69 Metarhizium anisopliae (Hypocreales: Clavicipitaceae) to the bean leaf beetle Ootheca mutabilis (Coleoptera: Chrysomelidae)","10.1007/s42690-019-00091-w","Pending Publisher Submission",1/4/2020,,"closed","UNKNOWN","journal article","International Journal of Tropical Insect Science","NULL",0,0,"Imported",2020
"D2E99B55-4F91-45A6-A29B-47F5AD2EAEAB","Nurse and Auxiliary Nurse Midwife Response to a Coaching Intervention Aimed at Improving Adherence to Essential Birth Practices in Uttar Pradesh, India: A Secondary Analysis of the BetterBirth Trial","10.1186/s13012-019-0962-7","PMC6941293",1/3/2020,"https://implementationscience.biomedcentral.com/articles/10.1186/s13012-019-0962-7??utm_source=other_website&utm_medium=cpm&utm_content=leaderboard&utm_campaign=BSCN_2_DD_X-molfeed_MLS","gold","CC-BY","Journal article","Implementation Science","Springer Verlag",2490,75,"Post submission",2020
"37374DE0-2504-45A4-964C-0B47EF6FF2F9","Immunogenicity and safety of different dosing schedules of trivalent influenza vaccine in HIV-infected pregnant women: a randomised controlled trial","10.1016/S2352-3018(19)30322-4","Pending Publisher Submission",1/3/2020,"https://www.thelancet.com/journals/lanhiv/article/PIIS2352-3018(19)30322-4/fulltext","hybrid","CC-BY","Journal article","The Lancet HIV","Elsevier",5000,0,"Post submission",2020
"321813D9-CE6E-4F5D-8D1E-2B86E7156EF6","The use of ultrasensitive quantitative-PCR to assess the impact of primaquine on asymptomatic relapse of Plasmodium vivax infections: a randomized, controlled trial in Lao PDR.","10.1186/s12936-019-3091-5","pmc6942400",1/3/2020,,"gold","CC-BY","journal article","Malaria Journal","BioMed Central",0,0,"Imported",2020
"E03E0013-762D-4BEF-8758-F9603C79619A","Drug-resistant enteric fever worldwide, 1990 to 2018: a systematic review and meta-analysis.","10.1186/s12916-019-1443-1","pmc6941399",1/3/2020,,"gold","CC-BY","journal article","BMC Medicine","BioMed Central",0,0,"Imported",2020
"FD4C37AC-0652-44AD-9873-BA8BBB57661F","Genome-Wide Association Study Identified Candidate Genes Controlling Continuous Storage Root Formation and Bulking in Hexaploid Sweetpotato","10.1186/s12870-019-2217-9","PMC6941292",1/2/2020,"https://bmcplantbiol.biomedcentral.com/articles/10.1186/s12870-019-2217-9","gold","CC-BY",,"BMC Plant Biology","BioMed Central",2145,75,"Journal Finder",2020
"DD7AF72F-77DF-49D1-8944-31BD6D29F788","Debottlenecking mevalonate pathway for antimalarial drug precursor amorphadiene biosynthesis in Yarrowia lipolytica","10.1016/j.mec.2019.e00121","Pending Publisher Submission",1/2/2020,"https://www.sciencedirect.com/science/article/pii/S2214030119300458","gold","CC-BY","Journal article","Metabolic Engineering Communications","Elsevier",1800,0,"Post submission",2020
"33E5FB18-B867-498B-8CD4-08BFA0C255F3","Effectiveness of Interventions for Managing Acute Malnutrition in Children under Five Years of Age in Low-Income and Middle-Income Countries: A Systematic Review and Meta-Analysis","10.3390/nu12010116","Pending Publisher Submission",1/1/2020,"https://www.mdpi.com/2072-6643/12/1/116","gold","CC-BY","Journal article","Nutrients","MDPI",2050.38,-277.88,"APC Request",2020
"ED01FC3E-73D4-4B76-B4B9-7E52CC4B796D","The State of School Infrastructure in the Assembly Constituencies of Rural India: Analysis of 11 Census Indicators from Pre-Primary to Higher Education","10.3390/ijerph17010296","Pending Publisher Submission",1/1/2020,"https://www.mdpi.com/1660-4601/17/1/296/htm","hybrid","CC-BY","Journal article","International Journal of Environmental Research and Public Health","MDPI",0,0,"Post submission",2020
"FD5ADBD5-B99C-40C6-B4EC-ADD1E5401F62","Unraveling the hexaploid sweetpotato inheritance using ultra-dense multilocus mapping","10.1534/g3.119.400620","Pending Publisher Submission",1/1/2020,"https://www.g3journal.org/content/10/1/281","gold","CC-BY","Journal article","G3 (Bethesda, Md.)","Genetics Society of America",2145,0,"Post submission",2020
"16C9FCC9-5CD4-4BF2-8653-B3CD1F39B386","Relationships Between Maternal Factors and Weight Loss Attempts Among Urban Male and Female Adolescents Living in Soweto, Johannesburg, South Africa","10.1016/j.jadohealth.2019.10.015","Pending Publisher Submission",1/1/2020,"https://www.sciencedirect.com/science/article/pii/S1054139X19305245","hybrid","CC-BY","journal article","Journal of Adolescent Health","Elsevier",0,0,"Imported",2020
"174173BC-3089-4F90-B1D5-1B68F58AA6CA","The Influence of Schooling on the Stability and Mutability of Gender Attitudes: Findings From a Longitudinal Study of Adolescent Girls in Zambia","10.1016/j.jadohealth.2019.08.031","Pending Publisher Submission",1/1/2020,"https://www.sciencedirect.com/science/article/pii/S1054139X19304422","hybrid","CC-BY","journal article","Journal of Adolescent Health","Elsevier",0,0,"Imported",2020
"50836571-8001-4017-8754-2ECFCFB857EF","Shifts in Women's Paid Employment Participation During the World War II Era and Later Life Health","10.1016/j.jadohealth.2019.10.005","Pending Publisher Submission",1/1/2020,"https://www.sciencedirect.com/science/article/abs/pii/S1054139X1930504X","hybrid","CC-BY","journal article","Journal of Adolescent Health","Elsevier",0,0,"Imported",2020
"C3187221-F5FA-49A7-AAB9-A472C18AC06F","The Intersectionality of Gender and Wealth in Adolescent Hand Behavioral Outcomes in Brazil: The 1993 Pelotas Birth Cohort","10.1016/j.jadohealth.2019.08.029","Pending Publisher Submission",1/1/2020,"https://www.sciencedirect.com/science/article/pii/S1054139X19304409",,,"Journal article","Journal of Adolescent Health","Elsevier",3000,0,"Post submission",2020
"1E33ECBC-7478-43B4-8A71-15BE8B0303AE","Multi-level socioecological drivers of agrarian change: Longitudinal evidence from mixed rice-livestock-aquaculture farming systems of Bangladesh","10.1016/j.agsy.2019.102695","Pending Publisher Submission",1/1/2020,"https://www.sciencedirect.com/science/article/pii/S0308521X19306742","hybrid","CC-BY-NC-ND","journal article","Agricultural Systems","Elsevier",0,0,"Imported",2020
"8B521C2D-A08B-44D5-A2E3-E68BC68FD60C","Attitudinal acceptance of intimate partner violence among adolescents and young adults in Nigeria and Tanzania: An exploration into target reference groups","10.1016/j.jadohealth.2019.10.006","Pending Publisher Submission",1/1/2020,"https://www.jahonline.org/article/S1054-139X(19)30505-1/fulltext",,,"Journal article","Journal of Adolescent Health","Elsevier",3000,0,"Post submission",2020
"E3462787-0132-486A-8AD7-428F03F6CCC1","Parent-Related Normative Perceptions of Adolescents and Later Weight Control Behavior: Longitudinal Analysis of Cohort Data From Brazil","10.1016/j.jadohealth.2019.09.007","Pending Publisher Submission",1/1/2020,"https://www.jahonline.org/article/S1054-139X(19)30450-1/fulltext",,,"Journal article","Journal of Adolescent Health","Elsevier",3000,0,"Post submission",2020
"BB0A99CA-427A-4B5A-997C-70DA87E3A1CE","Efficient elimination of Yam mosaic virus (YMV) from white yam (Dioscorea rotundata Poir.) by cryotherapy of axillary buds","10.1016/j.sajb.2019.12.022","Pending Publisher Submission",12/31/2019,"https://www.sciencedirect.com/science/article/pii/S0254629919318587","hybrid","CC-BY","Journal article","South African Journal of Botany","Elsevier",2750,0,"Post submission",2019
"9AAF2ACC-BA5E-4DEB-8949-C3DE7CF71915","Effect of drying on the physical and chemical properties of faecal sludge for its reuse","10.1016/j.jece.2019.103652","Pending Publisher Submission",12/31/2019,"https://www.sciencedirect.com/science/article/pii/S2213343719307754","hybrid","CC-BY",,"Journal of Environmental Chemical Engineering","Elsevier",2520,0,"Journal Finder",2019
"62D9B12F-637E-4EF9-83DB-D914B756D4FE","Infection prevention preparedness and practices for female sterilization services within primary care facilities in Northern India.","10.1186/s12913-019-4778-6","pmc6937913",12/31/2019,,"gold","CC-BY","journal article","BMC Health Services Research","BioMed Central",0,0,"Imported",2019
"B81081BC-053D-4CA9-B681-4D12F8EDEBDF","Epidemiology of Cholera in Bangladesh: Findings From Nationwide Hospital-based Surveillance, 2014-2018.","10.1093/cid/ciz1075","Pending Publisher Submission",12/31/2019,,"closed","UNKNOWN","journal article","Clinical Infectious Diseases","Oxford University Press",0,0,"Imported",2019
"2C7E43DD-D02F-416D-B630-A491276FA7A0","Maternal psychosocial risk factors and lower respiratory tract infection (LRTI) during infancy in a South African birth cohort","10.1371/journal.pone.0226144","PMC6936815",12/30/2019,"https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0226144","gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",1595,0,"APC Request",2019
"2222ACA7-30F4-4C6D-A431-8473CC853D2E","Why do participants drop-out: findings from a prospective pediatric cohort for fever surveillance established at Vellore, southern India","10.1186/s12874-019-0881-y","PMC6937945",12/30/2019,"https://bmcmedresmethodol.biomedcentral.com/articles/10.1186/s12874-019-0881-y","gold","CC-BY","Journal article","BMC Medical Research Methodology","BioMed Central",2380,75,"APC Request",2019
"6E0B9EC3-2D19-45A5-97BA-59D01E50E845","The probability of a sequential Plasmodium vivax infection following asymptomatic Plasmodium falciparum and P. vivax infections in Myanmar, Vietnam, Cambodia, and Laos.","10.1186/s12936-019-3087-1","pmc6937799",12/30/2019,,"gold","CC-BY","journal article","Malaria Journal","BioMed Central",0,0,"Imported",2019
"C7E1E59B-7EC3-499C-A03B-154DD535A25A","Travel time to health facilities in areas of outbreak potential: maps for guiding local preparedness and response.","10.1186/s12916-019-1459-6","pmc6937971",12/30/2019,,"NULL","NULL","journal article","BMC Medicine","BioMed Central",0,0,"Imported",2019
"989218AC-C087-412E-A20E-5AEEC6BB74E5","Can selenium deficiency in Malawi be alleviated through consumption of agro-biofortified maize flour? Study protocol for a randomised, double-blind, controlled trial.","10.1186/s13063-019-3894-2","pmc6937860",12/30/2019,,"NULL","NULL","journal article","Trials","Springer Verlag",0,0,"Imported",2019
