institution;doi;period;euro;is_hybrid
Bill & Melinda Gates Foundation;10.1186/s12711-023-00861-8;2024;1827,85;FALSCH
Bill & Melinda Gates Foundation;10.3390/tropicalmed8120519;2024;2545,04;FALSCH
Bill & Melinda Gates Foundation;10.1002/tpg2.20419;2024;2549,85;FALSCH
Bill & Melinda Gates Foundation;10.1111/mcn.13606;2024;3262,71;FALSCH
Bill & Melinda Gates Foundation;10.7189/jogh.13.04098;2023;3012,84;FALSCH
Bill & Melinda Gates Foundation;10.1002/psp4.13090;2024;3600,86;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12939-023-02051-w;2024;2909,92;FALSCH
Bill & Melinda Gates Foundation;10.1128/spectrum.04717-22;2023;3083,77;FALSCH
Bill & Melinda Gates Foundation;10.1007/s00122-023-04508-6;2024;4095,78;WAHR
Bill & Melinda Gates Foundation;10.3390/pharmaceutics15122759;2024;2280,5;FALSCH
Bill & Melinda Gates Foundation;10.3389/fanim.2023.1233570;2023;1170,41;FALSCH
Bill & Melinda Gates Foundation;10.12688/f1000research.142395.1;2023;1291,17;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12884-023-06099-y;2024;2316,99;FALSCH
Bill & Melinda Gates Foundation;10.1093/g3journal/jkad278;2023;2365,34;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0000910;2024;1924,02;FALSCH
Bill & Melinda Gates Foundation;10.1080/21645515.2023.2289242;2024;3015,95;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12905-023-02758-6;2024;2453,82;FALSCH
Bill & Melinda Gates Foundation;10.1186/s41043-023-00472-5;2023;2280,96;FALSCH
Bill & Melinda Gates Foundation;10.1186/s40249-023-01150-8;2023;2372,57;FALSCH
Bill & Melinda Gates Foundation;10.1128/spectrum.03107-23;2024;2988,53;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpubh.2023.1253798;2023;3000,35;FALSCH
Bill & Melinda Gates Foundation;10.1080/22221751.2023.2278899;2024;2714,36;FALSCH
Bill & Melinda Gates Foundation;10.3389/fped.2023.1278104;2023;3000,35;FALSCH
Bill & Melinda Gates Foundation;10.3389/fsufs.2023.1305799;2023;1978,56;FALSCH
Bill & Melinda Gates Foundation;10.3390/agriculture13122249;2024;2453,82;FALSCH
Bill & Melinda Gates Foundation;10.3389/fimmu.2023.1306449;2023;3065,37;FALSCH
Bill & Melinda Gates Foundation;10.1007/s00436-023-08053-5;2024;4101,45;WAHR
Bill & Melinda Gates Foundation;10.12688/gatesopenres.15088.1;2023;817,43;FALSCH
Bill & Melinda Gates Foundation;10.3389/fitd.2023.1282218;2023;1932,11;FALSCH
Bill & Melinda Gates Foundation;10.3389/fgene.2023.1273975;2023;3000,35;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.15036.1;2023;1080,94;FALSCH
Bill & Melinda Gates Foundation;10.4269/ajtmh.22-0618;2023;2623,74;WAHR
Bill & Melinda Gates Foundation;10.4269/ajtmh.22-0725;2023;2387,63;WAHR
Bill & Melinda Gates Foundation;10.3389/fimmu.2023.1307429;2023;3065,37;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41467-023-43703-3;2024;5920,18;FALSCH
Bill & Melinda Gates Foundation;10.3390/foods12244377;2024;2736,6;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41390-023-02927-1;2024;4624,85;WAHR
Bill & Melinda Gates Foundation;10.3390/antibiotics12121701;2024;2736,6;FALSCH
Bill & Melinda Gates Foundation;10.3389/fsufs.2023.1254000;2023;1932,11;FALSCH
Bill & Melinda Gates Foundation;10.3390/vaccines11121808;2024;2545,04;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.eclinm.2023.102313;2023;4644,5;FALSCH
Bill & Melinda Gates Foundation;10.1016/s1473-3099(23)00519-4;2023;5941,22;WAHR
Bill & Melinda Gates Foundation;10.1016/j.aprim.2023.102840;2024;1196,15;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.diagmicrobio.2023.116160;2024;2833,17;WAHR
Bill & Melinda Gates Foundation;10.1016/s2468-2667(23)00248-7;2024;5282,49;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.xpro.2023.102576;2023;1432,58;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.vaccine.2023.11.029;2023;3111,82;WAHR
Bill & Melinda Gates Foundation;10.1016/j.ijid.2023.09.003;2023;2387,63;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ijid.2023.10.005;2023;2328,63;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.idm.2023.09.001;2023;955,05;FALSCH
Bill & Melinda Gates Foundation;10.2196/44705;2023;2516,12;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ijid.2023.10.016;2023;2322,25;FALSCH
Bill & Melinda Gates Foundation;10.3168/jds.2022-23135;2023;3342,68;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jafr.2023.100817;2023;1760,44;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jadohealth.2023.07.017;2023;3123,01;WAHR
Bill & Melinda Gates Foundation;10.1016/j.isci.2023.108456;2023;2926,04;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.isci.2023.108336;2023;2926,04;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2023-013498;2023;3966,5;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.celrep.2023.113494;2024;4990,03;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.celrep.2023.113530;2024;4990,03;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.cels.2023.11.007;2024;8133,93;WAHR
Bill & Melinda Gates Foundation;10.1016/j.jvacx.2023.100380;2023;1814,6;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41430-023-01346-z;2023;4469,73;WAHR
Bill & Melinda Gates Foundation;10.1136/bmjgh-2023-012675;2023;4715,89;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2666-5247(23)00214-8;2023;5573,4;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2022-071037;2024;2636,26;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2022-071198;2024;2641,24;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2023-078222;2023;2654,61;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2023-077717;2023;3254,64;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2023-079029;2023;2654,61;FALSCH
Bill & Melinda Gates Foundation;10.1111/mcn.13577;2024;3262,71;FALSCH
Bill & Melinda Gates Foundation;10.1111/mcn.13598;2024;3262,71;FALSCH
Bill & Melinda Gates Foundation;10.1111/mcn.13585;2024;3262,71;FALSCH
Bill & Melinda Gates Foundation;10.1111/mcn.13588;2024;3262,71;FALSCH
Bill & Melinda Gates Foundation;10.1111/mcn.13604;2024;3262,71;FALSCH
Bill & Melinda Gates Foundation;10.1111/mcn.13603;2024;3262,71;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.xgen.2023.100443;2023;4133,61;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.chom.2023.11.007;2024;8298,44;WAHR
Bill & Melinda Gates Foundation;10.1016/j.cdnut.2023.102041;2024;3655,7;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(23)00539-9;2024;5359,51;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(23)00516-8;2024;5359,51;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjoq-2023-002443;2023;2649,55;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.gfs.2023.100720;2023;3399,79;WAHR
Bill & Melinda Gates Foundation;10.1016/j.gfs.2023.100722;2023;3502,25;WAHR
Bill & Melinda Gates Foundation;10.3389/fpubh.2023.1287678;2023;3079,89;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0002059;2024;1924,02;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.onehlt.2023.100590;2023;1056,99;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.onehlt.2023.100586;2023;2098,15;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.onehlt.2023.100591;2023;1907,41;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(23)00448-5;2023;5369,04;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.xpro.2023.102563;2023;716,29;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41591-023-02658-0;2023;10737,85;WAHR
Bill & Melinda Gates Foundation;10.1038/s41591-023-02629-5;2023;10708,62;WAHR
Bill & Melinda Gates Foundation;10.1016/j.jvacx.2023.100366;2023;1867,1;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jvacx.2023.100370;2023;1867,1;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jvacx.2023.100368;2023;1867,1;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jvacx.2023.100385;2023;1719,09;FALSCH
Bill & Melinda Gates Foundation;10.1093/inthealth/ihad073;2023;2512,03;WAHR
Bill & Melinda Gates Foundation;10.1186/s12284-023-00677-6;2024;2636,26;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.scitotenv.2023.166067;2023;3538,15;WAHR
Bill & Melinda Gates Foundation;10.1016/j.scitotenv.2023.166767;2023;3619,64;WAHR
Bill & Melinda Gates Foundation;10.1016/j.onehlt.2023.100594;2023;953,7;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12936-023-04807-9;2024;2453,82;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12711-023-00854-7;2024;1997,72;FALSCH
Bill & Melinda Gates Foundation;10.3389/fmicb.2023.1307859;2023;3065,37;FALSCH
Bill & Melinda Gates Foundation;10.3389/fimmu.2023.1255676;2023;3000,35;FALSCH
Bill & Melinda Gates Foundation;10.2196/49578;2023;1914,8;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0002057;2024;1924,02;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41467-023-43047-y;2024;5920,18;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0279677;2024;1658,32;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0289693;2023;1689,73;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0011642;2023;2480,16;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0011713;2023;2480,16;FALSCH
Bill & Melinda Gates Foundation;10.1057/s41599-023-02403-5;2024;1450,4;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12913-023-10211-5;2023;2830,59;FALSCH
Bill & Melinda Gates Foundation;10.3390/microorganisms11122888;2024;2545,04;FALSCH
Bill & Melinda Gates Foundation;10.1128/spectrum.02711-23;2023;2735,43;FALSCH
Bill & Melinda Gates Foundation;10.1080/16549716.2023.2279856;2024;2184,28;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13063-023-07762-7;2024;2180,16;FALSCH
Bill & Melinda Gates Foundation;10.1001/jamanetworkopen.2023.44691;2023;2829,75;FALSCH
Bill & Melinda Gates Foundation;10.3390/vaccines11121773;2024;2444,7;FALSCH
Bill & Melinda Gates Foundation;10.3390/vaccines11121776;2024;2545,04;FALSCH
Bill & Melinda Gates Foundation;10.1186/s40249-023-01161-5;2024;2030,67;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12889-023-17082-9;2024;2675,3;FALSCH
Bill & Melinda Gates Foundation;10.1007/s11627-023-10397-7;2023;3288,62;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.ppat.1011825;2024;2602,01;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0291937;2023;1827,02;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-023-47889-w;2024;2271,38;FALSCH
Bill & Melinda Gates Foundation;10.3390/v15122321;2024;2453,82;FALSCH
Bill & Melinda Gates Foundation;10.3389/fmicb.2023.1282894;2023;3014,56;FALSCH
Bill & Melinda Gates Foundation;10.1111/mcn.13587;2023;3316,17;FALSCH
Bill & Melinda Gates Foundation;10.3390/vaccines11121743;2024;2545,04;FALSCH
Bill & Melinda Gates Foundation;10.3389/fimmu.2023.1286903;2023;3000,35;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0002594;2024;1924,02;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41586-023-06639-8;2023;11066,22;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1004271;2024;5772,06;FALSCH
Bill & Melinda Gates Foundation;10.3389/fped.2023.1288376;2023;1950,69;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0001742;2024;1924,02;FALSCH
Bill & Melinda Gates Foundation;10.1002/osp4.715;2023;3000,35;FALSCH
Bill & Melinda Gates Foundation;10.3390/toxics11120949;2024;2453,82;FALSCH
Bill & Melinda Gates Foundation;10.3389/fmicb.2023.1214148;2023;3000,35;FALSCH
Bill & Melinda Gates Foundation;10.3389/fmicb.2023.1275918;2023;3014,56;FALSCH
Bill & Melinda Gates Foundation;10.1080/26410397.2023.2274667;2024;1754,74;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13644.2;2022;2950,35;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0293479;2023;1792,78;FALSCH
Bill & Melinda Gates Foundation;10.3390/vaccines11111729;2024;2545,04;FALSCH
Bill & Melinda Gates Foundation;10.1111/pbi.14231;2023;3474,09;FALSCH
Bill & Melinda Gates Foundation;10.1093/ckj/sfad279;2023;2869,58;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0293101;2024;1768,27;FALSCH
Bill & Melinda Gates Foundation;10.3389/feduc.2023.1265501;2023;1175,96;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12916-023-03128-7;2024;3457,24;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpubh.2023.1202966;2023;3014,56;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0283935;2023;1687,79;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0279528;2024;1658,32;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.14591.2;2023;1074,05;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0011748;2023;2480,16;FALSCH
Bill & Melinda Gates Foundation;10.1093/ofid/ofad583;2023;4806,76;FALSCH
Bill & Melinda Gates Foundation;10.3389/fped.2023.1264527;2023;3014,56;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0001912;2023;1950,69;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0002559;2023;1950,69;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0011632;2023;2322,25;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13063-023-07771-6;2024;1076,4;FALSCH
Bill & Melinda Gates Foundation;10.3390/pathogens12111358;2024;2545,04;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41467-023-42998-6;2024;5920,18;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjnph-2023-000758;2023;2403,14;FALSCH
Bill & Melinda Gates Foundation;10.1007/s10995-023-03821-2;2023;3838,25;WAHR
Bill & Melinda Gates Foundation;10.3389/fgwh.2023.1198738;2023;1885,27;FALSCH
Bill & Melinda Gates Foundation;10.3389/fagro.2023.1285880;2023;1941,26;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0011695;2024;2446,25;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-023-46076-1;2023;2354,25;FALSCH
Bill & Melinda Gates Foundation;10.3390/biology12111423;2024;1131,13;FALSCH
Bill & Melinda Gates Foundation;10.1007/s10722-023-01793-4;2023;3288,62;WAHR
Bill & Melinda Gates Foundation;10.3390/vaccines11111709;2024;2545,04;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13006-023-00594-w;2023;2464,17;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41467-023-43087-4;2023;5945,16;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0293521;2023;1681,31;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0294185;2024;1768,27;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0294285;2024;1768,27;FALSCH
Bill & Melinda Gates Foundation;10.3390/vaccines11111703;2024;2545,04;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.ppat.1011772;2024;2602,01;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-023-46938-8;2023;2280,96;FALSCH
Bill & Melinda Gates Foundation;10.1002/tpg2.20403;2023;2275,81;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13006-023-00597-7;2024;2453,82;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13963.2;2023;1071,8;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0011723;2024;2446,25;FALSCH
Bill & Melinda Gates Foundation;10.1126/sciadv.adi2364;2023;4243,73;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12936-023-04775-0;2023;2585,24;FALSCH
Bill & Melinda Gates Foundation;10.3389/fgene.2023.1282673;2023;3014,56;FALSCH
Bill & Melinda Gates Foundation;10.1021/acs.est.3c05731;2024;2741,78;WAHR
Bill & Melinda Gates Foundation;10.3389/fpls.2023.1270963;2023;3014,56;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0293586;2023;1681,31;FALSCH
Bill & Melinda Gates Foundation;10.3390/microorganisms11112689;2024;1979,47;FALSCH
Bill & Melinda Gates Foundation;10.1099/mgen.0.001123;2023;2886,35;FALSCH
Bill & Melinda Gates Foundation;10.3389/fenvs.2023.1278087;2023;1885,27;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.isci.2023.108254;2023;2934,07;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.xplc.2023.100742;2023;2554,48;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.vaccine.2023.11.045;2024;3061,65;WAHR
Bill & Melinda Gates Foundation;10.1016/j.vaccine.2023.11.031;2024;3061,65;WAHR
Bill & Melinda Gates Foundation;10.4269/ajtmh.23-0220;2023;2800,65;WAHR
Bill & Melinda Gates Foundation;10.1016/j.worlddev.2023.106367;2023;3752,87;WAHR
Bill & Melinda Gates Foundation;10.1016/j.foodpol.2023.102530;2023;3045,84;WAHR
Bill & Melinda Gates Foundation;10.1016/j.lana.2023.100618;2023;1857,8;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2468-2667(23)00185-8;2023;5383,78;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.stemcr.2023.10.001;2023;3529,82;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.vaccine.2023.09.003;2023;1894,36;WAHR
Bill & Melinda Gates Foundation;10.1016/j.vaccine.2023.10.041;2023;3111,82;WAHR
Bill & Melinda Gates Foundation;10.1016/j.vaccine.2023.09.040;2023;3111,82;WAHR
Bill & Melinda Gates Foundation;10.1016/j.vaccine.2023.11.008;2023;3251,15;WAHR
Bill & Melinda Gates Foundation;10.1016/j.jiph.2023.08.011;2023;1910,1;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jadohealth.2023.06.016;2023;3052,71;WAHR
Bill & Melinda Gates Foundation;10.1016/j.isci.2023.108357;2023;2926,04;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.celrep.2023.113330;2023;5071,79;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.foodpol.2023.102546;2024;3079,93;WAHR
Bill & Melinda Gates Foundation;10.1016/j.foodpol.2023.102567;2023;3037,5;WAHR
Bill & Melinda Gates Foundation;10.1016/s2214-109x(23)00416-3;2023;5383,78;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(23)00378-9;2023;5383,78;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(23)00421-7;2023;5383,78;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(23)00379-0;2023;5383,78;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.scitotenv.2023.165235;2023;3442,42;WAHR
Bill & Melinda Gates Foundation;10.3389/fhort.2023.1290521;2023;1987,93;FALSCH
Bill & Melinda Gates Foundation;10.4269/ajtmh.23-0298;2023;2329,18;WAHR
Bill & Melinda Gates Foundation;10.1136/bmjgh-2023-012204;2023;4083,41;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2023-012562;2023;4098,95;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2023-012673;2023;4084,27;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2023-012953;2023;4121,9;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2023-012987;2023;4827,86;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2023-013378;2023;4083,41;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2023-013480;2023;4083,41;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2666-5247(23)00213-6;2023;5868,14;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2022-071283;2023;2628,78;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2023-071791;2023;3250,76;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjpo-2023-002229;2023;2046,42;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.xcrm.2023.101258;2023;5071,79;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0002531;2023;1950,69;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0002532;2023;1950,69;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.chembiol.2023.07.011;2023;8499,95;WAHR
Bill & Melinda Gates Foundation;10.1016/j.antiviral.2023.105718;2023;3474,31;WAHR
Bill & Melinda Gates Foundation;10.1002/pld3.540;2023;1810,6;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.advnut.2023.100149;2023;4644,5;WAHR
Bill & Melinda Gates Foundation;10.1128/mbio.01887-23;2023;3894,67;FALSCH
Bill & Melinda Gates Foundation;10.3389/fvets.2023.1288199;2023;3079,89;FALSCH
Bill & Melinda Gates Foundation;10.3389/fimmu.2023.1291664;2023;3079,89;FALSCH
Bill & Melinda Gates Foundation;10.3389/fsufs.2023.1241850;2023;1941,26;FALSCH
Bill & Melinda Gates Foundation;10.1080/14735903.2023.2270233;2024;1891,82;FALSCH
Bill & Melinda Gates Foundation;10.1186/s40249-023-01149-1;2023;2372,57;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpls.2023.1280321;2023;3046,05;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpls.2023.1282221;2023;3014,56;FALSCH
Bill & Melinda Gates Foundation;10.1038/s42003-023-05444-3;2023;3380,22;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12913-023-10107-4;2023;2409,21;FALSCH
Bill & Melinda Gates Foundation;10.3389/fimmu.2023.1229051;2023;3014,56;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pgph.0001885;2023;1950,69;FALSCH
Bill & Melinda Gates Foundation;10.3390/v15112164;2024;2189,28;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13071-023-06014-6;2023;2555,78;FALSCH
Bill & Melinda Gates Foundation;10.3389/fgene.2023.1266402;2023;3014,56;FALSCH
Bill & Melinda Gates Foundation;10.3389/fbioe.2023.1261123;2023;3014,56;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpls.2023.1104751;2023;3015,37;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13063-023-07724-z;2023;1909,47;FALSCH
Bill & Melinda Gates Foundation;10.3390/insects14110837;2024;2344,35;FALSCH
Bill & Melinda Gates Foundation;10.3389/fgeed.2023.1289416;2023;634,64;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12889-023-16982-0;2023;2830,59;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41541-023-00755-2;2023;3325,28;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0292121;2023;1713,42;FALSCH
Bill & Melinda Gates Foundation;10.3389/fped.2023.1280746;2023;3079,89;FALSCH
Bill & Melinda Gates Foundation;10.3390/metabo13111107;2024;1979,47;FALSCH
