PublicationID,Title,Publisher,Journal title,Currency,APC,Color Charg,Page Charge,Admin Fee,Supplementary Charge,Author Alterations,Figure Reshoots,Other,Amount paid,Date Payment Completed,Date Published
62720B0F-C163-459C-B5DD-D503E280A83B,Plasmodial kinase inhibitors - License to cure?,American Chemical Society,Journal of Medicinal Chemistry,USD,3000,0,0,0,0,0,0,0,3000,2018-07-16T01:53:00.000+02:00,2018-05-17T02:55:00.000+02:00
3E88A8C3-9FFE-41C5-AFC9-978776A3EE5B,"7-Substituted 2-nitro-5,6-dihydroimidazo[2,1-b][1,3]oxazines: novel antitubercular agents lead to a new preclinical candidate for visceral leishmaniasis",American Chemical Society,Journal of Medicinal Chemistry,USD,3000,0,0,0,0,0,0,0,3000,2018-07-16T01:49:00.000+02:00,2018-05-01T02:05:00.000+02:00
6D699084-D323-40CD-99F8-06B4CD3B6C91,Development of a Potent Inhibitor of the Plasmodium Proteasome with Reduced Mammalian Toxicity,American Chemical Society,Journal of Medicinal Chemistry,USD,3000,0,0,0,0,0,0,0,3000,2017-12-08T14:24:31.503+01:00,2017-08-10T00:00:00.000+02:00
E9763B5C-DDB4-47D4-B2D7-A1A4A21F2E02,Target Validation and Identification of Novel Boronate Inhibitors of the Plasmodium falciparum Proteasome,American Chemical Society,Journal of Medicinal Chemistry,USD,3000,0,0,0,0,0,0,0,3000,2019-01-03T09:48:00.000+01:00,2018-11-21T03:34:00.000+01:00
0BAF8A99-6CC1-4BBA-A8BA-ACC597D1311A,Discovery and Structureâ€“Activity-Relationship Study of N-Alkyl-5-hydroxypyrimidinone Carboxamides as Novel Antitubercular Agents Targeting Decaprenylphosphoryl-Î²-d-ribose 2â€²-Oxidase,American Chemical Society,Journal of Medicinal Chemistry,USD,3000,0,0,0,0,0,0,0,3000,2019-01-03T09:47:00.000+01:00,2018-10-10T02:47:00.000+02:00
867211F3-EC99-4CA3-92D5-0DEDAE9F25CB,"Identification of Morpholino Thiophenes as Novel Mycobacterium tuberculosis Inhibitors, Targeting QcrB",American Chemical Society,Journal of Medicinal Chemistry,USD,3000,0,0,0,0,0,0,0,3000,2018-10-09T02:05:00.000+02:00,2018-06-26T01:45:00.000+02:00
D7A661CE-182C-4B5E-8ED2-5F41D569D081,Structure-Guided Drug Design of 6-Substituted Adenosine Analogs as Potent Inhibitors of Mycobacterium tuberculosis Adenosine Kinase,American Chemical Society,Journal of Medicinal Chemistry,USD,3000,0,0,0,0,0,0,0,3000,2019-04-08T04:26:00.000+02:00,2019-04-08T04:27:00.000+02:00
34F129DA-ADEB-4C02-8E8A-34F3D3DE2FFB,Boron-Pleuromutilins as Anti-Wolbachia Agents with Potential for Treatment of Onchocerciasis and Lymphatic Filariasis,American Chemical Society,Journal of Medicinal Chemistry,USD,3000,0,0,0,0,0,0,0,3000,2019-04-08T04:27:00.000+02:00,2019-02-07T01:45:00.000+01:00
A6F42DFA-99D5-4E38-AE9A-E222F379196C,Antibacterial Oligomeric Polyphenols from the Green Alga <i>Cladophora socialis</i>,American Chemical Society,Journal of Organic Chemistry,USD,3000,0,0,0,0,0,0,0,3000,2019-04-08T04:31:00.000+02:00,2019-03-25T02:08:00.000+01:00
98BFCAF3-7615-489F-970B-B04A9BE9E59B,Stereocontrolled synthesis of -xylofuranosides using a conformationally-restricted donor,American Chemical Society,Journal of Organic Chemistry,USD,3000,0,0,0,0,0,0,0,3000,2018-07-16T01:54:00.000+02:00,2018-06-13T03:06:00.000+02:00
09D57E07-3A21-4B11-B06B-ADDCE7B43B89,Metabolomics Reveals Aryl Hydrocarbon Receptor Activation Induces Liver and Mammary Gland Metabolic Dysfunction in Lactating Mice,American Chemical Society,Journal of Proteome Research,USD,3000,0,0,0,0,0,0,0,3000,2018-07-16T01:51:00.000+02:00,2018-03-09T02:19:00.000+01:00
8AC7F972-1EEE-4B76-8568-152EB4519EDD,Improved Prediction of Bovine Leucocyte Antigens (BoLA) Presented Ligands by Use of Mass-Spectrometry-Determined Ligand and in Vitro Binding Data,American Chemical Society,Journal of Proteome Research,USD,3000,0,0,0,0,0,0,0,3000,2018-01-04T23:00:00.000+01:00,2018-01-05T10:06:00.000+01:00
0E6BFB4E-31F9-43F2-850B-DED3C2EAC0E0,"Synthesis of a Bicyclic Azetidine with In Vivo Antimalarial Activity Enabled by Stereospecific, Directed C(sp3)â€“H Arylation",American Chemical Society,Journal of the American Chemical Society,USD,3000,0,0,0,0,0,0,0,3000,2017-12-08T14:25:46.137+01:00,2017-08-16T00:00:00.000+02:00
494A82C7-25ED-45D2-9B10-EF017C70A0EC,Characterization of Proteinâ€“Protein Interfaces in Large Complexes by Solid-State NMR Solvent Paramagnetic Relaxation Enhancements,American Chemical Society,Journal of the American Chemical Society,USD,3000,0,0,0,0,0,0,0,3000,2017-12-08T14:26:53.170+01:00,2017-09-06T00:00:00.000+02:00
43DE848B-DE38-42E9-913D-59349C8D824D,Solid-State NMR Provides Evidence for Small-Amplitude Slow Domain Motions in a Multispanning Transmembrane Î±-Helical Protein,American Chemical Society,Journal of the American Chemical Society,USD,3000,0,0,0,0,0,0,0,3000,2017-08-25T00:17:07.167+02:00,2017-06-14T00:00:00.000+02:00
517D5C86-8A60-4330-8167-B64C330FFABB,The major G-quadruplex form of HIV-1 LTR reveals a (3+1) folding topology containing a stem-loop,American Chemical Society,Journal of the American Chemical Society,USD,3000,0,0,0,0,0,0,0,3000,2018-10-09T02:02:00.000+02:00,2018-10-03T02:00:00.000+02:00
27A2C3D0-72F7-4F0A-8617-24DE7BC2CDB9,How To Obtain Six Different Superwettabilities on a Same Microstructured Pattern: Relationship between Various Superwettabilities in Different Solid/Liquid/Gas Systems,American Chemical Society,Langmuir,USD,3000,0,0,0,0,0,0,0,3000,2019-04-08T04:30:00.000+02:00,2019-01-04T12:15:00.000+01:00
3549AF73-2C98-4034-9C1C-7738C95EFEE8,"Polymer nanocoating of amorphous drugs for improving stability, dissolution, powder flow, and tabletability: The case of chitosan-coated indomethacin",American Chemical Society,Molecular Pharmaceutics,USD,3000,0,0,0,0,0,0,0,3000,2019-04-08T04:30:00.000+02:00,2019-01-22T12:25:00.000+01:00
28C03FD1-F201-4A2D-8A18-91854A06F4BC,Impact of Ferroquine on the Solubilization of Artefenomel (OZ439) during in Vitro Lipolysis in Milk and Implications for Oral Combination Therapy for Malaria,American Chemical Society,Molecular Pharmaceutics,USD,3000,0,0,0,0,0,0,0,3000,2019-04-08T04:29:00.000+02:00,2019-03-04T01:49:00.000+01:00
65F86CBA-76D5-4B2F-9278-746A02D50F2B,Design and Solidification of Fast-Releasing Clofazimine Nanoparticles for Treatment of Cryptosporidiosis,American Chemical Society,Molecular Pharmaceutics,USD,3000,0,0,0,0,0,0,0,3000,2017-12-08T14:26:36.247+01:00,2017-09-20T00:00:00.000+02:00
A67AF95E-402A-4568-B8AA-763BB5B5F581,In Vivo Pulmonary Delivery and Magnetic-Targeting of Dry Powder Nano-in-Microparticles,American Chemical Society,Molecular Pharmaceutics,USD,3000,0,0,0,0,0,0,0,3000,2018-01-04T23:00:00.000+01:00,2016-12-04T10:08:00.000+01:00
204EC36F-4C72-4ABD-A8DB-7916DB37880B,The curious case of the OZ439 mesylate salt â€“ an amphiphilic antimalarial drug with diverse solution and solid state structures,American Chemical Society,Molecular Pharmaceutics,USD,3000,0,0,0,0,0,0,0,3000,2018-04-20T12:45:00.000+02:00,2018-03-20T03:00:00.000+01:00
63BC991B-D4BA-4BF3-AE24-20FC7E8FA8D9,Interactions of artefenomel (OZ-439) with milk during digestion: insights into digestion-driven solubilization and polymorphic transformations,American Chemical Society,Molecular Pharmaceutics,USD,3000,0,0,0,0,0,0,0,3000,2018-07-16T01:55:00.000+02:00,2018-06-22T03:14:00.000+02:00
6C4B8999-D090-4A44-B0DC-22B3B2B1DC87,Detection of Sub-fM DNA with Target Recycling and Self-Assembly Amplification on Graphene Field Effect Biosensors,American Chemical Society,Nano Letters,USD,3000,0,0,0,0,0,0,0,3000,2018-07-16T01:53:00.000+02:00,2018-05-16T02:59:00.000+02:00
E1C7008B-90AD-4314-8D61-99D73F367EE7,Ni-Catalyzed Electrochemical Decarboxylative Câ€“C Couplings in Batch and Continuous Flow,American Chemical Society,Organic Letters,USD,3000,0,0,0,0,0,0,0,3000,2018-04-20T12:49:00.000+02:00,2018-03-02T02:20:00.000+01:00
C9FD43EF-C79C-4DB6-A2A5-9808CF8542C5,"A Mild, DNA-Compatible Nitro Reduction Using B2(OH)4",American Chemical Society,Organic Letters,USD,3000,0,0,0,0,0,0,0,3000,2019-04-08T04:31:00.000+02:00,2019-03-12T01:52:00.000+01:00
92FA32B2-B53C-4F72-AB3E-5039D225BAFD,Continuous Photo-Oxidation in a Vortex Reactor: Efficient Operations Using Air Drawn from the Laboratory,American Chemical Society,Organic Process Research and Development,USD,3000,0,0,0,0,0,0,0,3000,2017-08-25T00:19:21.473+02:00,2017-07-03T00:00:00.000+02:00
8BD5A1E6-E76F-4FC0-8712-6F00220DF319,"A Practical Synthesis of the Bicyclic Darunavir Sidechain: (3R,3aS,6aR)-Hexahydrofuro[2,3-b]furan-3-ol from Monopotassium Isocitrate",American Chemical Society,Organic Process Research and Development,USD,3000,0,0,0,0,0,0,0,3000,2017-01-24T23:00:00.000+01:00,2016-12-14T00:00:00.000+01:00
6864F32C-66C7-4EB3-9B7A-0E6E7BBD7891,Bench-Stable Nickel Precatalysts with Heck-type Activation,American Chemical Society,Organometallics,USD,3000,0,0,0,0,0,0,0,3000,2018-10-09T02:06:00.000+02:00,2018-08-09T02:13:00.000+02:00
66D50FB9-722F-44F0-8F5C-ABE74E9AE16C,Polarization-controlled microgroove arrays induced by femtosecond laser pulses,American Institute of Physics,Journal of Applied Physics,USD,2200,0,0,0,0,0,0,0,2200,2018-05-29T10:00:00.000+02:00,
49BAB357-5673-40D3-ACF3-2459BBEEB7CA,"The Burden of Cardiovascular Diseases Among US States, 1990-2016",American Medical Association,JAMA Cardiology,USD,5000,0,0,0,0,0,0,0,5000,2018-04-03T03:56:00.000+02:00,
6FE81001-89B9-447E-8869-9B5182464609,Global Skin Disease Morbidity and Mortality: An Update From the Global Burden of Disease Study 2013,American Medical Association,JAMA Dermatology,USD,5000,0,0,0,0,0,0,0,5000,2017-07-03T23:00:00.000+02:00,2017-03-01T00:00:00.000+01:00
71AC5F02-BF32-48EF-AECE-186FADF587E9,"Assessment of Inequalities in Coverage of Essential Reproductive, Maternal, Newborn, Child, and Adolescent Health Interventions in Kenya",American Medical Association,JAMA Network Open,USD,3000,0,0,0,0,0,0,0,3000,2018-10-22T15:30:00.000+02:00,2018-12-28T02:07:00.000+01:00
B7D12C81-17DA-495D-8234-238A6D1EDA45,"Association of Adverse Effects of Medical Treatment with Mortality in the United States: A Secondary Analysis of the Global Burden of Diseases, Injuries, and Risk Factors Study",American Medical Association,JAMA Network Open,USD,3000,0,0,0,0,0,0,0,3000,2018-12-11T10:57:00.000+01:00,2019-01-18T03:34:00.000+01:00
486B6E40-2CF7-4BFE-88FE-3CE1DF6ED23D,"Association of Infants Exposed to Prenatal Zika Virus Infection With Their Clinical, Neurologic, and Developmental Status Evaluated Via the General Movement Assessment Tool",American Medical Association,JAMA Network Open,USD,3000,0,0,0,0,0,0,0,3000,2019-02-13T03:05:00.000+01:00,2019-01-18T08:44:00.000+01:00
E06F6C5C-2115-4D96-A1E5-60AB16806741,"The burden of primary liver cancer and underlying etiologies from 1990 to 2015 at the global,regional, and national level:results from the Global Burden of Disease Study 2015",American Medical Association,JAMA Oncology,USD,5000,0,0,0,0,0,0,0,5000,2017-08-26T22:36:53.533+02:00,2017-05-30T00:00:00.000+02:00
AF43838F-BD5B-4D76-A7CD-EECBC79420D0,"Global, Regional, and National Cancer Incidence, Mortality,Years of Life Lost, Years Lived With Disability, and Disability-Adjusted Life-years for 29 Cancer Groups, 1990 to 2016:A Systematic Analysis for the Global Burden of Disease Study",American Medical Association,JAMA Oncology,USD,5000,0,0,0,0,0,0,0,5000,2018-05-18T01:44:00.000+02:00,2016-12-03T01:47:00.000+01:00
60E1713E-59AD-45B9-91DF-A6B933276291,Global Burden of Multiple Myeloma,American Medical Association,JAMA Oncology,USD,5000,0,0,0,0,0,0,0,5000,2018-05-18T01:49:00.000+02:00,2018-05-16T01:49:00.000+02:00
54AD7987-FACC-48EF-B916-FC483FF9437F,Rotavirus Vaccination and the Global Burden of Rotavirus Diarrhea Among Children Younger Than 5 Years,American Medical Association,JAMA Pediatrics,USD,5000,0,0,0,0,0,0,0,5000,2018-06-15T12:04:00.000+02:00,
5B6F423A-A0B3-40BD-9041-7A10BF429540,"A Multi-Component, Preschool-to-3rd Grade Preventive Intervention and Educational Attainment at Age 35",American Medical Association,JAMA Pediatrics,USD,5000,0,0,0,0,0,0,0,5000,2017-12-01T15:32:58.680+01:00,2018-01-29T00:00:00.000+01:00
98416453-85CB-41B9-AC8E-A52AA874BCDE,Child and Adolescent Health From 1990 to 2015,American Medical Association,JAMA Pediatrics,USD,5000,0,0,0,0,0,0,0,5000,2017-07-10T23:00:00.000+02:00,2017-04-03T00:00:00.000+02:00
D2034094-E116-44D0-8BF7-F0A6C31922AA,"Child and adolescent health 1990 to 2017: Findings from the Global Burden of Diseases, Injuries, and Risk Factors (GBD) 2017 Study",American Medical Association,JAMA Pediatrics,USD,5000,0,0,0,0,0,0,0,5000,2019-02-22T02:30:00.000+01:00,2017-04-03T10:35:00.000+02:00
65C8BE2B-FD3F-4552-8511-0F5CB0F341AD,Placebo vs Amoxicillin for Nonsevere Fast-Breathing Pneumonia in Malawian Children Aged 2 to 59 Months,American Medical Association,JAMA Pediatrics,USD,5000,0,0,0,0,0,0,0,5000,2018-10-09T01:32:00.000+02:00,2018-11-12T09:53:00.000+01:00
9B061577-7B37-4D7E-80AE-369C74D83A74,Safety and Immunogenicity of Early Bacillus Calmette-GuÃ©rin Vaccination in Birthweight Infants Who are Preterm and/or Have Low Birthweights,American Medical Association,JAMA Pediatrics,USD,5000,0,0,0,0,0,0,0,5000,2018-10-25T10:52:00.000+02:00,2018-11-26T01:40:00.000+01:00
71DDB26A-252D-4BC9-8EB3-369D4C6E5080,Fusarium Wilt (Panama Disease) and Monoculture Banana Production: Resurgence of a Century-Old Disease,American Phytopathological Society, Emerging Plant Diseases and Global Food Security,USD,2800,0,0,0,0,0,0,0,2800,2019-04-25T03:01:00.000+02:00,2019-04-25T03:02:00.000+02:00
0D70BA3C-F58F-4A87-9E3D-9392EE55F0C2,Genotyping of Phytophthora infestans in Eastern Africa Reveals a Dominating Invasive European Lineage - CC BY LICENSE,American Phytopathological Society,Phytopathology,USD,200,0,0,0,0,0,0,0,200,2019-04-25T03:59:00.000+02:00,2018-09-25T10:20:00.000+02:00
9714BBB5-C1AF-47B3-A741-D4AEB7E8B77A,Genotyping of Phytophthora infestans in Eastern Africa Reveals a Dominating Invasive European Lineage,American Phytopathological Society,Phytopathology,USD,1900,0,800,0,0,0,0,155,2855,2019-01-23T01:35:00.000+01:00,2018-09-25T08:17:00.000+02:00
3DE9684C-ACA3-478D-A961-A38F399A459A,Spatial Analysis of Temporal Changes in the Pandemic of Severe Cassava Mosaic Disease in Northwestern Tanzania,American Phytopathological Society,Phytopathology,USD,1900,0,940,0,0,0,180,80,3100,2017-08-26T22:41:54.317+02:00,2017-10-01T00:00:00.000+02:00
F0871CF9-EB8D-4D22-8F67-79177FC9560E,Inheritance and bulked segregant analysis of leaf rust and stem rust resistance genes in eight durum wheat genotypes,American Phytopathological Society,Phytopathology,USD,2900,0,0,0,0,0,0,20,2920,2018-05-03T14:01:32.020+02:00,2017-12-12T11:41:00.000+01:00
C2B7388A-6F75-41FD-A409-485780B5C865,"Prevalence of aflatoxin contamination in maize and groundnut in Ghana: Population structure, distribution, and toxigenicity of the etiologic agents",American Phytopathological Society,Plant Disease,USD,2900,0,0,0,0,0,0,0,2900,2018-01-15T23:00:00.000+01:00,2017-12-20T00:00:00.000+01:00
0C65E9F3-4048-4D5E-A8AE-EDA08F18EFBA,Genetic Diversity of Fusarium oxysporum f. sp. cubense in East and Central Africa,American Phytopathological Society,Plant Disease,USD,1900,0,540,0,0,0,60,20,2520,2018-01-04T23:00:00.000+01:00,2018-02-19T10:29:00.000+01:00
81AABC04-D6A4-4056-929F-36907B6E4AB6,Comprehensive surveys of Bean common mosaic virus and Bean common mosaic necrosis virus and molecular evidence for occurrence of other Phaseolus vulgaris viruses in Tanzania,American Phytopathological Society,Plant Disease,USD,2900,1000,0,0,0,0,0,80,3980,2018-06-06T01:31:00.000+02:00,2018-06-07T01:31:00.000+02:00
88848EF0-32D4-44AF-9729-B90AA9556761,"Comparative Evaluation of LAMP, qPCR, Conventional PCR, and ELISA to Detect Ralstonia solanacearum in Kenyan Potato FieldsQ",American Phytopathological Society,Plant Disease,USD,2900,500,0,0,20,0,0,0,3420,2019-03-05T04:59:00.000+01:00,2019-02-28T11:14:00.000+01:00
1F7BD459-E51E-4416-AAAE-EF960C19FF59,Improving the presentation of V2-associated broadly neutralizing antibody epitopes on HIV-1 envelope trimers via stabilization of the V2 loop,American Society for Biochemistry and Molecular Biology,Journal of Biological Chemistry,USD,1500,0,1615,0,0,0,0,0,3115,2019-03-05T03:11:00.000+01:00,2019-02-06T09:43:00.000+01:00
B3ACE000-B171-4B45-8587-B1B7DF9CB166,Sequential and differential interaction of assembly factors during nitrogenase MoFe protein maturation,American Society for Biochemistry and Molecular Biology,Journal of Biological Chemistry,USD,1500,283.75,1235,0,0,0,0,10.06999969,3028.82,2018-06-06T03:28:00.000+02:00,2018-05-03T01:40:00.000+02:00
F68C1AC3-DCAF-4CBF-B535-3E6E8D8DDDB8,Stabilization of the gp120 V3 loop through hydrophobic interactions reduces the immunodominant V3-directed non-neutralizing response to HIV-1 envelope trimers,American Society for Biochemistry and Molecular Biology,Journal of Biological Chemistry,USD,1500,0,1190,0,0,0,0,0,2690,2018-01-10T23:00:00.000+01:00,2017-12-08T00:00:00.000+01:00
DAFBCA41-FFA9-4E63-95EF-2DD5BF19CDDA,"Characterization of a stable HIV-1 B/C recombinant, soluble and trimeric envelope glycoprotein (Env) highly resistant to CD4-induced conformational changes",American Society for Biochemistry and Molecular Biology,Journal of Biological Chemistry,USD,2000,0,0,0,0,0,0,0,2000,2017-09-12T00:16:36.420+02:00,2017-07-25T00:00:00.000+02:00
8CB35F3E-1B36-4846-ABDD-9A476CCA8FAB,"Time-course, negative-stain electron microscopy-based analysis for investigating protein-protein interactions at the single-molecule level",American Society for Biochemistry and Molecular Biology,Journal of Biological Chemistry,USD,2000,300,1045,0,0,0,0,0,3345,2017-11-23T13:43:54.893+01:00,2017-09-29T00:00:00.000+02:00
DB5D8273-5AC2-4E62-A885-C9BA88BE6089,"Stabilization of a soluble, native-like trimeric form of an efficiently cleaved Indian HIV-1 clade C envelope glycoprotein",American Society for Biochemistry and Molecular Biology,Journal of Biological Chemistry,USD,2000,0,0,0,0,0,0,0,2000,2017-05-06T01:19:31.400+02:00,2017-03-10T00:00:00.000+01:00
5A76EB6C-638D-47E1-94C2-9AE450B7330D,Plasma proteome correlates of lipid and lipoprotein: Biomarkers of metabolic diversity and inflammation in children of rural Nepal,American Society for Biochemistry and Molecular Biology,Journal of Lipid Research,USD,2000,0,1400,0,0,0,0,0,3400,2019-01-03T10:14:00.000+01:00,2018-11-25T10:15:00.000+01:00
22E7D6E5-B1A8-4ADE-BCD7-833C1FD158C9,Computational analysis of antibody dynamics identifies recent HIV-1 infection,American Society for Clinical Investigation,JCI Insight,USD,3500,0,0,0,0,0,0,0,3500,2018-01-10T23:00:00.000+01:00,2018-02-21T09:59:00.000+01:00
917D4D69-570F-4A3E-8B32-3362FDFCE987,TLR-adjuvanted nanoparticle vaccines differentially imprint the quality and longevity of responses to malaria antigen Pfs25,American Society for Clinical Investigation,JCI Insight,USD,3500,0,0,0,0,0,0,0,3500,2018-05-18T01:54:00.000+02:00,2018-05-17T01:54:00.000+02:00
609FFED4-513C-44CF-BBA8-193DF270A9A0,A controlled human malaria infection model enabling evaluation of transmission-blocking interventions,American Society for Clinical Investigation,Journal of Clinical Investigation,USD,4500,0,0,0,0,0,0,0,4500,2018-03-12T01:37:00.000+01:00,2018-02-01T00:00:00.000+01:00
0AE3DBC8-E4DD-4B0B-BE49-5CCC963100BF,A Novel Piperazine-Based Drug Lead for Cryptosporidiosis from the Medicines for Malaria Venture Open-Access Malaria Box,American Society for Microbiology,Antimicrobial Agents and Chemotherapy,USD,3150,0,0,0,320,0,0,-960,2510,2018-02-26T10:00:00.000+01:00,2018-01-16T00:00:00.000+01:00
