institution,period,euro,doi,title,payment_date,journal_full_title,publisher,is_hybrid,chf,conversion_rate,snsf_voucher_number,grant_snsf,grant_snsf_related,origin
Swiss National Science Foundation (SNSF),2024,1495.0335993280132,10.1162/imag_a_00398,Pre-stimulus Activity Mediates Event-Related Theta Synchronization and Alpha Desynchronization During Memory Formation in Healthy Aging,2024-12-04,Imaging Neuroscience,Massachusetts Institute of Technology Press,FALSE,1423.87,0.9524,APC600602876,NA,"175875, 187132",Chronoshub
Swiss National Science Foundation (SNSF),2024,2803.1814363712724,10.1001/jamanetworkopen.2024.57498,Older adults’ attitudes towards deprescribing: A survey study in 14 countries,2024-12-04,Jama Network Open,American Medical Association,FALSE,2669.75,0.9524,APC600603564,NA,213475,Chronoshub
Swiss National Science Foundation (SNSF),2024,3327.62494750105,10.3389/fpsyg.2024.1458393,Value-related educational goals of primary school teachers: a comparative study in two European countries,2024-12-04,Frontiers in Psychology,Frontiers Media,FALSE,3169.23,0.9524,2024-1203579-3,NA,189365,Chronoshub
Swiss National Science Foundation (SNSF),2024,3327.62494750105,10.3389/fmars.2024.1470675,129I and 236U distribution in the subpolar North Atlantic unravels water mass provenance in AR7W and A25 lines,2024-12-04,Frontiers in Marine Science,Frontiers Media,FALSE,3169.23,0.9524,2024-1218023-3,NA,193091,Chronoshub
Swiss National Science Foundation (SNSF),2024,3327.62494750105,10.3389/fpsyg.2024.1452397,Building Happier Bonds: Gratitude as a Mediator Between Dyadic Coping and Relationship Satisfaction in Romantic Couples,2024-12-04,Frontiers in Psychology,Frontiers Media,FALSE,3169.23,0.9524,2024-1196520-2,NA,"147634, 192420",Chronoshub
Swiss National Science Foundation (SNSF),2024,2215.3821923561527,10.1186/s12905-024-03382-8,Cervical cancer screening delay and associated factors among women with HIV in Lesotho: a mixed-methods study,2024-12-04,BMC Women's Health,BioMed Central,FALSE,2109.93,0.9524,2939803357,NA,"181355, 201690",Chronoshub
Swiss National Science Foundation (SNSF),2024,2395.8735825283493,10.1186/s12993-024-00259-6,Spectral tuning and after-effects in neural entrainment,2024-12-04,Behavioral and Brain Functions,BioMed Central,FALSE,2281.83,0.9524,2939896627,NA,"179988, 204898, 218247",Chronoshub
Swiss National Science Foundation (SNSF),2024,2702.194456110878,10.1186/s13007-024-01308-x,Temporal resolution trumps spectral resolution in UAV-based monitoring of cereal senescence dynamics,2024-12-04,Plant Methods,BioMed Central,FALSE,2573.57,0.9524,2939919984,NA,200756,Chronoshub
Swiss National Science Foundation (SNSF),2024,6041.442671146577,10.1038/s41467-024-54586-3,Element-specific X-Ray detection of electron paramagnetic resonance in thin films of quantum bits,2024-12-04,Nature Communications,Springer Verlag,FALSE,5753.87,0.9524,2939913477,NA,182599,Chronoshub
Swiss National Science Foundation (SNSF),2024,3551.6064678706425,10.1038/s42003-024-07295-y,Genome assembly of wisent (Bison bonasus) uncovers a deletion that likely inactivates the THRSP gene,2024-12-04,Communications Biology,Nature Research,FALSE,3382.55,0.9524,2939920060,NA,204654,Chronoshub
Swiss National Science Foundation (SNSF),2024,6041.442671146577,10.1038/s41467-024-54121-4,Spin-valley locked excited states spectroscoy in a one-particle bilayer graphene quantum dot,2024-12-04,Nature Communications,Springer Verlag,FALSE,5753.87,0.9524,2939882501,NA,185902,Chronoshub
Swiss National Science Foundation (SNSF),2024,6041.442671146577,10.1038/s41467-024-54520-7,Strong hole-photon coupling in planar Ge for probing charge degree and strongly correlated states,2024-12-04,Nature Communications,Springer Verlag,FALSE,5753.87,0.9524,2939911403,NA,200418,Chronoshub
Swiss National Science Foundation (SNSF),2024,6041.442671146577,10.1038/s41467-024-54422-8,Structural effects of high laser power densities on an early bacteriorhodopsin photocycle intermediate,2024-12-04,Nature Communications,Springer Verlag,FALSE,5753.87,0.9524,2939917503‬,NA,207462,Chronoshub
Swiss National Science Foundation (SNSF),2024,3339.2587148257035,10.1038/s42004-024-01344-7,Preferential Graphitic-Nitrogen Formation in Pyridine-Extended Graphene Nanoribbons,2024-12-04,Communications Chemistry,Nature Research,FALSE,3180.31,0.9524,2939882480,NA,187617,Chronoshub
Swiss National Science Foundation (SNSF),2024,6229.462410751785,10.1038/s41467-024-52466-4,Distinct ventral hippocampal inhibitory microcircuits regulating anxiety and fear behaviors,2024-12-04,Nature Communications,Springer Verlag,FALSE,5932.94,0.9524,Reimbursement 2939804885,NA,170654,Chronoshub
Swiss National Science Foundation (SNSF),2024,1876.9739605207897,10.3389/fneur.2021.618101,Reduced Regional NREM Sleep Slow-Wave Activity Is Associated With Cognitive Impairment in Parkinson Disease,2024-12-04,Frontiers in Neurology,Frontiers Media,FALSE,1787.63,0.9524,Reimbursement 2020-0324770-6,NA,188790,Chronoshub
Swiss National Science Foundation (SNSF),2024,5524.821503569929,10.1001/jamahealthforum.2024.4461,"Post-launch price developments of new drugs in the US, Germany, and Switzerland (2011-2023)",2024-11-27,JAMA Health Forum,American Medical Association,FALSE,5261.84,0.9524,APC600590365,NA,194607,Chronoshub
Swiss National Science Foundation (SNSF),2024,1225.209995800084,10.3847/1538-4357/ad8565,Evidence for Abiotic Dimethyl Sulfide in Cometary Matter,2024-11-27,The Astrophysical Journal,IOP Publishing,FALSE,1166.89,0.9524,8257984,NA,207312,Chronoshub
Swiss National Science Foundation (SNSF),2024,2696.65056698866,10.1016/j.jbc.2024.107998,On the specificity of the recognition of m6A-RNA by YTH reader domains,2024-11-27,Journal of Biological Chemistry,American Society for Biochemistry and Molecular Biology,FALSE,2568.29,0.9524,OAD0000503532,NA,212195,Chronoshub
Swiss National Science Foundation (SNSF),2024,2064.5422091558166,10.1080/17482631.2024.2432687,“The leadership shown by nurses gave me such a boost”: health resources used by nurses who experienced COVID-19 pandemic stressors,2024-11-27,International Journal of Qualitative Studies on Health and Well-being,Taylor and Francis,FALSE,1966.27,0.9524,954245779,NA,201137,Chronoshub
Swiss National Science Foundation (SNSF),2024,3172.8265434691307,10.1161/jaha.124.034365,Coffee consumption correlates with better cognitive performance in patients with a high incidence for stroke,2024-11-27,Journal of the American Heart Association Cardiovascular and Cerebrovascular Disease,American Heart Association,FALSE,3021.8,0.9524,9100185426,NA,148474,Chronoshub
Swiss National Science Foundation (SNSF),2024,2749.790004199916,10.1029/2023wr036994,Improving Fully Distributed Snowpack Simulations by Mapping Perturbations of Meteorological Forcings Inferred From Particle Filter Assimilation of Snow Monitoring Data,2024-11-27,Water Resources Research,Wiley Open Access,TRUE,2618.9,0.9524,9100185797,NA,192140,Chronoshub
Swiss National Science Foundation (SNSF),2024,2086.129777404452,10.1002/epi4.13110,EXPLORING KETOGENIC DIET RESISTANCE IN GLUCOSE TRANSPORTER TYPE 1 DEFICIENCY SYNDROME: A COMPREHENSIVE REVIEW AND CRITICAL APPRAISAL,2024-11-27,Epilepsia Open,Wiley Open Access,FALSE,1986.83,0.9524,9100186055,NA,208184,Chronoshub
Swiss National Science Foundation (SNSF),2024,2749.790004199916,10.1002/brb3.70154,Brain reactivity and vulnerability to social feedback following acute stress in early adolescence,2024-11-27,Brain and Behavior,Wiley Open Access,FALSE,2618.9,0.9524,9100184920,NA,158776,Chronoshub
Swiss National Science Foundation (SNSF),2024,1027.2784544309113,10.5194/mr-5-153-2024,Low-power WALTZ decoupling under magic-angle spinning NMR,2024-11-27,Magnetic Resonance,Copernicus Publications,FALSE,978.38,0.9524,MR-PUC-2024-11,NA,219375,Chronoshub
Swiss National Science Foundation (SNSF),2024,6017.240655186896,10.1038/s41467-024-54584-5,An inhibitory segment within G-patch activators tunes Prp43-ATPase activity during ribosome assembly,2024-11-27,Nature Communications,Springer Verlag,FALSE,5730.82,0.9524,2939909355,NA,"182880, 188527",Chronoshub
Swiss National Science Foundation (SNSF),2024,6017.240655186896,10.1038/s41467-024-54036-0,Soluble αβ-tubulins reversibly sequester TTC5 to regulate tubulin mRNA decay,2024-11-27,Nature Communications,Springer Verlag,FALSE,5730.82,0.9524,2939890662,NA,194312,Chronoshub
Swiss National Science Foundation (SNSF),2024,2374.1180176396474,10.1186/s13063-024-08534-7,Early minimally invasive image-guided endoscopic evacuation of intracerebral hemorrhage (EMINENT-ICH): a randomized controlled trial,2024-11-27,Trials,BioMed Central,FALSE,2261.11,0.9524,2939836012,NA,213616,Chronoshub
Swiss National Science Foundation (SNSF),2024,3643.133137337253,10.1038/s41522-024-00605-6,Microbial melatonin metabolism in the humanintestine as a therapeutic target for dysbiosis and rhythm disorders,2024-11-27,npj Biofilms and Microbiomes,Nature Research,FALSE,3469.72,0.9524,2939913591,NA,193140,Chronoshub
Swiss National Science Foundation (SNSF),2024,3008.6308273834525,10.1038/s41524-024-01446-9,Spectral Operator Representations,2024-11-27,npj Computational Materials,Nature Research,FALSE,2865.42,0.9524,2939911410,NA,205602,Chronoshub
Swiss National Science Foundation (SNSF),2024,1291.7471650566988,10.3389/feduc.2024.1466936,Development and validation of a fluency rating scale for Swiss German Sign Language,2024-11-27,Frontiers in Education,Frontiers Media,FALSE,1230.26,0.9524,2024-1213870-3,NA,196797,Chronoshub
Swiss National Science Foundation (SNSF),2024,2136.1612767744646,10.3389/frdem.2024.1463837,Examining the prevention approach in National Dementia Plans from European and North American countries.,2024-11-27,Frontiers in Dementia,Frontiers Media,FALSE,2034.48,0.9524,2024-1210176-5,NA,199434,Chronoshub
Swiss National Science Foundation (SNSF),2024,3312.305753884922,10.3389/fneur.2024.1484255,Early minimally invasive image-guided eNdoscopic evacuation of iNTracerebral hemorrhage: a phase II pilot trial,2024-11-27,Frontiers in Neurology,Frontiers Media,FALSE,3154.64,0.9524,2024-1234148-3,NA,213616,Chronoshub
Swiss National Science Foundation (SNSF),2024,2129.714405711886,10.1371/journal.pone.0313845,Like milk on the stove: Healthcare professionals navigating uncertainty when caring for families with 22q11DS.,2024-11-27,PLoS ONE,Public Library of Science,FALSE,2028.34,0.9524,PAB383499,NA,203747,Chronoshub
Swiss National Science Foundation (SNSF),2024,2721.1990760184794,10.1371/journal.ppat.1012635,Molecular characterization of the permanent outer-inner membrane contact site of the mitochondrial genome segregation complex in trypanosomes,2024-11-27,PLoS Pathogens,Public Library of Science,FALSE,2591.67,0.9524,#PAB384257,NA,205200,Chronoshub
Swiss National Science Foundation (SNSF),2024,3913.0092398152037,10.1126/sciadv.abj1133,Real-Time Viscoelastic Deformability Cytometry: High Throughput Mechanical Phenotyping of Liquid and Solid Biopsies,2024-11-27,Science Advances,American Association for the Advancement of Science,FALSE,3726.75,0.9524,APC600597909,NA,176011,Chronoshub
Swiss National Science Foundation (SNSF),2024,2208.767324653507,10.1364/oe.534553,Universal and waveform-resolving dual pulse reconstruction through interferometric strong-field ionization,2024-11-27,Optics Express,Optica Publishing Group,FALSE,2103.63,0.9524,APC600597434,NA,204928,Chronoshub
Swiss National Science Foundation (SNSF),2024,3670.8315833683323,10.1038/s41534-024-00911-z,Guarantees on the structure of experimental quantum networks,2024-11-19,npj Quantum Information,Nature Research,FALSE,3496.1,0.9524,2939883645,NA,224561,Chronoshub
Swiss National Science Foundation (SNSF),2024,2732.6018479630407,10.1093/gbe/evae242,Natural diversity of heat-induced transcription of retrotransposons in Arabidopsis thaliana,2024-11-19,Genome Biology and Evolution,Oxford University Press,FALSE,2602.53,0.9524,SOA24LT012937,NA,182785,Chronoshub
Swiss National Science Foundation (SNSF),2024,2566.033179336413,10.1103/physrevresearch.6.043200,Fractional Spin Quantum Hall Effect in Weakly Coupled Spin Chain Arrays,2024-11-19,Physical Review Research,American Physical Society,FALSE,2443.89,0.9524,INV/24/OCT/015270,NA,180604,Chronoshub
Swiss National Science Foundation (SNSF),2024,2566.033179336413,10.1103/physrevresearch.6.043216,Maxwell’s demon across the quantum-to-classical transition,2024-11-19,Physical Review Research,American Physical Society,FALSE,2443.89,0.9524,INV/24/NOV/015498,NA,194268,Chronoshub
Swiss National Science Foundation (SNSF),2024,1127.005459890802,10.1002/jia2.26390,Preferences of people living with HIV for features of tuberculosis preventive treatment regimens in Uganda – a discrete choice experiment,2024-11-19,Journal of the International AIDS Society,Wiley Open Access,FALSE,1073.36,0.9524,9300216475,NA,"191414, 214129",Chronoshub
Swiss National Science Foundation (SNSF),2024,3013.1142377152455,10.1364/optica.537730,Ultrabroadband thin-film lithium tantalate modulator for high-speed communications,2024-11-19,Optica,Optica Publishing Group,FALSE,2869.69,0.9524,2306600,NA,216493,Chronoshub
Swiss National Science Foundation (SNSF),2024,4795.842083158337,10.1038/s41467-024-52245-1,Catalytic undirected methylation of unactivated C(sp3)−H bonds suitable for complex molecules,2024-11-19,Nature Communications,Springer Verlag,FALSE,4567.56,0.9524,2939803884,NA,202713,Chronoshub
Swiss National Science Foundation (SNSF),2024,3306.8038639227216,10.1212/nxi.0000000000200347,Neurofilament light chain as a discriminator of disease activity status in MOG antibody-associated disease,2024-11-19,"Neurology, Neuroimmunology and Neuroinflammation","Lippincott, Williams & Wilkins",FALSE,3149.4,0.9524,APC600595641,NA,"194609, 211318",Chronoshub
Swiss National Science Foundation (SNSF),2024,3762.4842503149935,10.1126/sciadv.ads6315,High-performance H2\/CO2 separation from 4-nm-thick oriented Zn2(benzimidazole)4 film,2024-11-19,Science Advances,American Association for the Advancement of Science,FALSE,3583.39,0.9524,APC600593727,NA,192005,Chronoshub
Swiss National Science Foundation (SNSF),2024,3919.2566148677024,10.1126/sciadv.adr7168,Two-electron two-nucleus effective Hamiltonian and the spin diffusion barrier,2024-11-19,Science Advances,American Association for the Advancement of Science,FALSE,3732.7,0.9524,APC600598971,NA,"188988, 219375",Chronoshub
Swiss National Science Foundation (SNSF),2024,3919.2566148677024,10.1101/2024.06.30.601385,Functional monocentricity with holocentric characteristics and chromosome-specific centromeres in a stick insect,2024-11-19,Science Advances,American Association for the Advancement of Science,FALSE,3732.7,0.9524,APC600597186,NA,182495,Chronoshub
Swiss National Science Foundation (SNSF),2024,3519.582108357833,10.3389/fnins.2024.1499229,Teacher Stress in Social Interactions in the Light of Polyvagal Theory An Ambulatory Assessment Approach to Teachers'''''''''''''''' Heart Rate and Heart Rate Variability,2024-11-19,Frontiers in Neuroscience,Frontiers Media,FALSE,3352.05,0.9524,2024-1250146-3,NA,185484,Chronoshub
Swiss National Science Foundation (SNSF),2024,3318.17513649727,10.3389/fpubh.2024.1468646,Behind the Good of Digital Tools for Occupational Safety and Health: a Scoping Review of Ethical Issues Surrounding the Use of the Internet of Things,2024-11-19,Frontiers in Public Health,Frontiers Media,FALSE,3160.23,0.9524,2024-1215585-2,NA,187429,Chronoshub
Swiss National Science Foundation (SNSF),2024,3519.582108357833,10.3389/fpls.2024.1491719,The conserved active site aspartate residue is required for the function of the chloroplast atypical kinase ABC1K1,2024-11-19,Frontiers in Plant Science,Frontiers Media,FALSE,3352.05,0.9524,2024-1241625-3,NA,208000,Chronoshub
